rcept_no,rcept_dt,stock_code,corp_name,report_nm,event_category,body_format,parsed_effective_date,parsed_suspension_start,parsed_suspension_end,parsed_resumption_date,parsed_resumption_time,date_label_used,raw_text_window,parser_confidence,manual_review_required,parse_status,correction_flag,notes,source_period,parser_version,cached_body_at_run,prior_priority_bucket,is_period_change,correction_pass3_confidence
20251223600270,2025-12-23,495900,에이엠시지,주권매매거래정지              (자진상장폐지 신청),suspension_related,html_inline,2025-12-23,2025-12-23,,,,정지기간, 에이엠시지 보통주 2.정지사유 자진상장폐지 신청 3.정지기간 가.정지일시 2025-12-23 14:20:00 나.만료일시 상장폐지시까지 또는 상장폐지 여부 결정일까지 4.근거규정 코넥스시장상장규정 제27조 및 동규정시행세칙 제23조 5.기,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20251223900087,2025-12-23,406820,뷰티스킨,주권매매거래정지              (무상증자),suspension_related,html_inline,2025-12-23,2025-12-23,,,,정지기간,상종목 (주)뷰티스킨 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2025-12-23 10:15:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20251224900669,2025-12-24,035290,골드앤에스,주권매매거래정지              (영업양수도),suspension_related,html_inline,2025-12-24,2025-12-24,,,,정지기간,목 (주)골드앤에스 보통주 2.정지사유 영업양수도 3.정지기간 가.정지일시 2025-12-24 16:18:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20251224900352,2025-12-24,340930,유일에너테크,주권매매거래정지              (무상증자),suspension_related,html_inline,2025-12-24,2025-12-24,,,,정지기간,목 유일에너테크(주) 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2025-12-24 14:16:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260105900567,2026-01-05,195990,에이비프로바이오,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-01-05,2026-01-05,,,,정지기간,(주)에이비프로바이오 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-01-05 16:57:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260106900663,2026-01-06,206400,베노티앤알,주권매매거래정지              (영업양수도),suspension_related,html_inline,2026-01-06,2026-01-06,,,,정지기간,목 (주)베노티앤알 보통주 2.정지사유 영업양수도 3.정지기간 가.정지일시 2026-01-06 17:41:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260112900564,2026-01-12,024950,삼천리자전거,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),suspension_related,html_inline,2026-01-12,2026-01-12,,,,정지기간,2.정지사유 상장적격성 실질심사 대상 (사유발생) 3.정지기간 가.정지일시 2026-01-12 17:19:00 나.만료일시 상장적격성 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260114900400,2026-01-14,284620,카이노스메드,주권매매거래정지              (투자자보호),suspension_related,html_inline,2026-01-15,2026-01-15,,,,정지기간,회사 카이노스메드 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2026-01-15 - 나.만료일시 상장폐지결정 효력정지 가처분신청에 대한 법원의 결정 확인시까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260114900160,2026-01-14,059120,아진엑스텍,주권매매거래정지              (무상증자),suspension_related,html_inline,2026-01-14,2026-01-14,,,,정지기간,종목 (주)아진엑스텍 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2026-01-14 13:24:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260115900698,2026-01-15,455250,케이비제25호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-01-16,2026-01-16,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-01-16 - 나.만료일시 2026-01-16 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260115900681,2026-01-15,446150,유안타제12호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-01-16,2026-01-16,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-01-16 - 나.만료일시 2026-01-16 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260116900901,2026-01-16,450050,하이제8호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-01-19,2026-01-19,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-01-19 - 나.만료일시 2026-01-19 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260116900720,2026-01-16,037950,엘컴텍,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-01-16,2026-01-16,,,,정지기간,대상종목 엘컴텍(주) 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-01-16 16:44:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260116900563,2026-01-16,089970,브이엠,주권매매거래정지              (단일판매공급계약),suspension_related,html_inline,2026-01-16,2026-01-16,,,,정지기간, 브이엠(주) 보통주 2.정지사유 단일판매공급계약 3.정지기간 가.정지일시 2026-01-16 15:46:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260119900939,2026-01-19,068790,DMS,기타시장안내              (형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),suspension_related,html_inline,,,,,,,,low,True,no_label_match,False,no Korean date label matched,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260122900796,2026-01-22,454640,하나29호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-01-23,2026-01-23,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-01-23 - 나.만료일시 2026-01-23 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260122600002,2026-01-22,206950,볼빅,주권매매거래정지              (풍문 또는 보도 관련),suspension_related,html_inline,2026-01-22,2026-01-22,,,,정지기간,"주)볼빅 보통주 2.정지사유 풍문 또는 보도 관련 3.정지기간 가.정지일시 2026-01-22 07:45:00 나.만료일시 조회결과 공시후 30분 경과시점까지 단, 1) 공시시점이 정규시장 매매거래개시전인 경우에는 정규시장 매매거래개시시점부",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260123600809,2026-01-23,279060,이노벡스,주권매매거래정지              (회생절차개시신청),suspension_related,html_inline,2026-01-23,2026-01-23,,,,정지기간," 2.정지사유 회생절차개시신청(발행 ELW 포함) 3.정지기간 가.정지일시 2026-01-23 17:50:00 나.만료일시 회생절차개시 결정일까지 (다만, 공익과 투자자보호를 위해 정지기간 연장 가능) 4.근거규정 코넥스시장상장규정 제27조",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260126900248,2026-01-26,373170,엠아이큐브솔루션,주권매매거래정지              (무상증자),suspension_related,html_inline,2026-01-26,2026-01-26,,,,정지기간,이큐브솔루션 주식회사 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2026-01-26 11:11:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260127900582,2026-01-27,290560,파라택시스이더리움,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2026-01-30,2026-01-30,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-01-30 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 사유 : 주식분할",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260128900962,2026-01-28,456490,교보14호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-01-29,2026-01-29,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-01-29 - 나.만료일시 2026-01-29 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260130901010,2026-01-30,050110,캠시스,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2026-02-04,2026-02-04,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-02-04 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 사유 : 자본감소",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260130901006,2026-01-30,328130,루닛,주권매매거래정지              (무상증자),suspension_related,html_inline,2026-01-30,2026-01-30,,,,정지기간,상종목 주식회사 루닛 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2026-01-30 16:38:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260202901960,2026-02-02,097780,에코볼트,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-02-02,2026-02-02,,,,정지기간,상종목 에코볼트(주) 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-02-02 17:21:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260203900978,2026-02-03,265560,영화테크,주권매매거래정지              (단일판매공급계약),suspension_related,html_inline,2026-02-03,2026-02-03,,,,정지기간,영화테크(주) 보통주 2.정지사유 단일판매공급계약 3.정지기간 가.정지일시 2026-02-03 16:49:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260204901332,2026-02-04,060230,제이케이시냅스,주권매매거래정지              (풍문 또는 보도 관련),suspension_related,html_inline,2026-02-05,2026-02-05,,,,정지기간,"스(주) 보통주 2.정지사유 풍문 또는 보도 관련 3.정지기간 가.정지일시 2026-02-05 - 나.만료일시 조회결과 공시후 30분 경과시점까지 단, 1) 공시시점이 정규시장 매매거래개시전인 경우에는 정규시장 매매거래개시시점부터 30분 경",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260204901262,2026-02-04,276730,한울앤제주,주권매매거래정지              (불성실공시법인 지정),suspension_related,html_inline,2026-02-05,2026-02-05,,,,정지기간,한울앤제주 보통주 2.정지사유 불성실공시법인 지정 3.정지기간 가.정지일시 2026-02-05 - 나.만료일시 2026-02-05 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제26조의,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260204901236,2026-02-04,052420,오성첨단소재,주권매매거래정지              (영업양수도),suspension_related,html_inline,2026-02-04,2026-02-04,,,,정지기간, 오성첨단소재(주) 보통주 2.정지사유 영업양수도 3.정지기간 가.정지일시 2026-02-04 17:42:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260204900332,2026-02-04,482630,삼양엔씨켐,주권매매거래정지              (무상증자),suspension_related,html_inline,2026-02-04,2026-02-04,,,,정지기간,종목 (주)삼양엔씨켐 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2026-02-04 13:11:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260206902832,2026-02-06,064090,인크레더블버즈,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),suspension_related,html_inline,2026-02-09,2026-02-09,,,,정지기간,2.정지사유 상장적격성 실질심사 대상 (사유발생) 3.정지기간 가.정지일시 2026-02-09 - 나.만료일시 상장적격성 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장 상장규정 제18조 및 동규정 시행세칙 제19조 5.기타 -,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260206902826,2026-02-06,263050,유틸렉스,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),suspension_related,html_inline,2026-02-09,2026-02-09,,,,정지기간,2.정지사유 상장적격성 실질심사 대상 (사유발생) 3.정지기간 가.정지일시 2026-02-09 - 나.만료일시 상장적격성 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 -,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260212901397,2026-02-12,195990,에이비프로바이오,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2026-02-20,2026-02-20,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-02-20 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 사유: 자본감소",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260212901316,2026-02-12,477760,디비금융스팩12호,주권매매거래정지              (SPAC 합병(예비심사청구대상)),suspension_related,html_inline,2026-02-12,2026-02-12,,,,정지기간,통주 2.정지사유 SPAC 합병(예비심사청구대상) 3.정지기간 가.정지일시 2026-02-12 17:19:00 나.만료일시 상장예비심사결과 통지일까지 또는 부적격의 심사결과를 통지한 경우에는 합병대상법인과의 합병을 중단하는 결의 또는 결정일,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260212901190,2026-02-12,065500,오리엔트정공,주권매매거래정지              (영업양수도),suspension_related,html_inline,2026-02-12,2026-02-12,,,,정지기간, (주)오리엔트정공 보통주 2.정지사유 영업양수도 3.정지기간 가.정지일시 2026-02-12 16:56:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260212901182,2026-02-12,069920,엑시온그룹,주권매매거래정지              (단일판매공급계약),suspension_related,html_inline,2026-02-12,2026-02-12,,,,정지기간,주)엑시온그룹 보통주 2.정지사유 단일판매공급계약 3.정지기간 가.정지일시 2026-02-12 16:52:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260212900350,2026-02-12,099320,쎄트렉아이,주권매매거래정지              (단일판매공급계약),suspension_related,html_inline,2026-02-12,2026-02-12,,,,정지기간,회사쎄트렉아이 보통주 2.정지사유 단일판매공급계약 3.정지기간 가.정지일시 2026-02-12 13:14:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260213902083,2026-02-13,455910,에스케이증권제9호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-02-19,2026-02-19,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-02-19 - 나.만료일시 2026-02-19 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260213601871,2026-02-13,179720,머니무브,주권매매거래정지              (자본전액잠식 사실 발생),suspension_related,html_inline,2026-02-13,2026-02-13,,,,정지기간,(주)머니무브 보통주 2.정지사유 기타 투자자보호 3.정지기간 가.정지일시 2026-02-13 17:10:00 나.만료일시 자본전액잠식 사유 해소시 또는 상장폐지사유 해당여부 확인시까지 4.근거규정 코넥스시장상장규정 제27조 및 동규정시행세,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260213901503,2026-02-13,900270,헝셩그룹,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2026-02-23,2026-02-23,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-02-23 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 사유 : 주식병합",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260219901036,2026-02-19,450940,유안타제14호기업인수목적,주권매매거래정지              (상장폐지 사유 발생),suspension_related,html_inline,2026-02-20,2026-02-20,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-02-20 - 나.만료일시 2026-02-20 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260219600945,2026-02-19,222670,플럼라인생명과학,주권매매거래정지              (자본전액잠식 사실 발생),suspension_related,html_inline,2026-02-19,2026-02-19,,,,정지기간,럼라인생명과학 보통주 2.정지사유 기타 투자자보호 3.정지기간 가.정지일시 2026-02-19 17:45:00 나.만료일시 자본전액잠식 사유 해소시 또는 상장폐지사유 해당여부 확인시까지 4.근거규정 코넥스시장상장규정 제27조 및 동규정시행세,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260219900483,2026-02-19,347700,스피어,주권매매거래정지              (단일판매공급계약),suspension_related,html_inline,2026-02-19,2026-02-19,,,,정지기간,피어코퍼레이션 보통주 2.정지사유 단일판매공급계약 3.정지기간 가.정지일시 2026-02-19 15:42:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260220901145,2026-02-20,060230,제이케이시냅스,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2026-02-25,2026-02-25,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-02-25 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 사유 : 주식분할",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260220900847,2026-02-20,083660,CSA 코스믹,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-02-20,2026-02-20,,,,정지기간,(주)씨에스에이코스믹 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-02-20 16:27:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260220900750,2026-02-20,321370,센서뷰,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-02-20,2026-02-20,,,,정지기간,종목 주식회사 센서뷰 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-02-20 16:03:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260223901181,2026-02-23,109960,앱토크롬,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-02-23,2026-02-23,,,,정지기간,상종목 (주)앱토크롬 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-02-23 17:29:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260223900512,2026-02-23,163280,에어레인,[기재정정]주권매매거래정지              (무상증자),suspension_related,html_inline,2026-02-23,2026-02-23,,,,정지기간,.대상종목 ㈜에어레인 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2026-02-23 14:47:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,True,extracted,True,correction_flag forces manual review,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,no_link
20260223900475,2026-02-23,163280,에어레인,주권매매거래정지              (무상증자),suspension_related,html_inline,2026-02-23,2026-02-23,,,,정지기간,.대상종목 ㈜에어레인 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2026-02-23 14:47:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260224901122,2026-02-24,192410,오늘이엔엠,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",suspension_related,html_inline,2026-02-27,2026-02-27,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-02-27 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 사유 : 주식병합",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260224600986,2026-02-24,238170,엔에스엠,주권매매거래정지              ,suspension_related,html_inline,2026-02-27,2026-02-27,,,,정지기간,"사유 주식의 병합, 분할 등 전자등록 변경, 말소 3.정지기간 가.정지일시 2026-02-27 - 나.만료일시 상장폐지시까지 4.근거규정 코넥스시장업무규정 제30조 및 동규정시행세칙 제38조 5.기타 오성첨단소재(주)로의 피흡수합병",high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260226901649,2026-02-26,060900,에이전트AI,주권매매거래정지              (자본감소),suspension_related,html_inline,2026-02-26,2026-02-26,,,,정지기간,(주)에이전트에이아이 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2026-02-26 17:53:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260227902192,2026-02-27,007330,푸른저축은행,주권매매거래정지              (상장적격성 실질심사 대상(사유발생))),suspension_related,html_inline,2026-03-03,2026-03-03,,,,정지기간,2.정지사유 상장적격성 실질심사 대상 (사유발생) 3.정지기간 가.정지일시 2026-03-03 - 나.만료일시 상장적격성 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 -,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260303901389,2026-03-03,457940,에스케이증권제10호기업인수목적,주권매매거래정지              (상장폐지 사유발생),suspension_related,html_inline,2026-03-04,2026-03-04,,,,정지기간,적 주식회사 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2026-03-04 - 나.만료일시 2026-03-04 4.근거규정 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조 5.기타 * 상장폐지내역 - 상장폐지사유 :,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20260304901684,2026-03-04,068240,다원시스,주권매매거래정지              (불성실공시법인 지정),suspension_related,html_inline,2026-03-05,2026-03-05,,,,정지기간,)다원시스 보통주 2.정지사유 불성실공시법인 지정 3.정지기간 가.정지일시 2026-03-05 - 나.만료일시 2026-03-05 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제26조의,high,False,extracted,False,,post_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
