rcept_no,rcept_dt,stock_code,corp_name,event_category,report_nm,source_period,prior_priority_bucket,prior_acquisition_status,prior_parse_status,prior_body_status,correction_flag,correction_pass3_confidence,is_period_change,manual_review_required,remaining_target_reason
20210817902784,2021-08-17,053450,세코닉스,suspension_related,주권매매거래정지기간변경(상장폐지 사유 해소),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817902720,2021-08-17,014100,메디앙스,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817902628,2021-08-17,263540,어스앤에어로스페이스,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817902599,2021-08-17,141020,디에스앤엘,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817902581,2021-08-17,058220,아리온테크놀로지,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817902412,2021-08-17,058530,헬스커넥트,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817901935,2021-08-17,038340,무궁화인포메이션테크놀로지,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817901871,2021-08-17,176440,미래오토스,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817900970,2021-08-17,148140,비디아이,suspension_related,주권매매거래정지기간변경(관리종목지정사유발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817900778,2021-08-17,050320,에스에이치엔엘,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210817900271,2021-08-17,221610,자안바이오,suspension_related,주권매매거래정지기간변경(관리종목지정사유발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210820900550,2021-08-20,014100,메디앙스,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210823900554,2021-08-23,053660,현진소재,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210824600583,2021-08-24,240340,인터코스,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210824900573,2021-08-24,083470,이엠앤아이,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210824900554,2021-08-24,900100,파이온엑스,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210824900528,2021-08-24,115180,큐리언트,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210824900529,2021-08-24,069110,유한코스메틱,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210824900447,2021-08-24,114570,지스마트글로벌,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210825900487,2021-08-25,121890,에스디시스템,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210825900145,2021-08-25,052190,세영디앤씨,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210830900538,2021-08-30,208860,다산디엠씨,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210831900725,2021-08-31,103230,에스앤더블류,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210831900723,2021-08-31,950160,코오롱티슈진,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210901900632,2021-09-01,221610,자안바이오,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210902900446,2021-09-02,009730,이렘,suspension_related,주권매매거래정지기간변경(회생절차 개시신청),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210902900406,2021-09-02,221610,자안바이오,suspension_related,주권매매거래정지기간변경(투자자 보호),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210906900369,2021-09-06,066110,한프,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210907900505,2021-09-07,263540,어스앤에어로스페이스,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210907900496,2021-09-07,058220,아리온테크놀로지,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210907900417,2021-09-07,050320,에스에이치엔엘,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210907900495,2021-09-07,176440,미래오토스,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210907900499,2021-09-07,050540,엠피씨플러스,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210909900490,2021-09-09,083470,이엠앤아이,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210910900543,2021-09-10,069110,유한코스메틱,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210913900560,2021-09-13,106080,케이이엠텍,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210913900556,2021-09-13,053660,현진소재,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210913900534,2021-09-13,064520,테크엘,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210914900558,2021-09-14,114570,지스마트글로벌,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210915900633,2021-09-15,046970,우리로,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210915900632,2021-09-15,052190,세영디앤씨,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210915900597,2021-09-15,078590,휴림에이텍,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210917900742,2021-09-17,052770,아이톡시,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210923900440,2021-09-23,208860,다산디엠씨,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210927900330,2021-09-27,050320,에스에이치엔엘,suspension_related,주권매매거래정지기간변경(상장폐지 절차 정지 가처분 신청 소취하 확인),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20210930900577,2021-09-30,050540,엠피씨플러스,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211005900577,2021-10-05,033790,피노,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211007900601,2021-10-07,064510,유네코,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211013900617,2021-10-13,096640,멜파스,suspension_related,주권매매거래정지기간변경(파산신청),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211020900602,2021-10-20,176440,미래오토스,suspension_related,주권매매거래정지기간변경(형식적 상장폐지 사유 해소),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211021900481,2021-10-21,090740,와이앤넥스트,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211021900388,2021-10-21,083470,이엠앤아이,suspension_related,"주권매매거래정지기간변경(주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211022900603,2021-10-22,158310,참존글로벌,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211022900582,2021-10-22,138360,앤로보틱스,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211025900211,2021-10-25,033340,좋은사람들,suspension_related,주권매매거래정지기간변경(회생절차 개시신청 사유 해소),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211026900574,2021-10-26,045890,금빛,suspension_related,주권매매거래정지기간변경(회생절차 개시신청),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211029900735,2021-10-29,064510,유네코,suspension_related,주권매매거래정지기간변경(감자 주권 변경상장),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211103900450,2021-11-03,050540,엠피씨플러스,suspension_related,주권매매거래정지기간변경(감자 주권 변경상장),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
20211105900801,2021-11-05,064520,테크엘,suspension_related,주권매매거래정지기간변경(개선기간 부여),post_2018,P2_period_change,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,True,True,prior_budget_cap
