signal_date,execution_date,kospi_combined_net_5,market_gate_on,kospi_5d_return,price_gate_on,double_gate_on
2025-11-27,2025-11-28,6926.0,True,0.03619096284469858,True,True
2025-11-28,2025-12-01,16672.0,True,0.08456534770577129,True,True
2025-12-01,2025-12-02,8805.0,True,0.06232516074058547,True,True
2025-12-02,2025-12-03,26056.0,True,0.09808408685759251,True,True
2025-12-03,2025-12-04,13938.0,True,0.11973351978595637,True,True
2025-12-04,2025-12-05,,False,0.10152184808035525,True,False
2025-12-05,2025-12-08,,False,0.14753030951472867,True,False
2025-12-08,2025-12-09,,False,0.17084525036228193,True,False
2025-12-09,2025-12-10,,False,0.149562510084428,True,False
2025-12-10,2025-12-11,,False,0.10176846579536591,True,False
2025-12-11,2025-12-12,,False,0.10783246605989305,True,False
2025-12-12,2025-12-15,,False,0.10744450254802795,True,False
2025-12-15,2025-12-16,,False,0.07543096939474947,True,False
2025-12-16,2025-12-17,,False,0.04742042277642189,True,False
2025-12-17,2025-12-18,,False,0.05214406443014119,True,False
2025-12-18,2025-12-19,,False,0.026012223240408083,True,False
2025-12-19,2025-12-22,,False,-0.00529325684413029,False,False
2025-12-22,2025-12-23,,False,0.027644360964313996,True,False
2025-12-23,2025-12-24,,False,0.06457264662730422,True,False
2025-12-24,2025-12-26,,False,0.046321260360394634,True,False
2025-12-26,2025-12-29,,False,0.07532127589629423,True,False
2025-12-29,2025-12-30,,False,0.1090420335243032,True,False
2025-12-30,2026-01-02,,False,0.08509142717846974,True,False
2026-01-02,2026-01-05,,False,0.10395130549599774,True,False
2026-01-05,2026-01-06,,False,0.16072978376960334,True,False
2026-01-06,2026-01-07,,False,0.1611136332551122,True,False
2026-01-07,2026-01-08,,False,0.15553609075417807,True,False
2026-01-08,2026-01-09,,False,0.15811382612313452,True,False
2026-01-09,2026-01-12,,False,0.15494634438514598,True,False
2026-01-12,2026-01-13,,False,0.13006465548297652,True,False
2026-01-13,2026-01-14,,False,0.15227356707910777,True,False
2026-01-14,2026-01-15,,False,0.14215777355521197,True,False
2026-01-15,2026-01-16,,False,0.17441081671974668,True,False
2026-01-16,2026-01-19,,False,0.15106601593479874,True,False
2026-01-19,2026-01-20,,False,0.1747355821636014,True,False
2026-01-20,2026-01-21,,False,0.14310239311323691,True,False
2026-01-21,2026-01-22,,False,0.1537388209686643,True,False
2026-01-22,2026-01-23,,False,0.13992870473512165,True,False
2026-01-23,2026-01-26,,False,0.14154871966396598,True,False
2026-01-26,2026-01-27,,False,0.08917231997343511,True,False
2026-01-27,2026-01-28,,False,0.11096641628995041,True,False
2026-01-28,2026-01-29,,False,0.10303466457987343,True,False
2026-01-29,2026-01-30,,False,0.10692437891439743,True,False
2026-01-30,2026-02-02,,False,0.0960804473014496,True,False
2026-02-02,2026-02-03,,False,0.039086874072527644,True,False
2026-02-03,2026-02-04,,False,0.09922330552507375,True,False
2026-02-04,2026-02-05,,False,0.11813637653523035,True,False
2026-02-05,2026-02-06,,False,0.05780985725095644,True,False
2026-02-06,2026-02-09,,False,0.047069695581220206,True,False
2026-02-09,2026-02-10,,False,0.16888386305759218,True,False
2026-02-10,2026-02-11,,False,0.08206396838227037,True,False
2026-02-11,2026-02-12,,False,0.07431298661827324,True,False
2026-02-12,2026-02-13,,False,0.1460461614583206,True,False
2026-02-13,2026-02-19,,False,0.16965136995362617,True,False
2026-02-19,2026-02-20,,False,0.17668115924123318,True,False
2026-02-20,2026-02-23,,False,0.21492925370114735,True,False
2026-02-23,2026-02-24,,False,0.1992315819687842,True,False
2026-02-24,2026-02-25,,False,0.20249345117263817,True,False
2026-02-25,2026-02-26,,False,0.2168604719471363,True,False
2026-02-26,2026-02-27,,False,0.21295332595381056,True,False
2026-02-27,2026-03-03,,False,0.1730322561803619,True,False
2026-03-03,2026-03-04,,False,0.10196517285394857,True,False
2026-03-04,2026-03-05,,False,-0.06327545539748047,False,False
2026-03-05,2026-03-06,,False,0.005746957719118706,True,False
2026-03-06,2026-03-09,,False,-0.024384918943095246,False,False
2026-03-09,2026-03-10,,False,-0.08852587955792046,False,False
2026-03-10,2026-03-11,,False,0.0037503693183726927,True,False
2026-03-11,2026-03-12,,False,0.15607167141785716,True,False
2026-03-12,2026-03-13,,False,0.061674144013792453,True,False
2026-03-13,2026-03-16,,False,0.03248834203584794,True,False
2026-03-16,2026-03-17,,False,0.12498713841470899,True,False
2026-03-17,2026-03-18,,False,0.09823991678641564,True,False
2026-03-18,2026-03-19,,False,0.15453460946839237,True,False
2026-03-19,2026-03-20,,False,0.14022404857945703,True,False
2026-03-20,2026-03-23,,False,0.1805812622744487,True,False
2026-03-23,2026-03-24,,False,0.0882879561866603,True,False
2026-03-24,2026-03-25,,False,0.07497785104457155,True,False
2026-03-25,2026-03-26,,False,0.03708639072936748,True,False
2026-03-26,2026-03-27,,False,-0.0008335891752997426,False,False
2026-03-27,2026-03-30,,False,-0.03824680010876236,False,False
2026-03-30,2026-03-31,,False,-0.004486548118557976,False,False
2026-03-31,2026-04-01,,False,-0.051443133723609535,False,False
2026-04-01,2026-04-02,,False,0.01229564348885015,True,False
2026-04-02,2026-04-03,,False,0.013643426204950515,True,False
2026-04-03,2026-04-06,,False,0.08234140341331875,True,False
2026-04-06,2026-04-07,,False,0.1218333071764024,True,False
2026-04-07,2026-04-08,,False,0.1734330937368911,True,False
2026-04-08,2026-04-09,,False,0.17279368285635832,True,False
2026-04-09,2026-04-10,,False,0.2094027281959665,True,False
2026-04-10,2026-04-13,,False,0.17603574903624075,True,False
2026-04-13,2026-04-14,,False,0.15219722204797814,True,False
2026-04-14,2026-04-15,,False,0.17430862296001703,True,False
2026-04-15,2026-04-16,,False,0.13056506442658167,True,False
2026-04-16,2026-04-17,,False,0.15390051208984445,True,False
2026-04-17,2026-04-20,,False,0.12914248200930611,True,False
2026-04-20,2026-04-21,,False,0.15338754954905487,True,False
2026-04-21,2026-04-22,,False,0.1849797936602542,True,False
2026-04-22,2026-04-23,,False,0.1629800387065623,True,False
2026-04-23,2026-04-24,,False,0.15752775456718182,True,False
2026-04-24,2026-04-27,,False,0.17076102591981934,True,False
2026-04-27,2026-04-28,,False,0.2187855678227928,True,False
2026-04-28,2026-04-29,,False,0.1858999656960234,True,False
2026-04-29,2026-04-30,,False,0.18233860361671028,True,False
2026-04-30,2026-05-04,,False,0.17621417645492987,True,False
2026-05-04,2026-05-06,,False,0.22919826182253322,True,False
2026-05-06,,,False,0.26866156768601246,True,False
