execution_date,signal_date,종목코드,fnv_5,inv_5,combined_flow_5,signal
2019-04-12,2019-04-11,002380,0.09278609595506333,0.14226172327675218,0.2350478192318155,True
2019-04-12,2019-04-11,008770,0.2058729558832022,0.012996442662304444,0.21886939854550666,True
2019-04-12,2019-04-11,251270,0.09875431553517894,0.09276865617813564,0.19152297171331456,True
2019-04-12,2019-04-11,006400,0.1254776252185108,0.0630528849550902,0.188530510173601,True
2019-04-12,2019-04-11,090430,0.05781966712249801,0.09872397964078938,0.1565436467632874,True
2019-04-12,2019-04-11,000100,0.035672234670233616,0.11874584196630039,0.154418076636534,True
2019-04-12,2019-04-11,047810,0.0904487885843783,0.05647407252245238,0.14692286110683067,True
2019-04-12,2019-04-11,018260,0.13349183519075078,0.0011482844927702917,0.13464011968352108,True
2019-04-12,2019-04-11,031430,0.06264167532088931,0.07118407029787976,0.1338257456187691,True
2019-04-12,2019-04-11,028050,0.07676665060228173,0.05233844070312684,0.12910509130540856,True
2019-04-12,2019-04-11,064350,0.06997718310770927,0.050534193077106444,0.12051137618481571,True
2019-04-12,2019-04-11,010140,0.10844020234350062,0.007817513876924332,0.11625771622042494,True
2019-04-12,2019-04-11,139480,0.07866796182731735,0.03213282750042631,0.11080078932774366,True
2019-04-12,2019-04-11,012330,0.01645862834620762,0.08713051294801062,0.10358914129421824,True
2019-04-12,2019-04-11,036570,0.07073241351197744,0.016467973820247152,0.08720038733222459,True
2019-04-12,2019-04-11,005490,0.05075104807575097,0.028065471429438178,0.07881651950518914,True
2019-04-12,2019-04-11,006890,0.020188296161137348,0.026596370329186863,0.04678466649032421,True
2019-04-12,2019-04-11,005940,0.0346025690380447,0.01155181742886574,0.04615438646691044,True
2019-04-12,2019-04-11,081660,0.02395275993431647,0.019355542181180466,0.04330830211549694,True
2019-04-12,2019-04-11,009150,0.010869992525980943,0.01255286545824885,0.023422857984229793,True
2019-04-12,2019-04-11,000660,0.01915717355802685,0.0041515408597213085,0.02330871441774816,True
2019-04-12,2019-04-11,000810,0.012738832221102206,0.005104270437496232,0.01784310265859844,True
2019-04-12,2019-04-11,026890,0.0014443694178009386,0.004051284934293144,0.005495654352094083,True
2019-04-12,2019-04-11,007110,0.00220833589973187,0.000680076312809395,0.002888412212541265,True
2019-04-12,2019-04-11,008350,0.0014860491397326718,0.001163369585904908,0.0026494187256375797,True
2019-04-15,2019-04-12,016360,0.09523555129877345,0.2983458353304298,0.3935813866292032,True
2019-04-15,2019-04-12,204320,0.1323621320087552,0.22305084358763466,0.3554129755963899,True
2019-04-15,2019-04-12,207940,0.27489429726152015,0.07788163729057064,0.3527759345520908,True
2019-04-15,2019-04-12,034220,0.1110635006724904,0.23499156204319696,0.34605506271568737,True
2019-04-15,2019-04-12,069620,0.09820564478954931,0.22476804818012763,0.32297369296967693,True
2019-04-15,2019-04-12,068270,0.09737963395423531,0.21459996348528157,0.31197959743951686,True
2019-04-15,2019-04-12,090430,0.1922653852325676,0.10841846325156332,0.3006838484841309,True
2019-04-15,2019-04-12,000270,0.2348268805751788,0.05820041149466226,0.29302729206984107,True
2019-04-15,2019-04-12,251270,0.13117854801920945,0.13863285503350364,0.2698114030527131,True
2019-04-15,2019-04-12,002380,0.05418578556159876,0.21069738472575136,0.2648831702873501,True
2019-04-15,2019-04-12,006400,0.1452974205055126,0.10596290500777018,0.25126032551328276,True
2019-04-15,2019-04-12,000100,0.04302275469297976,0.18143849808279155,0.2244612527757713,True
2019-04-15,2019-04-12,272450,0.015584988851789628,0.19220603965237873,0.20779102850416833,True
2019-04-15,2019-04-12,001820,0.07399912070670153,0.12832241636737848,0.20232153707408002,True
2019-04-15,2019-04-12,018260,0.15605283540608123,0.0027799088524391663,0.15883274425852037,True
2019-04-15,2019-04-12,139480,0.03939500681844221,0.07411414779622495,0.11350915461466717,True
2019-04-15,2019-04-12,011780,0.04188158592871913,0.060734543745107,0.10261612967382613,True
2019-04-15,2019-04-12,018250,0.06401525100067075,0.03075338699469092,0.09476863799536167,True
2019-04-15,2019-04-12,009150,0.03936353837840618,0.05125435327693127,0.09061789165533744,True
2019-04-15,2019-04-12,036570,0.05982192368202725,0.009318535420474786,0.06914045910250204,True
2019-04-15,2019-04-12,011070,0.014477426374709244,0.039695055495735626,0.05417248187044487,True
2019-04-15,2019-04-12,006890,0.011161008999408579,0.021830622847076375,0.03299163184648496,True
2019-04-15,2019-04-12,000810,0.010149865491918948,0.010548520147887487,0.020698385639806433,True
