date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_gold_sleeve_net_value,gold_sleeve_factor
2010-07-23,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-07-26,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-07-27,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-07-28,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-07-29,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-07-30,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-02,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-03,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-04,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-05,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-06,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-09,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-10,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-11,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-12,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-13,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-16,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-17,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-18,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-19,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-20,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-23,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-24,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-25,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-26,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-27,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-30,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-08-31,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-01,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-02,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-03,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-06,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-07,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-08,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-09,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-10,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-13,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-14,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-15,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-16,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-17,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-20,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-24,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-27,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-28,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-29,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-09-30,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-01,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-04,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-05,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-06,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-07,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-08,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-11,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-12,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-13,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-14,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-15,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-18,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-19,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-20,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-21,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-22,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-25,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-26,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-27,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-28,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-10-29,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-01,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-02,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-03,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-04,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-05,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-08,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-09,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-10,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-11,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-12,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-15,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-16,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-17,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-18,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-19,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-22,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-23,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-24,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-25,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-26,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-29,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-11-30,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-01,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-02,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-03,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-06,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-07,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-08,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-09,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-10,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-13,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-14,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-15,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-16,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-17,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-20,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-21,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-22,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-23,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-24,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-27,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-28,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-29,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2010-12-30,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0
2011-01-03,1.0001615652036795,0.0,1.0001615652036795,1.0001615652036795,0,1.0,1.0001615652036795,1.0001615652036795
2011-01-04,1.000323156510674,0.0,1.000323156510674,1.000323156510674,0,1.0,1.000323156510674,1.000323156510674
2011-01-05,1.000484773925201,0.0,1.000484773925201,1.000484773925201,0,1.0,1.000484773925201,1.000484773925201
2011-01-06,1.0006464174514784,0.0,1.0006464174514784,1.0006464174514784,0,1.0,1.0006464174514784,1.0006464174514784
2011-01-07,1.000808087093725,0.0,1.000808087093725,1.000808087093725,0,1.0,1.000808087093725,1.000808087093725
2011-01-10,1.0009697828561603,0.0,1.0009697828561603,1.0009697828561603,0,1.0,1.0009697828561603,1.0009697828561603
2011-01-11,1.0011315047430045,0.0,1.0011315047430045,1.0011315047430045,0,1.0,1.0011315047430045,1.0011315047430045
2011-01-12,1.0012932527584784,0.0,1.0012932527584784,1.0012932527584784,0,1.0,1.0012932527584784,1.0012932527584784
2011-01-13,1.0014550269068032,0.0,1.0014550269068032,1.0014550269068032,0,1.0,1.0014550269068032,1.0014550269068032
2011-01-14,1.0016168271922012,0.0,1.0016168271922012,1.0016168271922012,0,1.0,1.0016168271922012,1.0016168271922012
2011-01-17,1.0017786536188953,0.0,1.0017786536188953,1.0017786536188953,0,1.0,1.0017786536188953,1.0017786536188953
2011-01-18,1.001940506191109,0.0,1.001940506191109,1.001940506191109,0,1.0,1.001940506191109,1.001940506191109
2011-01-19,1.0021023849130666,0.0,1.0021023849130666,1.0021023849130666,0,1.0,1.0021023849130666,1.0021023849130666
2011-01-20,1.0022642897889928,0.0,1.0022642897889928,1.0022642897889928,0,1.0,1.0022642897889928,1.0022642897889928
2011-01-21,1.0024262208231134,0.0,1.0024262208231134,1.0024262208231134,0,1.0,1.0024262208231134,1.0024262208231134
2011-01-24,1.0025881780196544,0.0,1.0025881780196544,1.0025881780196544,0,1.0,1.0025881780196544,1.0025881780196544
2011-01-25,1.0027501613828427,0.0,1.0027501613828427,1.0027501613828427,0,1.0,1.0027501613828427,1.0027501613828427
2011-01-26,1.0029121709169062,0.0,1.0029121709169062,1.0029121709169062,0,1.0,1.0029121709169062,1.0029121709169062
2011-01-27,1.003074206626073,0.0,1.003074206626073,1.003074206626073,0,1.0,1.003074206626073,1.003074206626073
2011-01-28,1.0032362685145721,0.0,1.0032362685145721,1.0032362685145721,0,1.0,1.0032362685145721,1.0032362685145721
2011-01-31,1.0033983565866333,0.0,1.0033983565866333,1.0033983565866333,0,1.0,1.0033983565866333,1.0033983565866333
2011-02-01,1.003560470846487,0.0,1.003560470846487,1.003560470846487,0,1.0,1.003560470846487,1.003560470846487
2011-02-07,1.003722611298364,0.0,1.003722611298364,1.003722611298364,0,1.0,1.003722611298364,1.003722611298364
2011-02-08,1.003884777946496,0.0,1.003884777946496,1.003884777946496,0,1.0,1.003884777946496,1.003884777946496
2011-02-09,1.0040469707951158,0.0,1.0040469707951158,1.0040469707951158,0,1.0,1.0040469707951158,1.0040469707951158
2011-02-10,1.0042091898484562,0.0,1.0042091898484562,1.0042091898484562,0,1.0,1.0042091898484562,1.0042091898484562
2011-02-11,1.0043714351107509,0.0,1.0043714351107509,1.0043714351107509,0,1.0,1.0043714351107509,1.0043714351107509
2011-02-14,1.0045337065862343,0.0,1.0045337065862343,1.0045337065862343,0,1.0,1.0045337065862343,1.0045337065862343
2011-02-15,1.0046960042791417,0.0,1.0046960042791417,1.0046960042791417,0,1.0,1.0046960042791417,1.0046960042791417
2011-02-16,1.0048583281937091,0.0,1.0048583281937091,1.0048583281937091,0,1.0,1.0048583281937091,1.0048583281937091
2011-02-17,1.0050206783341729,0.0,1.0050206783341729,1.0050206783341729,0,1.0,1.0050206783341729,1.0050206783341729
2011-02-18,1.00518305470477,0.0,1.00518305470477,1.00518305470477,0,1.0,1.00518305470477,1.00518305470477
2011-02-21,1.0053454573097385,0.0,1.0053454573097385,1.0053454573097385,0,1.0,1.0053454573097385,1.0053454573097385
2011-02-22,1.0055078861533169,0.0,1.0055078861533169,1.0055078861533169,0,1.0,1.0055078861533169,1.0055078861533169
2011-02-23,1.0056703412397445,0.0,1.0056703412397445,1.0056703412397445,0,1.0,1.0056703412397445,1.0056703412397445
2011-02-24,1.0058328225732613,0.0,1.0058328225732613,1.0058328225732613,0,1.0,1.0058328225732613,1.0058328225732613
2011-02-25,1.005995330158108,0.0,1.005995330158108,1.005995330158108,0,1.0,1.005995330158108,1.005995330158108
2011-02-28,1.0061578639985256,0.0,1.0061578639985256,1.0061578639985256,0,1.0,1.0061578639985256,1.0061578639985256
2011-03-02,1.0063204240987562,0.0,1.0063204240987562,1.0063204240987562,0,1.0,1.0063204240987562,1.0063204240987562
2011-03-03,1.0064830104630427,0.0,1.0064830104630427,1.0064830104630427,0,1.0,1.0064830104630427,1.0064830104630427
2011-03-04,1.006645623095628,0.0,1.006645623095628,1.006645623095628,0,1.0,1.006645623095628,1.006645623095628
2011-03-07,1.0068082620007566,0.0,1.0068082620007566,1.0068082620007566,0,1.0,1.0068082620007566,1.0068082620007566
2011-03-08,1.006970927182673,0.0,1.006970927182673,1.006970927182673,0,1.0,1.006970927182673,1.006970927182673
2011-03-09,1.0071336186456226,0.0,1.0071336186456226,1.0071336186456226,0,1.0,1.0071336186456226,1.0071336186456226
2011-03-10,1.0072963363938514,0.0,1.0072963363938514,1.0072963363938514,0,1.0,1.0072963363938514,1.0072963363938514
2011-03-11,1.0074590804316066,0.0,1.0074590804316066,1.0074590804316066,0,1.0,1.0074590804316066,1.0074590804316066
2011-03-14,1.0076218507631354,0.0,1.0076218507631354,1.0076218507631354,0,1.0,1.0076218507631354,1.0076218507631354
2011-03-15,1.007784647392686,0.0,1.007784647392686,1.007784647392686,0,1.0,1.007784647392686,1.007784647392686
2011-03-16,1.007947470324507,0.0,1.007947470324507,1.007947470324507,0,1.0,1.007947470324507,1.007947470324507
2011-03-17,1.0081103195628482,0.0,1.0081103195628482,1.0081103195628482,0,1.0,1.0081103195628482,1.0081103195628482
2011-03-18,1.00827319511196,0.0,1.00827319511196,1.00827319511196,0,1.0,1.00827319511196,1.00827319511196
2011-03-21,1.0084360969760928,0.0,1.0084360969760928,1.0084360969760928,0,1.0,1.0084360969760928,1.0084360969760928
2011-03-22,1.0085990251594985,0.0,1.0085990251594985,1.0085990251594985,0,1.0,1.0085990251594985,1.0085990251594985
2011-03-23,1.0087619796664293,0.0,1.0087619796664293,1.0087619796664293,0,1.0,1.0087619796664293,1.0087619796664293
2011-03-24,1.0089249605011383,0.0,1.0089249605011383,1.0089249605011383,0,1.0,1.0089249605011383,1.0089249605011383
2011-03-25,1.009087967667879,0.0,1.009087967667879,1.009087967667879,0,1.0,1.009087967667879,1.009087967667879
2011-03-28,1.0092510011709057,0.0,1.0092510011709057,1.0092510011709057,0,1.0,1.0092510011709057,1.0092510011709057
2011-03-29,1.0094140610144737,0.0,1.0094140610144737,1.0094140610144737,0,1.0,1.0094140610144737,1.0094140610144737
2011-03-30,1.0095771472028385,0.0,1.0095771472028385,1.0095771472028385,0,1.0,1.0095771472028385,1.0095771472028385
2011-03-31,1.0097402597402565,0.0,1.0097402597402565,1.0097402597402565,0,1.0,1.0097402597402565,1.0097402597402565
2011-04-01,1.0106782330858264,0.0,1.0106782330858264,1.0106782330858264,0,1.0,1.0106782330858264,1.0106782330858264
2011-04-04,1.0116170777386344,0.0,1.0116170777386344,1.0116170777386344,0,1.0,1.0116170777386344,1.0116170777386344
2011-04-05,1.01255679450806,0.0,1.01255679450806,1.01255679450806,0,1.0,1.01255679450806,1.01255679450806
2011-04-06,1.0134973842042345,0.0,1.0134973842042345,1.0134973842042345,0,1.0,1.0134973842042345,1.0134973842042345
2011-04-07,1.0144388476380417,0.0,1.0144388476380417,1.0144388476380417,0,1.0,1.0144388476380417,1.0144388476380417
2011-04-08,1.0153811856211186,0.0,1.0153811856211186,1.0153811856211186,0,1.0,1.0153811856211186,1.0153811856211186
2011-04-11,1.0163243989658561,0.0,1.0163243989658561,1.0163243989658561,0,1.0,1.0163243989658561,1.0163243989658561
2011-04-12,1.0172684884854,0.0,1.0172684884854,1.0172684884854,0,1.0,1.0172684884854,1.0172684884854
2011-04-13,1.0182134549936512,0.0,1.0182134549936512,1.0182134549936512,0,1.0,1.0182134549936512,1.0182134549936512
2011-04-14,1.019159299305267,0.0,1.019159299305267,1.019159299305267,0,1.0,1.019159299305267,1.019159299305267
2011-04-15,1.0201060222356608,0.0,1.0201060222356608,1.0201060222356608,0,1.0,1.0201060222356608,1.0201060222356608
2011-04-18,1.0210536246010042,0.0,1.0210536246010042,1.0210536246010042,0,1.0,1.0210536246010042,1.0210536246010042
2011-04-19,1.0220021072182266,0.0,1.0220021072182266,1.0220021072182266,0,1.0,1.0220021072182266,1.0220021072182266
2011-04-20,1.0229514709050163,0.0,1.0229514709050163,1.0229514709050163,0,1.0,1.0229514709050163,1.0229514709050163
2011-04-21,1.023901716479821,0.0,1.023901716479821,1.023901716479821,0,1.0,1.023901716479821,1.023901716479821
2011-04-22,1.024852844761849,0.0,1.024852844761849,1.024852844761849,0,1.0,1.024852844761849,1.024852844761849
2011-04-25,1.0258048565710696,0.0,1.0258048565710696,1.0258048565710696,0,1.0,1.0258048565710696,1.0258048565710696
2011-04-26,1.0267577527282132,0.0,1.0267577527282132,1.0267577527282132,0,1.0,1.0267577527282132,1.0267577527282132
2011-04-27,1.0277115340547733,0.0,1.0277115340547733,1.0277115340547733,0,1.0,1.0277115340547733,1.0277115340547733
2011-04-28,1.0286662013730064,0.0,1.0286662013730064,1.0286662013730064,0,1.0,1.0286662013730064,1.0286662013730064
2011-04-29,1.0296217555059322,0.0,1.0296217555059322,1.0296217555059322,0,1.0,1.0296217555059322,1.0296217555059322
2011-05-02,1.0305781972773356,0.0,1.0305781972773356,1.0305781972773356,0,1.0,1.0305781972773356,1.0305781972773356
2011-05-03,1.0315355275117666,0.0,1.0315355275117666,1.0315355275117666,0,1.0,1.0315355275117666,1.0315355275117666
2011-05-04,1.032493747034541,0.0,1.032493747034541,1.032493747034541,0,1.0,1.032493747034541,1.032493747034541
2011-05-06,1.0334528566717411,0.0,1.0334528566717411,1.0334528566717411,0,1.0,1.0334528566717411,1.0334528566717411
2011-05-09,1.0344128572502171,0.0,1.0344128572502171,1.0344128572502171,0,1.0,1.0344128572502171,1.0344128572502171
2011-05-11,1.0353737495975868,0.0,1.0353737495975868,1.0353737495975868,0,1.0,1.0353737495975868,1.0353737495975868
2011-05-12,1.036335534542237,0.0,1.036335534542237,1.036335534542237,0,1.0,1.036335534542237,1.036335534542237
2011-05-13,1.0372982129133237,0.0,1.0372982129133237,1.0372982129133237,0,1.0,1.0372982129133237,1.0372982129133237
2011-05-16,1.0382617855407736,0.0,1.0382617855407736,1.0382617855407736,0,1.0,1.0382617855407736,1.0382617855407736
2011-05-17,1.0392262532552843,0.0,1.0392262532552843,1.0392262532552843,0,1.0,1.0392262532552843,1.0392262532552843
2011-05-18,1.0401916168883245,0.0,1.0401916168883245,1.0401916168883245,0,1.0,1.0401916168883245,1.0401916168883245
2011-05-19,1.041157877272136,0.0,1.041157877272136,1.041157877272136,0,1.0,1.041157877272136,1.041157877272136
2011-05-20,1.042125035239733,0.0,1.042125035239733,1.042125035239733,0,1.0,1.042125035239733,1.042125035239733
2011-05-23,1.0430930916249042,0.0,1.0430930916249042,1.0430930916249042,0,1.0,1.0430930916249042,1.0430930916249042
2011-05-24,1.0440620472622122,0.0,1.0440620472622122,1.0440620472622122,0,1.0,1.0440620472622122,1.0440620472622122
2011-05-25,1.0450319029869952,0.0,1.0450319029869952,1.0450319029869952,0,1.0,1.0450319029869952,1.0450319029869952
2011-05-26,1.0460026596353673,0.0,1.0460026596353673,1.0460026596353673,0,1.0,1.0460026596353673,1.0460026596353673
2011-05-27,1.0469743180442195,0.0,1.0469743180442195,1.0469743180442195,0,1.0,1.0469743180442195,1.0469743180442195
2011-05-30,1.0479468790512196,0.0,1.0479468790512196,1.0479468790512196,0,1.0,1.0479468790512196,1.0479468790512196
2011-05-31,1.0489203434948142,0.0,1.0489203434948142,1.0489203434948142,0,1.0,1.0489203434948142,1.0489203434948142
2011-06-01,1.0498947122142284,0.0,1.0498947122142284,1.0498947122142284,0,1.0,1.0498947122142284,1.0498947122142284
2011-06-02,1.050869986049467,0.0,1.050869986049467,1.050869986049467,0,1.0,1.050869986049467,1.050869986049467
2011-06-03,1.051846165841315,0.0,1.051846165841315,1.051846165841315,0,1.0,1.051846165841315,1.051846165841315
2011-06-07,1.0528232524313383,0.0,1.0528232524313383,1.0528232524313383,0,1.0,1.0528232524313383,1.0528232524313383
2011-06-08,1.0538012466618851,0.0,1.0538012466618851,1.0538012466618851,0,1.0,1.0538012466618851,1.0538012466618851
2011-06-09,1.0547801493760856,0.0,1.0547801493760856,1.0547801493760856,0,1.0,1.0547801493760856,1.0547801493760856
2011-06-10,1.055759961417853,0.0,1.055759961417853,1.055759961417853,0,1.0,1.055759961417853,1.055759961417853
2011-06-13,1.0567406836318851,0.0,1.0567406836318851,1.0567406836318851,0,1.0,1.0567406836318851,1.0567406836318851
2011-06-14,1.0577223168636638,0.0,1.0577223168636638,1.0577223168636638,0,1.0,1.0577223168636638,1.0577223168636638
2011-06-15,1.0587048619594568,0.0,1.0587048619594568,1.0587048619594568,0,1.0,1.0587048619594568,1.0587048619594568
2011-06-16,1.0596883197663176,0.0,1.0596883197663176,1.0596883197663176,0,1.0,1.0596883197663176,1.0596883197663176
2011-06-17,1.0606726911320867,0.0,1.0606726911320867,1.0606726911320867,0,1.0,1.0606726911320867,1.0606726911320867
2011-06-20,1.061657976905392,0.0,1.061657976905392,1.061657976905392,0,1.0,1.061657976905392,1.061657976905392
2011-06-21,1.0626441779356501,0.0,1.0626441779356501,1.0626441779356501,0,1.0,1.0626441779356501,1.0626441779356501
2011-06-22,1.0636312950730662,0.0,1.0636312950730662,1.0636312950730662,0,1.0,1.0636312950730662,1.0636312950730662
2011-06-23,1.0646193291686357,0.0,1.0646193291686357,1.0646193291686357,0,1.0,1.0646193291686357,1.0646193291686357
2011-06-24,1.065608281074144,0.0,1.065608281074144,1.065608281074144,0,1.0,1.065608281074144,1.065608281074144
2011-06-27,1.0665981516421683,0.0,1.0665981516421683,1.0665981516421683,0,1.0,1.0665981516421683,1.0665981516421683
2011-06-28,1.0675889417260773,0.0,1.0675889417260773,1.0675889417260773,0,1.0,1.0675889417260773,1.0675889417260773
2011-06-29,1.068580652180033,0.0,1.068580652180033,1.068580652180033,0,1.0,1.068580652180033,1.068580652180033
2011-06-30,1.06957328385899,0.0,1.06957328385899,1.06957328385899,0,1.0,1.06957328385899,1.06957328385899
2011-07-01,1.070877400649575,0.0,1.070877400649575,1.070877400649575,0,1.0,1.070877400649575,1.070877400649575
2011-07-04,1.072183107532797,0.0,1.072183107532797,1.072183107532797,0,1.0,1.072183107532797,1.072183107532797
2011-07-05,1.0734904064474355,0.0,1.0734904064474355,1.0734904064474355,0,1.0,1.0734904064474355,1.0734904064474355
2011-07-06,1.0747992993346336,0.0,1.0747992993346336,1.0747992993346336,0,1.0,1.0747992993346336,1.0747992993346336
2011-07-07,1.0761097881379011,0.0,1.0761097881379011,1.0761097881379011,0,1.0,1.0761097881379011,1.0761097881379011
2011-07-08,1.077421874803118,0.0,1.077421874803118,1.077421874803118,0,1.0,1.077421874803118,1.077421874803118
2011-07-11,1.0787355612785363,0.0,1.0787355612785363,1.0787355612785363,0,1.0,1.0787355612785363,1.0787355612785363
2011-07-12,1.080050849514784,0.0,1.080050849514784,1.080050849514784,0,1.0,1.080050849514784,1.080050849514784
2011-07-13,1.081367741464867,0.0,1.081367741464867,1.081367741464867,0,1.0,1.081367741464867,1.081367741464867
2011-07-14,1.082686239084173,0.0,1.082686239084173,1.082686239084173,0,1.0,1.082686239084173,1.082686239084173
2011-07-15,1.0840063443304733,0.0,1.0840063443304733,1.0840063443304733,0,1.0,1.0840063443304733,1.0840063443304733
2011-07-18,1.085328059163927,0.0,1.085328059163927,1.085328059163927,0,1.0,1.085328059163927,1.085328059163927
2011-07-19,1.0866513855470823,0.0,1.0866513855470823,1.0866513855470823,0,1.0,1.0866513855470823,1.0866513855470823
2011-07-20,1.087976325444881,0.0,1.087976325444881,1.087976325444881,0,1.0,1.087976325444881,1.087976325444881
2011-07-21,1.0893028808246608,0.0,1.0893028808246608,1.0893028808246608,0,1.0,1.0893028808246608,1.0893028808246608
2011-07-22,1.0906310536561574,0.0,1.0906310536561574,1.0906310536561574,0,1.0,1.0906310536561574,1.0906310536561574
2011-07-25,1.0919608459115089,0.0,1.0919608459115089,1.0919608459115089,0,1.0,1.0919608459115089,1.0919608459115089
2011-07-26,1.0932922595652574,0.0,1.0932922595652574,1.0932922595652574,0,1.0,1.0932922595652574,1.0932922595652574
2011-07-27,1.0946252965943533,0.0,1.0946252965943533,1.0946252965943533,0,1.0,1.0946252965943533,1.0946252965943533
2011-07-28,1.0959599589781568,0.0,1.0959599589781568,1.0959599589781568,0,1.0,1.0959599589781568,1.0959599589781568
2011-07-29,1.097296248698442,0.0,1.097296248698442,1.097296248698442,0,1.0,1.097296248698442,1.097296248698442
2011-08-01,1.0986341677393987,0.0,1.0986341677393987,1.0986341677393987,0,1.0,1.0986341677393987,1.0986341677393987
2011-08-02,1.0999737180876368,0.0,1.0999737180876368,1.0999737180876368,0,1.0,1.0999737180876368,1.0999737180876368
2011-08-03,1.1013149017321877,0.0,1.1013149017321877,1.1013149017321877,0,1.0,1.1013149017321877,1.1013149017321877
2011-08-04,1.1026577206645085,0.0,1.1026577206645085,1.1026577206645085,0,1.0,1.1026577206645085,1.1026577206645085
2011-08-05,1.1040021768784845,0.0,1.1040021768784845,1.1040021768784845,0,1.0,1.1040021768784845,1.1040021768784845
2011-08-08,1.1053482723704315,0.0,1.1053482723704315,1.1053482723704315,0,1.0,1.1053482723704315,1.1053482723704315
2011-08-09,1.1066960091391003,0.0,1.1066960091391003,1.1066960091391003,0,1.0,1.1066960091391003,1.1066960091391003
2011-08-10,1.1080453891856779,0.0,1.1080453891856779,1.1080453891856779,0,1.0,1.1080453891856779,1.1080453891856779
2011-08-11,1.1093964145137918,0.0,1.1093964145137918,1.1093964145137918,0,1.0,1.1093964145137918,1.1093964145137918
2011-08-12,1.1107490871295123,0.0,1.1107490871295123,1.1107490871295123,0,1.0,1.1107490871295123,1.1107490871295123
2011-08-16,1.1121034090413557,0.0,1.1121034090413557,1.1121034090413557,0,1.0,1.1121034090413557,1.1121034090413557
2011-08-17,1.1134593822602874,0.0,1.1134593822602874,1.1134593822602874,0,1.0,1.1134593822602874,1.1134593822602874
2011-08-18,1.1148170087997247,0.0,1.1148170087997247,1.1148170087997247,0,1.0,1.1148170087997247,1.1148170087997247
2011-08-19,1.1161762906755397,0.0,1.1161762906755397,1.1161762906755397,0,1.0,1.1161762906755397,1.1161762906755397
2011-08-22,1.1175372299060626,0.0,1.1175372299060626,1.1175372299060626,0,1.0,1.1175372299060626,1.1175372299060626
2011-08-23,1.1188998285120844,0.0,1.1188998285120844,1.1188998285120844,0,1.0,1.1188998285120844,1.1188998285120844
2011-08-24,1.12026408851686,0.0,1.12026408851686,1.12026408851686,0,1.0,1.12026408851686,1.12026408851686
2011-08-25,1.1216300119461113,0.0,1.1216300119461113,1.1216300119461113,0,1.0,1.1216300119461113,1.1216300119461113
