entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-09-20,2022-09-19,2022-09-22,055550,36150.0,36000.0,1.3625272033433293e-06,0.04925535840086136,3.201598296055988e-05,0.00012998509519895362,signal_reversal
2022-09-19,2022-09-16,2022-09-22,105560,50200.0,48500.0,9.76660884569708e-07,0.04902837640539935,3.186844466350958e-05,0.00012552534018932173,signal_reversal
2022-09-16,2022-09-15,2022-09-23,028670,5370.0,5340.0,9.40052539433295e-06,0.050480821367567943,3.281253388891917e-05,0.0001330268348552056,signal_reversal
2022-09-19,2022-09-16,2022-09-29,086280,179000.0,165500.0,2.739015441642422e-07,0.04902837640539935,3.186844466350958e-05,0.0001201263697318325,signal_reversal
2022-09-22,2022-09-21,2022-09-30,010140,5730.0,5310.0,8.58823719160591e-06,0.04921059910790186,3.198688942013621e-05,0.00012084937964168256,signal_reversal
2022-09-23,2022-09-22,2022-10-04,097950,422000.0,411500.0,1.1666683903969848e-07,0.04923340607475276,3.2001713948589295e-05,0.0001272222713018152,signal_reversal
2022-09-22,2022-09-21,2022-10-04,017670,51500.0,50400.0,9.555456137456672e-07,0.04921059910790186,3.198688942013621e-05,0.0001276226721718713,signal_reversal
2022-09-20,2022-09-19,2022-10-05,033780,84900.0,87500.0,5.801573427663293e-07,0.04925535840086136,3.201598296055988e-05,0.0001345239838539426,signal_reversal
2022-10-04,2022-09-30,2022-10-06,259960,212000.0,203000.0,2.2421450131393803e-07,0.047533474278554866,3.089675828106067e-05,0.00012061619098183295,signal_reversal
2022-09-29,2022-09-28,2022-10-06,001120,38750.0,42350.0,1.2120414319015008e-06,0.04696660548618316,3.052829356601905e-05,0.00013602437979872567,signal_reversal
2022-09-30,2022-09-29,2022-10-11,207940,814000.0,810000.0,5.784532798002968e-08,0.04708609697574416,3.06059630342337e-05,0.00012416499650913371,signal_reversal
2022-10-04,2022-09-30,2022-10-12,353200,21800.0,23500.0,2.1804345999337096e-06,0.047533474278554866,3.089675828106067e-05,0.00013578656471087175,signal_reversal
2022-10-11,2022-10-07,2022-10-13,032830,65200.0,65200.0,7.46955284742238e-07,0.04870148456519392,3.1655964967376046e-05,0.0001290589340977639,signal_reversal
2022-10-06,2022-10-05,2022-10-14,034220,13500.0,13750.0,3.5643977457882085e-06,0.048119369568140814,3.127759021929153e-05,0.00012987774286215786,signal_reversal
2022-10-06,2022-10-05,2022-10-14,373220,470000.0,487000.0,1.0238163737902301e-07,0.048119369568140814,3.127759021929153e-05,0.00013212862211949816,signal_reversal
2022-10-12,2022-10-11,2022-10-14,055550,34450.0,35450.0,1.4012575832115901e-06,0.04827332374163928,3.137766043206553e-05,0.0001316376405108548,signal_reversal
2022-10-14,2022-10-13,2022-10-18,011170,159000.0,163500.0,3.068278527927316e-07,0.048785628594044325,3.171065858612881e-05,0.00013294083791877078,signal_reversal
2022-10-14,2022-10-13,2022-10-19,010060,94400.0,102500.0,5.167969130725035e-07,0.048785628594044325,3.171065858612881e-05,0.00014037496151331877,signal_reversal
2022-10-05,2022-10-04,2022-10-20,008770,75000.0,73200.0,6.318277989231944e-07,0.04738708491923958,3.080160519750573e-05,0.00012256195643512124,signal_reversal
2022-10-13,2022-10-12,2022-10-20,353200,24700.0,25350.0,1.946424270357002e-06,0.04807667947781795,3.124984166058167e-05,0.0001307559164219075,signal_reversal
2022-10-19,2022-10-18,2022-10-21,259960,190000.0,173000.0,2.6654438413589127e-07,0.05064343298581934,3.291823144078257e-05,0.00012219727290709934,signal_reversal
2022-10-14,2022-10-13,2022-10-24,003550,77200.0,79600.0,6.319381942233721e-07,0.048785628594044325,3.171065858612881e-05,0.00013330104268947812,signal_reversal
2022-10-20,2022-10-19,2022-10-24,096770,162000.0,158500.0,3.039926399182228e-07,0.04924680766675209,3.201042498338886e-05,0.00012768450858165152,signal_reversal
2022-10-18,2022-10-17,2022-10-25,009830,49250.0,48400.0,1.0148942582454898e-06,0.04998354221859037,3.248930244208374e-05,0.00013017033756256653,signal_reversal
2022-10-20,2022-10-19,2022-10-26,036570,358500.0,372500.0,1.3736905904254418e-07,0.04924680766675209,3.201042498338886e-05,0.00013560043240737143,signal_reversal
2022-10-25,2022-10-24,2022-10-27,079550,93100.0,92400.0,5.296613642412046e-07,0.04931147301085615,3.20524574570565e-05,0.00012969288164810136,signal_reversal
2022-10-24,2022-10-21,2022-11-03,006400,636000.0,710000.0,7.701224050091362e-08,0.04897978495858106,3.183686022307769e-05,0.00014489853050246896,signal_reversal
2022-10-21,2022-10-20,2022-11-03,032640,11000.0,11200.0,4.415383863174058e-06,0.04856922249491464,3.156999462169452e-05,0.00013104859305900605,signal_reversal
2022-10-26,2022-10-25,2022-11-04,033780,89700.0,94800.0,5.49361976894979e-07,0.04927776932747962,3.203055006286175e-05,0.00013801071583555664,signal_reversal
2022-10-24,2022-10-21,2022-11-04,005070,64000.0,68500.0,7.65309139977829e-07,0.04897978495858106,3.183686022307769e-05,0.0001389227416344754,signal_reversal
2022-10-27,2022-10-26,2022-11-07,028260,114500.0,120500.0,4.508471668070843e-07,0.051622000599411154,3.3554300389617244e-05,0.00014396677154067218,signal_reversal
2022-11-04,2022-11-03,2022-11-09,020150,63300.0,63400.0,8.261662825666923e-07,0.05229632568647162,3.3992611696206555e-05,0.00013880419713402996,signal_reversal
2022-11-04,2022-11-03,2022-11-09,092220,2720.0,2705.0,1.9226590325908685e-05,0.05229632568647162,3.3992611696206555e-05,0.0001378210061036949,signal_reversal
2022-11-07,2022-11-04,2022-11-09,373220,591000.0,591000.0,8.806154758648828e-08,0.052044374623614574,3.382884350534947e-05,0.00013791759275257862,signal_reversal
2022-11-03,2022-11-02,2022-11-10,017390,321500.0,329500.0,1.6145901831617077e-07,0.051909074388648904,3.374089835262179e-05,0.00014098197831822242,signal_reversal
