entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-03-24,2022-03-23,2022-03-30,000490,14950.0,14300.0,1.2642415719973284e-05,0.1890041150136006,0.0001228526747588404,0.00047908434370838755,signal_reversal
2022-03-28,2022-03-25,2022-04-01,051910,527000.0,538000.0,3.704802191358151e-07,0.19524307548457454,0.00012690799906497346,0.0005281936484219316,signal_reversal
2022-03-30,2022-03-29,2022-04-01,329180,123000.0,118000.0,1.551912365225903e-06,0.19088522092278606,0.00012407539359981094,0.00048528299660613986,signal_reversal
2022-03-24,2022-03-23,2022-04-01,000990,74100.0,74100.0,2.5506628206963642e-06,0.1890041150136006,0.0001228526747588404,0.0005008609047860416,signal_reversal
2022-04-01,2022-03-31,2022-04-05,086280,190500.0,186000.0,1.0062582164358667e-06,0.19169219023103262,0.00012459992365017122,0.0004959846748812387,signal_reversal
2022-03-11,2022-03-10,2022-04-05,030200,31850.0,36850.0,5.895739715502825e-06,0.187779309938765,0.00012205655146019725,0.0005757337225681396,signal_reversal
2022-04-01,2022-03-31,2022-04-05,034730,240500.0,246500.0,7.970569240375576e-07,0.19169219023103262,0.00012459992365017122,0.0005206575092044336,signal_reversal
2022-03-24,2022-03-23,2022-04-06,010950,90800.0,99200.0,2.081543116889874e-06,0.1890041150136006,0.0001228526747588404,0.0005471960545680102,signal_reversal
2022-04-01,2022-03-31,2022-04-07,035720,105500.0,103000.0,1.8169875851282714e-06,0.19169219023103262,0.00012459992365017122,0.0004959467613607616,signal_reversal
2022-04-06,2022-04-05,2022-04-08,105630,29050.0,27700.0,6.6295184878597855e-06,0.19258751207232677,0.00012518188284701238,0.0004866398046013476,signal_reversal
2022-04-05,2022-04-04,2022-04-08,006400,595000.0,587000.0,3.246308934808501e-07,0.19315538162110582,0.0001255509980537188,0.0005049795863541364,signal_reversal
2022-04-05,2022-04-04,2022-04-11,003230,100500.0,105500.0,1.921944095732396e-06,0.19315538162110582,0.0001255509980537188,0.0005373275205643847,signal_reversal
2022-04-05,2022-04-04,2022-04-12,008770,85000.0,82000.0,2.2724162543659508e-06,0.19315538162110582,0.0001255509980537188,0.0004937960520737211,signal_reversal
2022-04-08,2022-04-07,2022-04-12,001450,32850.0,32850.0,5.791147076938267e-06,0.19023918147742208,0.00012365546796032435,0.0005041338309151685,signal_reversal
2022-04-08,2022-04-07,2022-04-12,259960,285500.0,277000.0,6.66336887836855e-07,0.19023918147742208,0.00012365546796032435,0.0004891245925166433,signal_reversal
2022-04-12,2022-04-11,2022-04-14,145720,77800.0,76800.0,2.40450838267026e-06,0.1870707521717462,0.00012159598891163504,0.0004893655460410513,signal_reversal
2022-04-13,2022-04-12,2022-04-15,033780,82200.0,80600.0,2.28387926056014e-06,0.1877348752180435,0.00012202766889172826,0.00048781377126304033,signal_reversal
2022-04-14,2022-04-13,2022-04-19,010950,103500.0,108500.0,1.8058343900516027e-06,0.18690385937034087,0.00012148750859072158,0.000519222532999587,signal_reversal
2022-04-15,2022-04-14,2022-04-19,002900,2605.0,2505.0,7.203858479806783e-05,0.1876605133989667,0.00012197933370932834,0.00047821013553577376,signal_reversal
2022-04-13,2022-04-12,2022-04-19,005070,45150.0,45950.0,4.158026029192547e-06,0.1877348752180435,0.00012202766889172826,0.0005063124345097034,signal_reversal
2022-04-08,2022-04-07,2022-04-20,097950,396500.0,391500.0,4.797961701826535e-07,0.19023918147742208,0.00012365546796032435,0.0004977765316602484,signal_reversal
2022-04-12,2022-04-11,2022-04-21,086280,190000.0,197000.0,9.845829061670854e-07,0.1870707521717462,0.00012159598891163504,0.0005140015061645269,signal_reversal
2022-04-19,2022-04-18,2022-04-21,009540,93900.0,96900.0,1.9970658892053226e-06,0.1875244869963798,0.00012189091654764687,0.0005128165643595888,signal_reversal
