date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_usdkrw_sleeve_net_value,usdkrw_sleeve_factor
2011-01-04,0.9984725696207868,0.0,0.9984725696207868,0.9984725696207868,0,1.0,0.9984725696207868,0.9984725696207868
2011-01-05,0.9979744325514505,0.0,0.9979744325514505,0.9979744325514505,0,1.0,0.9979744325514505,0.9979744325514505
2011-01-06,0.9974765440022512,0.0,0.9974765440022512,0.9974765440022512,0,1.0,0.9974765440022512,0.9974765440022512
2011-01-07,0.9969789038492025,0.0,0.9969789038492025,0.9969789038492025,0,1.0,0.9969789038492025,0.9969789038492025
2011-01-10,0.9964815119683798,0.0,0.9964815119683798,0.9964815119683798,0,1.0,0.9964815119683798,0.9964815119683798
2011-01-11,0.9959843682359202,0.0,0.9959843682359202,0.9959843682359202,0,1.0,0.9959843682359202,0.9959843682359202
2011-01-12,0.9954874725280228,0.0,0.9954874725280228,0.9954874725280228,0,1.0,0.9954874725280228,0.9954874725280228
2011-01-13,0.9949908247209484,0.0,0.9949908247209484,0.9949908247209484,0,1.0,0.9949908247209484,0.9949908247209484
2011-01-14,0.9944944246910193,0.0,0.9944944246910193,0.9944944246910193,0,1.0,0.9944944246910193,0.9944944246910193
2011-01-17,0.99399827231462,0.0,0.99399827231462,0.99399827231462,0,1.0,0.99399827231462,0.99399827231462
2011-01-18,0.9935023674681962,0.0,0.9935023674681962,0.9935023674681962,0,1.0,0.9935023674681962,0.9935023674681962
2011-01-19,0.9930067100282555,0.0,0.9930067100282555,0.9930067100282555,0,1.0,0.9930067100282555,0.9930067100282555
2011-01-20,0.9925112998713669,0.0,0.9925112998713669,0.9925112998713669,0,1.0,0.9925112998713669,0.9925112998713669
2011-01-21,0.9920161368741611,0.0,0.9920161368741611,0.9920161368741611,0,1.0,0.9920161368741611,0.9920161368741611
2011-01-24,0.9915212209133305,0.0,0.9915212209133305,0.9915212209133305,0,1.0,0.9915212209133305,0.9915212209133305
2011-01-25,0.9910265518656288,0.0,0.9910265518656288,0.9910265518656288,0,1.0,0.9910265518656288,0.9910265518656288
2011-01-26,0.9905321296078713,0.0,0.9905321296078713,0.9905321296078713,0,1.0,0.9905321296078713,0.9905321296078713
2011-01-27,0.9900379540169347,0.0,0.9900379540169347,0.9900379540169347,0,1.0,0.9900379540169347,0.9900379540169347
2011-01-28,0.9895440249697571,0.0,0.9895440249697571,0.9895440249697571,0,1.0,0.9895440249697571,0.9895440249697571
2011-01-31,0.9890503423433381,0.0,0.9890503423433381,0.9890503423433381,0,1.0,0.9890503423433381,0.9890503423433381
2011-02-01,0.9885569060147386,0.0,0.9885569060147386,0.9885569060147386,0,1.0,0.9885569060147386,0.9885569060147386
2011-02-07,0.9880637158610808,0.0,0.9880637158610808,0.9880637158610808,0,1.0,0.9880637158610808,0.9880637158610808
2011-02-08,0.9875707717595482,0.0,0.9875707717595482,0.9875707717595482,0,1.0,0.9875707717595482,0.9875707717595482
2011-02-09,0.9870780735873858,0.0,0.9870780735873858,0.9870780735873858,0,1.0,0.9870780735873858,0.9870780735873858
2011-02-10,0.9865856212218994,0.0,0.9865856212218994,0.9865856212218994,0,1.0,0.9865856212218994,0.9865856212218994
2011-02-11,0.9860934145404565,0.0,0.9860934145404565,0.9860934145404565,0,1.0,0.9860934145404565,0.9860934145404565
2011-02-14,0.9856014534204854,0.0,0.9856014534204854,0.9856014534204854,0,1.0,0.9856014534204854,0.9856014534204854
2011-02-15,0.9851097377394759,0.0,0.9851097377394759,0.9851097377394759,0,1.0,0.9851097377394759,0.9851097377394759
2011-02-16,0.9846182673749784,0.0,0.9846182673749784,0.9846182673749784,0,1.0,0.9846182673749784,0.9846182673749784
2011-02-17,0.9841270422046049,0.0,0.9841270422046049,0.9841270422046049,0,1.0,0.9841270422046049,0.9841270422046049
2011-02-18,0.9836360621060283,0.0,0.9836360621060283,0.9836360621060283,0,1.0,0.9836360621060283,0.9836360621060283
2011-02-21,0.9831453269569824,0.0,0.9831453269569824,0.9831453269569824,0,1.0,0.9831453269569824,0.9831453269569824
2011-02-22,0.9826548366352622,0.0,0.9826548366352622,0.9826548366352622,0,1.0,0.9826548366352622,0.9826548366352622
2011-02-23,0.9821645910187236,0.0,0.9821645910187236,0.9821645910187236,0,1.0,0.9821645910187236,0.9821645910187236
2011-02-24,0.9816745899852832,0.0,0.9816745899852832,0.9816745899852832,0,1.0,0.9816745899852832,0.9816745899852832
2011-02-25,0.981184833412919,0.0,0.981184833412919,0.981184833412919,0,1.0,0.981184833412919,0.981184833412919
2011-02-28,0.9806953211796693,0.0,0.9806953211796693,0.9806953211796693,0,1.0,0.9806953211796693,0.9806953211796693
2011-03-02,0.9802060531636337,0.0,0.9802060531636337,0.9802060531636337,0,1.0,0.9802060531636337,0.9802060531636337
2011-03-03,0.9797170292429724,0.0,0.9797170292429724,0.9797170292429724,0,1.0,0.9797170292429724,0.9797170292429724
2011-03-04,0.9792282492959066,0.0,0.9792282492959066,0.9792282492959066,0,1.0,0.9792282492959066,0.9792282492959066
2011-03-07,0.9787397132007178,0.0,0.9787397132007178,0.9787397132007178,0,1.0,0.9787397132007178,0.9787397132007178
2011-03-08,0.9782514208357488,0.0,0.9782514208357488,0.9782514208357488,0,1.0,0.9782514208357488,0.9782514208357488
2011-03-09,0.9777633720794026,0.0,0.9777633720794026,0.9777633720794026,0,1.0,0.9777633720794026,0.9777633720794026
2011-03-10,0.977275566810143,0.0,0.977275566810143,0.977275566810143,0,1.0,0.977275566810143,0.977275566810143
2011-03-11,0.9767880049064949,0.0,0.9767880049064949,0.9767880049064949,0,1.0,0.9767880049064949,0.9767880049064949
2011-03-14,0.976300686247043,0.0,0.976300686247043,0.976300686247043,0,1.0,0.976300686247043,0.976300686247043
2011-03-15,0.9758136107104333,0.0,0.9758136107104333,0.9758136107104333,0,1.0,0.9758136107104333,0.9758136107104333
2011-03-16,0.9753267781753718,0.0,0.9753267781753718,0.9753267781753718,0,1.0,0.9753267781753718,0.9753267781753718
2011-03-17,0.9748401885206255,0.0,0.9748401885206255,0.9748401885206255,0,1.0,0.9748401885206255,0.9748401885206255
2011-03-18,0.9743538416250214,0.0,0.9743538416250214,0.9743538416250214,0,1.0,0.9743538416250214,0.9743538416250214
2011-03-21,0.9738677373674471,0.0,0.9738677373674471,0.9738677373674471,0,1.0,0.9738677373674471,0.9738677373674471
2011-03-22,0.973381875626851,0.0,0.973381875626851,0.973381875626851,0,1.0,0.973381875626851,0.973381875626851
2011-03-23,0.9728962562822414,0.0,0.9728962562822414,0.9728962562822414,0,1.0,0.9728962562822414,0.9728962562822414
2011-03-24,0.9724108792126873,0.0,0.9724108792126873,0.9724108792126873,0,1.0,0.9724108792126873,0.9724108792126873
2011-03-25,0.9719257442973178,0.0,0.9719257442973178,0.9719257442973178,0,1.0,0.9719257442973178,0.9719257442973178
2011-03-28,0.9714408514153224,0.0,0.9714408514153224,0.9714408514153224,0,1.0,0.9714408514153224,0.9714408514153224
2011-03-29,0.9709562004459509,0.0,0.9709562004459509,0.9709562004459509,0,1.0,0.9709562004459509,0.9709562004459509
2011-03-30,0.9704717912685132,0.0,0.9704717912685132,0.9704717912685132,0,1.0,0.9704717912685132,0.9704717912685132
2011-03-31,0.9699876237623797,0.0,0.9699876237623797,0.9699876237623797,0,1.0,0.9699876237623797,0.9699876237623797
2011-04-01,0.9695400881125119,0.0,0.9695400881125119,0.9695400881125119,0,1.0,0.9695400881125119,0.9695400881125119
2011-04-04,0.9690927589479157,0.0,0.9690927589479157,0.9690927589479157,0,1.0,0.9690927589479157,0.9690927589479157
2011-04-05,0.9686456361733222,0.0,0.9686456361733222,0.9686456361733222,0,1.0,0.9686456361733222,0.9686456361733222
2011-04-06,0.9681987196935068,0.0,0.9681987196935068,0.9681987196935068,0,1.0,0.9681987196935068,0.9681987196935068
2011-04-07,0.9677520094132884,0.0,0.9677520094132884,0.9677520094132884,0,1.0,0.9677520094132884,0.9677520094132884
2011-04-08,0.9673055052375302,0.0,0.9673055052375302,0.9673055052375302,0,1.0,0.9673055052375302,0.9673055052375302
2011-04-11,0.9668592070711391,0.0,0.9668592070711391,0.9668592070711391,0,1.0,0.9668592070711391,0.9668592070711391
2011-04-12,0.966413114819066,0.0,0.966413114819066,0.966413114819066,0,1.0,0.966413114819066,0.966413114819066
2011-04-13,0.9659672283863054,0.0,0.9659672283863054,0.9659672283863054,0,1.0,0.9659672283863054,0.9659672283863054
2011-04-14,0.9655215476778959,0.0,0.9655215476778959,0.9655215476778959,0,1.0,0.9655215476778959,0.9655215476778959
2011-04-15,0.9650760725989198,0.0,0.9650760725989198,0.9650760725989198,0,1.0,0.9650760725989198,0.9650760725989198
2011-04-18,0.9646308030545032,0.0,0.9646308030545032,0.9646308030545032,0,1.0,0.9646308030545032,0.9646308030545032
2011-04-19,0.964185738949816,0.0,0.964185738949816,0.964185738949816,0,1.0,0.964185738949816,0.964185738949816
2011-04-20,0.9637408801900718,0.0,0.9637408801900718,0.9637408801900718,0,1.0,0.9637408801900718,0.9637408801900718
2011-04-21,0.963296226680528,0.0,0.963296226680528,0.963296226680528,0,1.0,0.963296226680528,0.963296226680528
2011-04-22,0.9628517783264855,0.0,0.9628517783264855,0.9628517783264855,0,1.0,0.9628517783264855,0.9628517783264855
2011-04-25,0.9624075350332894,0.0,0.9624075350332894,0.9624075350332894,0,1.0,0.9624075350332894,0.9624075350332894
2011-04-26,0.9619634967063279,0.0,0.9619634967063279,0.9619634967063279,0,1.0,0.9619634967063279,0.9619634967063279
2011-04-27,0.9615196632510331,0.0,0.9615196632510331,0.9615196632510331,0,1.0,0.9615196632510331,0.9615196632510331
2011-04-28,0.9610760345728808,0.0,0.9610760345728808,0.9610760345728808,0,1.0,0.9610760345728808,0.9610760345728808
2011-04-29,0.9606326105773904,0.0,0.9606326105773904,0.9606326105773904,0,1.0,0.9606326105773904,0.9606326105773904
2011-05-02,0.9601893911701247,0.0,0.9601893911701247,0.9601893911701247,0,1.0,0.9601893911701247,0.9601893911701247
2011-05-03,0.9597463762566903,0.0,0.9597463762566903,0.9597463762566903,0,1.0,0.9597463762566903,0.9597463762566903
2011-05-04,0.9593035657427373,0.0,0.9593035657427373,0.9593035657427373,0,1.0,0.9593035657427373,0.9593035657427373
2011-05-06,0.9588609595339592,0.0,0.9588609595339592,0.9588609595339592,0,1.0,0.9588609595339592,0.9588609595339592
2011-05-09,0.9584185575360931,0.0,0.9584185575360931,0.9584185575360931,0,1.0,0.9584185575360931,0.9584185575360931
2011-05-11,0.9579763596549195,0.0,0.9579763596549195,0.9579763596549195,0,1.0,0.9579763596549195,0.9579763596549195
2011-05-12,0.9575343657962625,0.0,0.9575343657962625,0.9575343657962625,0,1.0,0.9575343657962625,0.9575343657962625
2011-05-13,0.9570925758659897,0.0,0.9570925758659897,0.9570925758659897,0,1.0,0.9570925758659897,0.9570925758659897
2011-05-16,0.9566509897700121,0.0,0.9566509897700121,0.9566509897700121,0,1.0,0.9566509897700121,0.9566509897700121
2011-05-17,0.9562096074142838,0.0,0.9562096074142838,0.9562096074142838,0,1.0,0.9562096074142838,0.9562096074142838
2011-05-18,0.9557684287048028,0.0,0.9557684287048028,0.9557684287048028,0,1.0,0.9557684287048028,0.9557684287048028
2011-05-19,0.9553274535476102,0.0,0.9553274535476102,0.9553274535476102,0,1.0,0.9553274535476102,0.9553274535476102
2011-05-20,0.9548866818487903,0.0,0.9548866818487903,0.9548866818487903,0,1.0,0.9548866818487903,0.9548866818487903
2011-05-23,0.9544461135144711,0.0,0.9544461135144711,0.9544461135144711,0,1.0,0.9544461135144711,0.9544461135144711
2011-05-24,0.9540057484508234,0.0,0.9540057484508234,0.9540057484508234,0,1.0,0.9540057484508234,0.9540057484508234
2011-05-25,0.9535655865640619,0.0,0.9535655865640619,0.9535655865640619,0,1.0,0.9535655865640619,0.9535655865640619
2011-05-26,0.9531256277604441,0.0,0.9531256277604441,0.9531256277604441,0,1.0,0.9531256277604441,0.9531256277604441
2011-05-27,0.952685871946271,0.0,0.952685871946271,0.952685871946271,0,1.0,0.952685871946271,0.952685871946271
2011-05-30,0.9522463190278867,0.0,0.9522463190278867,0.9522463190278867,0,1.0,0.9522463190278867,0.9522463190278867
2011-05-31,0.9518069689116786,0.0,0.9518069689116786,0.9518069689116786,0,1.0,0.9518069689116786,0.9518069689116786
2011-06-01,0.9513678215040773,0.0,0.9513678215040773,0.9513678215040773,0,1.0,0.9513678215040773,0.9513678215040773
2011-06-02,0.9509288767115565,0.0,0.9509288767115565,0.9509288767115565,0,1.0,0.9509288767115565,0.9509288767115565
2011-06-03,0.950490134440633,0.0,0.950490134440633,0.950490134440633,0,1.0,0.950490134440633,0.950490134440633
2011-06-07,0.9500515945978669,0.0,0.9500515945978669,0.9500515945978669,0,1.0,0.9500515945978669,0.9500515945978669
2011-06-08,0.9496132570898613,0.0,0.9496132570898613,0.9496132570898613,0,1.0,0.9496132570898613,0.9496132570898613
2011-06-09,0.9491751218232624,0.0,0.9491751218232624,0.9491751218232624,0,1.0,0.9491751218232624,0.9491751218232624
2011-06-10,0.9487371887047594,0.0,0.9487371887047594,0.9487371887047594,0,1.0,0.9487371887047594,0.9487371887047594
2011-06-13,0.9482994576410848,0.0,0.9482994576410848,0.9482994576410848,0,1.0,0.9482994576410848,0.9482994576410848
2011-06-14,0.9478619285390139,0.0,0.9478619285390139,0.9478619285390139,0,1.0,0.9478619285390139,0.9478619285390139
2011-06-15,0.947424601305365,0.0,0.947424601305365,0.947424601305365,0,1.0,0.947424601305365,0.947424601305365
2011-06-16,0.9469874758469995,0.0,0.9469874758469995,0.9469874758469995,0,1.0,0.9469874758469995,0.9469874758469995
2011-06-17,0.9465505520708218,0.0,0.9465505520708218,0.9465505520708218,0,1.0,0.9465505520708218,0.9465505520708218
2011-06-20,0.9461138298837792,0.0,0.9461138298837792,0.9461138298837792,0,1.0,0.9461138298837792,0.9461138298837792
2011-06-21,0.945677309192862,0.0,0.945677309192862,0.945677309192862,0,1.0,0.945677309192862,0.945677309192862
2011-06-22,0.9452409899051032,0.0,0.9452409899051032,0.9452409899051032,0,1.0,0.9452409899051032,0.9452409899051032
2011-06-23,0.9448048719275789,0.0,0.9448048719275789,0.9448048719275789,0,1.0,0.9448048719275789,0.9448048719275789
2011-06-24,0.9443689551674079,0.0,0.9443689551674079,0.9443689551674079,0,1.0,0.9443689551674079,0.9443689551674079
2011-06-27,0.9439332395317521,0.0,0.9439332395317521,0.9439332395317521,0,1.0,0.9439332395317521,0.9439332395317521
2011-06-28,0.9434977249278161,0.0,0.9434977249278161,0.9434977249278161,0,1.0,0.9434977249278161,0.9434977249278161
2011-06-29,0.9430624112628473,0.0,0.9430624112628473,0.9430624112628473,0,1.0,0.9430624112628473,0.9430624112628473
2011-06-30,0.9426272984441358,0.0,0.9426272984441358,0.9426272984441358,0,1.0,0.9426272984441358,0.9426272984441358
2011-07-01,0.9441559241683156,0.0,0.9441559241683156,0.9441559241683156,0,1.0,0.9441559241683156,0.9441559241683156
2011-07-04,0.945687028811373,0.0,0.945687028811373,0.945687028811373,0,1.0,0.945687028811373,0.945687028811373
2011-07-05,0.947220616393284,0.0,0.947220616393284,0.947220616393284,0,1.0,0.947220616393284,0.947220616393284
2011-07-06,0.9487566909405437,0.0,0.9487566909405437,0.9487566909405437,0,1.0,0.9487566909405437,0.9487566909405437
2011-07-07,0.9502952564861769,0.0,0.9502952564861769,0.9502952564861769,0,1.0,0.9502952564861769,0.9502952564861769
2011-07-08,0.9518363170697485,0.0,0.9518363170697485,0.9518363170697485,0,1.0,0.9518363170697485,0.9518363170697485
2011-07-11,0.9533798767373742,0.0,0.9533798767373742,0.9533798767373742,0,1.0,0.9533798767373742,0.9533798767373742
2011-07-12,0.9549259395417313,0.0,0.9549259395417313,0.9549259395417313,0,1.0,0.9549259395417313,0.9549259395417313
2011-07-13,0.9564745095420691,0.0,0.9564745095420691,0.9564745095420691,0,1.0,0.9564745095420691,0.9564745095420691
2011-07-14,0.9580255908042197,0.0,0.9580255908042197,0.9580255908042197,0,1.0,0.9580255908042197,0.9580255908042197
2011-07-15,0.9595791874006083,0.0,0.9595791874006083,0.9595791874006083,0,1.0,0.9595791874006083,0.9595791874006083
2011-07-18,0.9611353034102648,0.0,0.9611353034102648,0.9611353034102648,0,1.0,0.9611353034102648,0.9611353034102648
2011-07-19,0.9626939429188334,0.0,0.9626939429188334,0.9626939429188334,0,1.0,0.9626939429188334,0.9626939429188334
2011-07-20,0.964255110018584,0.0,0.964255110018584,0.964255110018584,0,1.0,0.964255110018584,0.964255110018584
2011-07-21,0.965818808808423,0.0,0.965818808808423,0.965818808808423,0,1.0,0.965818808808423,0.965818808808423
2011-07-22,0.9673850433939035,0.0,0.9673850433939035,0.9673850433939035,0,1.0,0.9673850433939035,0.9673850433939035
2011-07-25,0.9689538178872367,0.0,0.9689538178872367,0.9689538178872367,0,1.0,0.9689538178872367,0.9689538178872367
2011-07-26,0.9705251364073023,0.0,0.9705251364073023,0.9705251364073023,0,1.0,0.9705251364073023,0.9705251364073023
2011-07-27,0.9720990030796595,0.0,0.9720990030796595,0.9720990030796595,0,1.0,0.9720990030796595,0.9720990030796595
2011-07-28,0.9736754220365577,0.0,0.9736754220365577,0.9736754220365577,0,1.0,0.9736754220365577,0.9736754220365577
2011-07-29,0.9752543974169475,0.0,0.9752543974169475,0.9752543974169475,0,1.0,0.9752543974169475,0.9752543974169475
2011-08-01,0.9768359333664917,0.0,0.9768359333664917,0.9768359333664917,0,1.0,0.9768359333664917,0.9768359333664917
2011-08-02,0.9784200340375754,0.0,0.9784200340375754,0.9784200340375754,0,1.0,0.9784200340375754,0.9784200340375754
2011-08-03,0.980006703589318,0.0,0.980006703589318,0.980006703589318,0,1.0,0.980006703589318,0.980006703589318
2011-08-04,0.9815959461875834,0.0,0.9815959461875834,0.9815959461875834,0,1.0,0.9815959461875834,0.9815959461875834
2011-08-05,0.9831877660049912,0.0,0.9831877660049912,0.9831877660049912,0,1.0,0.9831877660049912,0.9831877660049912
2011-08-08,0.9847821672209276,0.0,0.9847821672209276,0.9847821672209276,0,1.0,0.9847821672209276,0.9847821672209276
2011-08-09,0.9863791540215562,0.0,0.9863791540215562,0.9863791540215562,0,1.0,0.9863791540215562,0.9863791540215562
2011-08-10,0.9879787305998292,0.0,0.9879787305998292,0.9879787305998292,0,1.0,0.9879787305998292,0.9879787305998292
2011-08-11,0.9895809011554987,0.0,0.9895809011554987,0.9895809011554987,0,1.0,0.9895809011554987,0.9895809011554987
2011-08-12,0.9911856698951269,0.0,0.9911856698951269,0.9911856698951269,0,1.0,0.9911856698951269,0.9911856698951269
2011-08-16,0.992793041032098,0.0,0.992793041032098,0.992793041032098,0,1.0,0.992793041032098,0.992793041032098
2011-08-17,0.9944030187866286,0.0,0.9944030187866286,0.9944030187866286,0,1.0,0.9944030187866286,0.9944030187866286
2011-08-18,0.9960156073857794,0.0,0.9960156073857794,0.9960156073857794,0,1.0,0.9960156073857794,0.9960156073857794
2011-08-19,0.9976308110634657,0.0,0.9976308110634657,0.9976308110634657,0,1.0,0.9976308110634657,0.9976308110634657
2011-08-22,0.999248634060469,0.0,0.999248634060469,0.999248634060469,0,1.0,0.999248634060469,0.999248634060469
2011-08-23,1.0008690806244478,0.0,1.0008690806244478,1.0008690806244478,0,1.0,1.0008690806244478,1.0008690806244478
2011-08-24,1.0024921550099488,0.0,1.0024921550099488,1.0024921550099488,0,1.0,1.0024921550099488,1.0024921550099488
2011-08-25,1.0041178614784185,0.0,1.0041178614784185,1.0041178614784185,0,1.0,1.0041178614784185,1.0041178614784185
2011-08-26,1.0057462042982135,0.0,1.0057462042982135,1.0057462042982135,0,1.0,1.0057462042982135,1.0057462042982135
2011-08-29,1.0073771877446127,0.0,1.0073771877446127,1.0073771877446127,0,1.0,1.0073771877446127,1.0073771877446127
2011-08-30,1.009010816099828,0.0,1.009010816099828,1.009010816099828,0,1.0,1.009010816099828,1.009010816099828
2011-08-31,1.0106470936530154,0.0,1.0106470936530154,1.0106470936530154,0,1.0,1.0106470936530154,1.0106470936530154
2011-09-01,1.0122860247002867,0.0,1.0122860247002867,1.0122860247002867,0,1.0,1.0122860247002867,1.0122860247002867
2011-09-02,1.0139276135447204,0.0,1.0139276135447204,1.0139276135447204,0,1.0,1.0139276135447204,1.0139276135447204
2011-09-05,1.0155718644963732,0.0,1.0155718644963732,1.0155718644963732,0,1.0,1.0155718644963732,1.0155718644963732
2011-09-06,1.0172187818722913,0.0,1.0172187818722913,1.0172187818722913,0,1.0,1.0172187818722913,1.0172187818722913
2011-09-07,1.0188683699965217,0.0,1.0188683699965217,1.0188683699965217,0,1.0,1.0188683699965217,1.0188683699965217
2011-09-08,1.0205206332001235,0.0,1.0205206332001235,1.0205206332001235,0,1.0,1.0205206332001235,1.0205206332001235
2011-09-09,1.0221755758211795,0.0,1.0221755758211795,1.0221755758211795,0,1.0,1.0221755758211795,1.0221755758211795
2011-09-14,1.0238332022048071,0.0,1.0238332022048071,1.0238332022048071,0,1.0,1.0238332022048071,1.0238332022048071
2011-09-15,1.0254935167031702,0.0,1.0254935167031702,1.0254935167031702,0,1.0,1.0254935167031702,1.0254935167031702
2011-09-16,1.0271565236754905,0.0,1.0271565236754905,1.0271565236754905,0,1.0,1.0271565236754905,1.0271565236754905
2011-09-19,1.028822227488059,0.0,1.028822227488059,1.028822227488059,0,1.0,1.028822227488059,1.028822227488059
2011-09-20,1.0304906325142469,0.0,1.0304906325142469,1.0304906325142469,0,1.0,1.0304906325142469,1.0304906325142469
2011-09-21,1.0321617431345183,0.0,1.0321617431345183,1.0321617431345183,0,1.0,1.0321617431345183,1.0321617431345183
2011-09-22,1.03383556373644,0.0,1.03383556373644,1.03383556373644,0,1.0,1.03383556373644,1.03383556373644
