date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2017-11-09,1.2403692106606221,1.5640929027844082,1.0
2017-11-10,1.2403692106606221,1.5598346728344326,1.0
2017-11-13,1.2403692106606221,1.5526577643192052,1.0
2017-11-14,1.2403692106606221,1.55076934833525,1.0
2017-11-15,1.2403692106606221,1.5464512456570272,1.0
2017-11-16,1.2403692106606221,1.5569981003383564,1.0
2017-11-17,1.2403692106606221,1.5569157592329068,1.0
2017-11-20,1.2403692106606221,1.5534290826154056,1.0
2017-11-21,1.2403692106606221,1.555915254637154,1.0
2017-11-22,1.2403692106606221,1.5622502625425636,1.0
2017-11-23,1.2403692106606221,1.560400551931814,1.0
2017-11-24,1.2403692106606221,1.5651957407304589,1.0
2017-11-27,1.2403692106606221,1.5438229820004934,1.0
2017-11-28,1.2403692106606221,1.5483116358829316,1.0
2017-11-29,1.2403692106606221,1.5476561340535946,1.0
2017-11-30,1.2403692106606221,1.526199408017743,1.0
2017-12-01,1.2403692106606221,1.526345498258498,1.0
2017-12-04,1.2403692106606221,1.5430780313828438,1.0
2017-12-05,1.2403692106606221,1.5485445002221976,1.0
2017-12-06,1.2403692106606221,1.527201528832585,1.0
2017-12-07,1.2403692106606221,1.5202471626603122,1.0
2017-12-08,1.2403692106606221,1.5230553707011136,1.0
2017-12-11,1.2403692106606221,1.528572811059503,1.0
2017-12-12,1.2403692106606221,1.5225566514401851,1.0
2017-12-13,1.2403692106606221,1.5350624163000368,1.0
2017-12-14,1.2403692106606221,1.5287782237593972,1.0
2017-12-15,1.2403692106606221,1.5376917057658848,1.0
2017-12-18,1.2403692106606221,1.5389626596139014,1.0
2017-12-19,1.2403692106606221,1.5372741244305932,1.0
2017-12-20,1.2403692106606221,1.533909516469369,1.0
2017-12-21,1.2403692106606221,1.5079521091935197,1.0
2017-12-22,1.2403692106606221,1.5149720412298031,1.0
2017-12-26,1.2403692106606221,1.5073145248736333,1.0
2017-12-27,1.2403692106606221,1.514779151903311,1.0
2017-12-28,1.2403692106606221,1.5343527809804,1.0
2018-01-02,1.2602751822910503,1.5425401238185776,1.0
2018-01-03,1.2785053770192685,1.5472062205333563,1.0
2018-01-04,1.272827563885825,1.535515578228762,1.0
2018-01-05,1.282530731513031,1.5555444120266613,1.0
2018-01-08,1.3085834734280553,1.5661542023161343,1.0
2018-01-09,1.335778888875427,1.565150980161216,1.0
2018-01-10,1.3221478153425712,1.5597255797562044,1.0
2018-01-11,1.3113651567371598,1.5525116631275468,1.0
2018-01-12,1.3494142949716308,1.5583910437190485,1.0
2018-01-15,1.3481766348855377,1.5635080169039492,1.0
2018-01-16,1.3391079457522646,1.5756129435383799,1.0
2018-01-17,1.3279722765464532,1.5721726164570027,1.0
2018-01-18,1.3309844897223764,1.5727738161977234,1.0
2018-01-19,1.3270125699615782,1.5763659129328351,1.0
2018-01-22,1.3164898407580865,1.5656360159797917,1.0
2018-01-23,1.33374374507564,1.5872155485659412,1.0
2018-01-24,1.3514836244136343,1.5886279694192433,1.0
2018-01-25,1.3569455791111964,1.6041295112696772,1.0
2018-01-26,1.360942294023391,1.6126536277079144,1.0
2018-01-29,1.3830739149625941,1.627658097908693,1.0
2018-01-30,1.3599108142603828,1.6093055476523603,1.0
2018-01-31,1.3646945631681573,1.608927761664788,1.0
2018-02-01,1.37346452617053,1.6108340500578326,1.0
2018-02-02,1.3431313089617598,1.5846954621543523,1.0
2018-02-05,1.3274680891173063,1.564399284811802,1.0
2018-02-06,1.30062712173333,1.5409288560896288,1.0
2018-02-07,1.2647560637662045,1.5060392556109816,1.0
2018-02-08,1.260912742953201,1.513491038255544,1.0
2018-02-09,1.2303571982462471,1.4868986736312158,1.0
2018-02-12,1.2580963924613218,1.501185920227756,1.0
2018-02-13,1.260800024317492,1.50879358554261,1.0
2018-02-14,1.2768362163989326,1.5262087909440303,1.0
2018-02-19,1.2783407062834513,1.539979587287838,1.0
2018-02-20,1.269045042494017,1.5230166959086384,1.0
2018-02-21,1.2661787741833892,1.532713705767321,1.0
2018-02-22,1.2746789185515148,1.5233910494163685,1.0
2018-02-23,1.2996949590437172,1.5471745444629763,1.0
2018-02-26,1.3120469697102992,1.5515228768104132,1.0
2018-02-27,1.313247308399883,1.551184801739351,1.0
2018-02-28,1.287426289220991,1.5334539600615504,1.0
2018-03-02,1.2807605657697583,1.5182695836864881,1.0
2018-03-05,1.2706309639586186,1.5016932177324056,1.0
2018-03-06,1.2710253782323602,1.5254324310681904,1.0
2018-03-07,1.2649668340292928,1.5209390855017313,1.0
2018-03-08,1.2847935328187878,1.5410710456439547,1.0
2018-03-09,1.288120249871688,1.5587919338740712,1.0
2018-03-12,1.306929135967413,1.5746220370056077,1.0
2018-03-13,1.3005466523371265,1.582613335034823,1.0
2018-03-14,1.2832338905901954,1.5780155392985786,1.0
2018-03-15,1.2828851031138022,1.582272411968019,1.0
2018-03-16,1.2886536087516403,1.5835447722855067,1.0
2018-03-19,1.2848862004499533,1.57217148645248,1.0
2018-03-20,1.2965961651114823,1.5789816085269224,1.0
2018-03-21,1.2995689216529527,1.5790299009708337,1.0
