audit_type,experiment,ticker,quarter,event_count,event_types,sample_rcept_no
same_ticker_same_quarter,R001,035420,2019Q1,2,buyback_announcement,20190131000001 | 20190218000882
same_ticker_same_quarter,R001,035420,2020Q1,2,buyback_announcement,20200130000001 | 20200227005117
same_ticker_same_quarter,R001,036460,2020Q2,2,buyback_announcement,20200410003401 | 20200609000244
same_ticker_same_quarter,R001,036530,2024Q3,2,buyback_announcement,20240715800369 | 20240902800526
same_ticker_same_quarter,R001,039490,2022Q2,2,buyback_announcement,20220427000432 | 20220519000215
same_ticker_same_quarter,R001,042700,2018Q1,2,buyback_announcement,20180319000057 | 20180327000534
same_ticker_same_quarter,R001,042700,2022Q4,2,buyback_announcement,20221024000078 | 20221111000615
same_ticker_same_quarter,R001,042700,2024Q2,2,buyback_announcement,20240417000353 | 20240423000005
same_ticker_same_quarter,R001,042700,2024Q4,2,buyback_announcement,20241023000340 | 20241112000137
same_ticker_same_quarter,R001,042700,2025Q1,2,buyback_announcement,20250122000503 | 20250324000703
same_ticker_same_quarter,R001,047400,2018Q4,2,buyback_announcement,20181030000331 | 20181031000481
same_ticker_same_quarter,R001,053690,2020Q3,2,buyback_announcement,20200825000379 | 20200918000417
same_ticker_same_quarter,R001,055550,2022Q4,2,buyback_announcement,20221006000204 | 20221118000482
same_ticker_same_quarter,R001,055550,2023Q1,2,buyback_announcement,20230208000115 | 20230328000034
same_ticker_same_quarter,R001,055550,2023Q2,2,buyback_announcement,20230427000308 | 20230616000035
same_ticker_same_quarter,R001,055550,2023Q3,2,buyback_announcement,20230727000152 | 20230831000164
same_ticker_same_quarter,R001,055550,2023Q4,2,buyback_announcement,20231025000118 | 20231227000033
same_ticker_same_quarter,R001,055550,2024Q1,2,buyback_announcement,20240208000535 | 20240322000129
same_ticker_same_quarter,R001,055550,2024Q4,2,buyback_announcement,20241025000162 | 20241028000193
same_ticker_same_quarter,R001,055550,2025Q2,2,buyback_announcement,20250428000556 | 20250623000361
same_ticker_same_quarter,R001,055550,2026Q1,2,buyback_announcement,20260130000650 | 20260205000191
same_ticker_same_quarter,R001,057050,2025Q1,2,buyback_announcement,20250124000346 | 20250321001131
same_ticker_same_quarter,R001,058730,2025Q2,2,buyback_announcement,20250514000193 | 20250519000200
same_ticker_same_quarter,R001,064960,2018Q2,2,buyback_announcement,20180425000560 | 20180611000313
same_ticker_same_quarter,R001,068270,2024Q1,2,buyback_announcement,20240305000129 | 20240328001255
same_ticker_same_quarter,R001,069260,2019Q1,2,buyback_announcement,20190322000698 | 20190325001043
same_ticker_same_quarter,R001,069960,2019Q3,2,buyback_announcement,20190808000240 | 20190910000590
same_ticker_same_quarter,R001,069960,2020Q2,2,buyback_announcement,20200422000435 | 20200529001185
same_ticker_same_quarter,R001,069960,2021Q1,2,buyback_announcement,20210204000427 | 20210325000444
same_ticker_same_quarter,R001,071840,2021Q2,2,buyback_announcement,20210507000491 | 20210629000339
same_ticker_same_quarter,R001,075580,2020Q1,2,buyback_announcement,20200203000317 | 20200319000567
same_ticker_same_quarter,R001,077500,2023Q2,2,buyback_announcement,20230503000597 | 20230517000133
same_ticker_same_quarter,R001,078520,2026Q1,2,buyback_announcement,20260211001074 | 20260211001124
same_ticker_same_quarter,R001,079550,2020Q1,2,buyback_announcement,20200220000012 | 20200327001575
same_ticker_same_quarter,R001,081660,2020Q1,2,buyback_announcement,20200227003388 | 20200323000347
same_ticker_same_quarter,R001,081660,2025Q1,2,buyback_announcement,20250313001155 | 20250314001638
same_ticker_same_quarter,R001,081660,2026Q1,2,buyback_announcement,20260313001241 | 20260330001327
same_ticker_same_quarter,R001,083420,2020Q1,2,buyback_announcement,20200206000171 | 20200324000134
same_ticker_same_quarter,R001,083420,2021Q1,2,buyback_announcement,20210204000164 | 20210323000501
same_ticker_same_quarter,R001,083420,2022Q1,2,buyback_announcement,20220204000085 | 20220325000036
same_ticker_same_quarter,R001,083420,2023Q1,2,buyback_announcement,20230207000059 | 20230327000389
same_ticker_same_quarter,R001,083420,2024Q1,2,buyback_announcement,20240207000357 | 20240327000263
same_ticker_same_quarter,R001,084010,2022Q1,2,buyback_announcement,20220125000152 | 20220221001667
same_ticker_same_quarter,R001,084010,2022Q3,2,buyback_announcement,20220725000146 | 20220822000233
same_ticker_same_quarter,R001,086790,2025Q3,2,buyback_announcement,20250703000264 | 20250725000416
same_ticker_same_quarter,R001,086790,2025Q4,2,buyback_announcement,20251017000294 | 20251028000206
same_ticker_same_quarter,R001,086790,2026Q1,2,buyback_announcement,20260121000306 | 20260130000357
same_ticker_same_quarter,R001,086790,2026Q2,2,buyback_announcement,20260420000380 | 20260424000404
same_ticker_same_quarter,R001,089470,2019Q2,2,buyback_announcement,20190417000236 | 20190626000159
same_ticker_same_quarter,R001,090430,2025Q3,2,buyback_announcement,20250801000303 | 20250919000413
same_ticker_same_quarter,R001,090430,2026Q1,2,buyback_announcement,20260309001389 | 20260330001501
same_ticker_same_quarter,R001,094280,2021Q2,2,buyback_announcement,20210604000385 | 20210604000395
same_ticker_same_quarter,R001,094280,2025Q2,2,buyback_announcement,20250604000271 | 20250617000297
same_ticker_same_quarter,R001,095570,2020Q4,2,buyback_announcement,20201029000451 | 20201230000609
same_ticker_same_quarter,R001,095570,2021Q1,2,buyback_announcement,20210127000296 | 20210209000782
same_ticker_same_quarter,R001,095720,2021Q3,2,buyback_announcement,20210826000109 | 20210906000328
same_ticker_same_quarter,R001,095720,2025Q3,2,buyback_announcement,20250703000236 | 20250819000257
same_ticker_same_quarter,R001,096760,2024Q4,2,buyback_announcement,20241217000253 | 20241217800353
same_ticker_same_quarter,R001,097520,2023Q1,2,buyback_announcement,20230105000455 | 20230106000081
same_ticker_same_quarter,R001,100840,2021Q1,2,buyback_announcement,20210302002957 | 20210319000771
same_ticker_same_quarter,R001,102260,2022Q3,2,buyback_announcement,20220728000091 | 20220822000377
same_ticker_same_quarter,R001,105560,2018Q4,2,buyback_announcement,20181126000301 | 20181130001785
same_ticker_same_quarter,R001,105560,2023Q1,2,buyback_announcement,20230207000294 | 20230329001436
same_ticker_same_quarter,R001,105560,2025Q1,2,buyback_announcement,20250205000299 | 20250304000411
same_ticker_same_quarter,R001,105560,2026Q1,2,buyback_announcement,20260109000437 | 20260205000367
same_ticker_same_quarter,R001,105560,2026Q2,2,buyback_announcement,20260409001480 | 20260423000431
same_ticker_same_quarter,R001,105840,2025Q1,2,buyback_announcement,20250220000539 | 20250325000268
same_ticker_same_quarter,R001,111380,2024Q3,2,buyback_announcement,20240719000061 | 20240926000467
same_ticker_same_quarter,R001,112610,2026Q2,2,buyback_announcement,20260403002466 | 20260413002360
same_ticker_same_quarter,R001,120030,2018Q2,2,buyback_announcement,20180403001615 | 20180410002691
same_ticker_same_quarter,R001,120030,2020Q2,2,buyback_announcement,20200601000682 | 20200618000208
same_ticker_same_quarter,R001,120030,2025Q1,2,buyback_announcement,20250106000329 | 20250207000195
same_ticker_same_quarter,R001,139480,2024Q3,2,buyback_announcement,20240718000126 | 20240726000177
same_ticker_same_quarter,R001,139480,2025Q1,2,buyback_announcement,20250120000327 | 20250124000370
same_ticker_same_quarter,R001,139480,2025Q3,2,buyback_announcement,20250717000187 | 20250724000254
same_ticker_same_quarter,R001,139480,2026Q1,2,buyback_announcement,20260120000101 | 20260128000192
same_ticker_same_quarter,R001,170900,2023Q1,2,buyback_announcement,20230125000309 | 20230126000063
same_ticker_same_quarter,R001,170900,2023Q2,2,buyback_announcement,20230426000199 | 20230426000218
same_ticker_same_quarter,R001,170900,2023Q3,2,buyback_announcement,20230726000013 | 20230726000183
same_ticker_same_quarter,R001,175330,2025Q1,2,buyback_announcement,20250124000314 | 20250327000365
same_ticker_same_quarter,R001,175330,2025Q3,2,buyback_announcement,20250715000268 | 20250724000340
same_ticker_same_quarter,R001,175330,2025Q4,2,buyback_announcement,20251027000294 | 20251028000287
same_ticker_same_quarter,R001,175330,2026Q1,2,buyback_announcement,20260203000406 | 20260205000460
same_ticker_same_quarter,R001,181710,2020Q4,2,buyback_announcement,20201113000001 | 20201207000262
same_ticker_same_quarter,R001,181710,2021Q3,2,buyback_announcement,20210818000176 | 20210913000208
same_ticker_same_quarter,R001,181710,2021Q4,2,buyback_announcement,20211207000292 | 20211215000287
same_ticker_same_quarter,R001,181710,2023Q1,2,buyback_announcement,20230217001595 | 20230327000655
same_ticker_same_quarter,R001,181710,2024Q3,2,buyback_announcement,20240805000331 | 20240923000391
same_ticker_same_quarter,R001,181710,2024Q4,2,buyback_announcement,20241111000314 | 20241230000557
same_ticker_same_quarter,R001,181710,2025Q2,2,buyback_announcement,20250404003695 | 20250521000306
same_ticker_same_quarter,R001,181710,2025Q4,2,buyback_announcement,20251023000338 | 20251211000347
same_ticker_same_quarter,R001,183190,2025Q1,2,buyback_announcement,20250213001650 | 20250226001800
same_ticker_same_quarter,R001,185750,2018Q1,2,buyback_announcement,20180212000394 | 20180308000281
same_ticker_same_quarter,R001,185750,2022Q4,2,buyback_announcement,20221013000179 | 20221013000336
same_ticker_same_quarter,R001,192650,2020Q1,2,buyback_announcement,20200320000223 | 20200326000890
same_ticker_same_quarter,R001,192650,2021Q1,2,buyback_announcement,20210310000154 | 20210319000630
same_ticker_same_quarter,R001,192650,2021Q4,2,buyback_announcement,20211208000151 | 20211210000467
same_ticker_same_quarter,R001,192650,2022Q4,2,buyback_announcement,20221107000079 | 20221216000379
same_ticker_same_quarter,R001,192650,2023Q2,2,buyback_announcement,20230503000076 | 20230509000516
same_ticker_same_quarter,R001,192650,2023Q4,2,buyback_announcement,20231113000120 | 20231117000179
same_ticker_same_quarter,R001,192650,2024Q2,2,buyback_announcement,20240529000187 | 20240531001455
same_ticker_same_quarter,R001,192650,2024Q4,2,buyback_announcement,20241120000326 | 20241121000031
same_ticker_same_quarter,R001,192820,2020Q1,2,buyback_announcement,20200102000347 | 20200114000380
same_ticker_same_quarter,R001,241560,2023Q1,2,buyback_announcement,20230302000628 | 20230328000722
same_ticker_same_quarter,R001,241560,2024Q2,2,buyback_announcement,20240429000922 | 20240528000457
same_ticker_same_quarter,R001,248070,2022Q2,2,buyback_announcement,20220615000229 | 20220624000043
same_ticker_same_quarter,R001,259960,2026Q2,2,buyback_announcement,20260407002668 | 20260430001009
same_ticker_same_quarter,R001,281820,2024Q3,2,buyback_announcement,20240725000371 | 20240920000346
same_ticker_same_quarter,R001,281820,2025Q1,2,buyback_announcement,20250131000515 | 20250324000328
same_ticker_same_quarter,R001,293480,2018Q4,2,buyback_announcement,20181115000082 | 20181221000114
same_ticker_same_quarter,R001,293480,2019Q2,2,buyback_announcement,20190514001030 | 20190620000093
same_ticker_same_quarter,R001,316140,2024Q1,2,buyback_announcement,20240313001515 | 20240318000613
same_ticker_same_quarter,R001,352820,2024Q3,2,buyback_announcement,20240827000661 | 20240925000357
same_ticker_same_quarter,R001,361610,2022Q1,2,buyback_announcement,20220328000829 | 20220331003046
same_ticker_same_quarter,R001,361610,2022Q2,2,buyback_announcement,20220427000187 | 20220502000688
same_ticker_same_quarter,R001,361610,2023Q2,2,buyback_announcement,20230502000872 | 20230508000493
same_ticker_same_quarter,R001,361610,2024Q1,2,buyback_announcement,20240202000330 | 20240207000641
same_ticker_same_quarter,R001,375500,2023Q4,2,buyback_announcement,20231018000323 | 20231018000324
same_ticker_same_quarter,R001,383220,2024Q3,2,buyback_announcement,20240806000180 | 20240820000341
same_ticker_same_quarter,R001,402340,2025Q1,2,buyback_announcement,20250225001201 | 20250327000754
same_ticker_same_quarter,R001,402340,2026Q1,2,buyback_announcement,20260219002328 | 20260325000832
same_ticker_same_quarter,R001,900140,2018Q3,2,buyback_announcement,20180716000396 | 20180716000404
same_ticker_same_quarter,R002,003550,2025Q3,3,buyback_retirement,20250721800542 | 20250724800586 | 20250828800175
same_ticker_same_quarter,R002,057050,2026Q1,3,buyback_retirement,20260209800698 | 20260211800233 | 20260211800438
same_ticker_same_quarter,R002,000070,2026Q1,2,buyback_retirement,20260318802415 | 20260323801376
same_ticker_same_quarter,R002,003540,2026Q1,2,buyback_retirement,20260309800997 | 20260324801066
same_ticker_same_quarter,R002,005380,2018Q2,2,buyback_retirement,20180427800136 | 20180427800138
same_ticker_same_quarter,R002,005440,2024Q4,2,buyback_retirement,20241107800128 | 20241107800174
same_ticker_same_quarter,R002,005440,2026Q1,2,buyback_retirement,20260211800449 | 20260211800470
same_ticker_same_quarter,R002,005490,2024Q3,2,buyback_retirement,20240712800145 | 20240712800148
same_ticker_same_quarter,R002,024720,2023Q1,2,buyback_retirement,20230110800207 | 20230228801473
same_ticker_same_quarter,R002,033780,2025Q3,2,buyback_retirement,20250807800353 | 20250923800333
same_ticker_same_quarter,R002,035420,2024Q3,2,buyback_retirement,20240731800695 | 20240930800002
same_ticker_same_quarter,R002,068270,2025Q2,2,buyback_retirement,20250402800016 | 20250512800030
same_ticker_same_quarter,R002,084670,2018Q4,2,buyback_retirement,20181024800331 | 20181122800406
same_ticker_same_quarter,R002,085620,2026Q1,2,buyback_retirement,20260304801368 | 20260326802607
same_ticker_same_quarter,R002,105560,2026Q2,2,buyback_retirement,20260423800568 | 20260423800583
same_ticker_same_quarter,R002,139130,2025Q1,2,buyback_retirement,20250207800833 | 20250207800915
same_ticker_same_quarter,R002,145720,2026Q1,2,buyback_retirement,20260202801229 | 20260304800973
same_ticker_same_quarter,R002,267270,2025Q1,2,buyback_retirement,20250206800193 | 20250206800217
same_ticker_same_quarter,R002,402340,2026Q1,2,buyback_retirement,20260128800676 | 20260325800742
same_ticker_same_quarter,R003,005440,2025Q1,9,dividend,20250206800803 | 20250207800673 | 20250207800689 | 20250207800697 | 20250207800703
same_ticker_same_quarter,R003,005440,2026Q1,9,dividend,20260209800753 | 20260209800844 | 20260211800401 | 20260211800404 | 20260211800423
same_ticker_same_quarter,R003,003550,2025Q1,8,dividend,20250122800662 | 20250122800673 | 20250123801050 | 20250123801056 | 20250203800669
same_ticker_same_quarter,R003,003550,2026Q1,8,dividend,20260126800870 | 20260126800875 | 20260128800937 | 20260128800944 | 20260129800477
same_ticker_same_quarter,R003,004990,2025Q1,8,dividend,20250206800620 | 20250206800626 | 20250207800654 | 20250207800676 | 20250210801359
same_ticker_same_quarter,R003,004990,2026Q1,8,dividend,20260204800570 | 20260204800579 | 20260204800601 | 20260204800608 | 20260205800920
same_ticker_same_quarter,R003,055550,2025Q1,8,dividend,20250206800286 | 20250206800288 | 20250206800292 | 20250206800297 | 20250206800305
same_ticker_same_quarter,R003,175330,2025Q4,8,dividend,20251028800512 | 20251028800526 | 20251217800303 | 20251217800306 | 20251217800623
same_ticker_same_quarter,R003,016450,2026Q1,7,dividend,20260206802525 | 20260206802633 | 20260220801156 | 20260220801165 | 20260224801062
same_ticker_same_quarter,R003,034730,2019Q1,7,dividend,20190130800825 | 20190131800316 | 20190131800380 | 20190201800828 | 20190212801018
same_ticker_same_quarter,R003,055550,2026Q1,7,dividend,20260205800317 | 20260205800319 | 20260205800351 | 20260205800356 | 20260205800364
same_ticker_same_quarter,R003,072710,2026Q1,7,dividend,20260130800799 | 20260130800866 | 20260206800266 | 20260209800631 | 20260209800884
same_ticker_same_quarter,R003,175330,2022Q3,7,dividend,20220725800407 | 20220725800410 | 20220725800414 | 20220725800420 | 20220725800430
same_ticker_same_quarter,R003,316140,2025Q1,7,dividend,20250207800623 | 20250207800648 | 20250207800662 | 20250207800671 | 20250326802668
same_ticker_same_quarter,R003,002020,2026Q1,6,dividend,20260226800886 | 20260226800907 | 20260226801213 | 20260226801225 | 20260226801601
same_ticker_same_quarter,R003,003550,2025Q3,6,dividend,20250721800569 | 20250721800574 | 20250724800582 | 20250724800597 | 20250828800183
same_ticker_same_quarter,R003,005440,2025Q3,6,dividend,20250805800449 | 20250805800450 | 20250806800163 | 20250806800166 | 20250808800167
same_ticker_same_quarter,R003,006040,2024Q1,6,dividend,20240214800319 | 20240214800323 | 20240214800575 | 20240214800578 | 20240214800621
