year,flow_bucket,ticker,date,panel_foreign,panel_institution,panel_trading_value,year_month,krx_foreign,krx_institution,foreign_diff_pct,institution_diff_pct,foreign_sign_match,institution_sign_match,foreign_within_5pct,institution_within_5pct
2019,10억-100억,005940,2019-12-26,-30723000.0,3479359800.0,21708098600.0,2019-12,-28633850,3465000100,-0.07296084878561562,0.004144213444611445,True,True,False,True
2023,10억-100억,005940,2023-08-11,1625603200.0,-793509600.0,5411617180.0,2023-08,1625604170,-789782390,-5.967012252435351e-07,-0.004719287296339945,True,True,True,True
2025,10억-100억,005940,2025-01-23,465596780.0,1302004770.0,7637743300.0,2025-01,479381350,1310773570,-0.028754915058752287,-0.006689790060383961,True,True,True,True
2025,100억-1000억,005940,2025-05-30,-8703096800.0,5518851560.0,24563687915.0,2025-05,-8784393145,5568672950,0.009254634174276816,-0.008946725808345416,True,True,True,True
2023,<1억,005960,2023-08-24,-38294880.0,767520.0,169278970.0,2023-08,-38304930,758660,0.00026236831655873015,0.011678485751192893,True,True,True,True
2019,1억-10억,006060,2019-09-25,4035120.0,-191163810.0,1112405550.0,2019-09,3645330,-190289530,0.10692859082716791,-0.004594472433664638,True,True,False,True
2020,1억-10억,006090,2020-03-13,163479400.0,-116035920.0,1985027280.0,2020-03,161531820,-115450150,0.012056943331660597,-0.0050737915888372604,True,True,True,True
2022,10억-100억,006110,2022-12-12,1359943200.0,104746950.0,13595030650.0,2022-12,1346022800,102079750,0.01034187533821864,0.026128590636242743,True,True,True,True
2023,<1억,006220,2023-08-21,44944820.0,957020.0,1291497300.0,2023-08,48132010,960090,-0.06621767925337005,-0.0031976168900832215,True,True,False,True
2019,1억-10억,006260,2019-11-11,13432500.0,-279047750.0,3386540850.0,2019-11,11018650,-276806200,0.2190694867338558,-0.008097903876430513,True,True,False,True
2025,100억-1000억,006260,2025-09-05,-4025786700.0,11678592000.0,31918035950.0,2025-09,-3954516750,11695162850,-0.018022417024785645,-0.0014168977561522368,True,True,True,True
2026,100억-1000억,006260,2026-01-08,11637498000.0,-14456523000.0,40109124950.0,2026-01,11677444250,-14466769850,-0.0034208041712551957,0.0007083025517268459,True,True,True,True
2020,100억-1000억,006280,2020-12-16,6598541500.0,14074385000.0,338090950500.0,2020-12,6660363000,14204355000,-0.009282001596609675,-0.009150010683343241,True,True,True,True
2026,10억-100억,006280,2026-04-27,-1610841600.0,-1463011200.0,5521338350.0,2026-04,-1616937200,-1466753350,0.0037698433804355543,0.00255131512056884,True,True,True,True
2018,<1억,006340,2018-02-02,40021740.0,0.0,1551344895.0,2018-02,39488895,0,0.013493540399142594,0.0,True,True,True,True
2026,10억-100억,006340,2026-03-09,3445468950.0,-1861608430.0,20929252765.0,2026-03,3477956600,-1820206155,-0.00934101650377121,-0.02274592627119207,True,True,True,True
2020,10억-100억,006360,2020-05-13,882054400.0,-288255300.0,7222819200.0,2020-05,869577450,-275468300,0.014348290655421205,-0.046419134252471156,True,True,True,True
2020,10억-100억,006360,2020-08-11,4788142450.0,3074108700.0,39572874650.0,2020-08,4772797200,3072695400,0.003215148131582042,0.00045995447514908245,True,True,True,True
2025,10억-100억,006360,2025-05-27,-2300361000.0,2199288000.0,9615790675.0,2025-05,-2331582425,2198624100,0.013390658921268889,0.0003019615767879557,True,True,True,True
2025,10억-100억,006360,2025-06-20,-44923600.0,-1795654850.0,13893877225.0,2025-06,263732325,-1791517200,-1.170337860556153,-0.002309578719087933,False,True,False,True
2021,1억-10억,006380,2021-01-06,128510980.0,-196111160.0,2082866340.0,2021-01,124517290,-195940880,0.032073377118952716,-0.0008690376403331454,True,True,True,True
2018,1억-10억,006390,2018-12-28,70179750.0,-112119000.0,1077698400.0,2018-12,70064950,-111098650,0.00163847972488384,-0.009184180005787648,True,True,True,True
2018,>1000억,006400,2018-02-01,-44796562500.0,-73033687500.0,243875478500.0,2018-02,-44877727000,-73208804500,0.0018085697611200317,0.002392021030749109,True,True,True,True
2018,100억-1000억,006400,2018-06-18,-760207000.0,-9371129000.0,145294748000.0,2018-06,-962247000,-9309172000,0.2099668796057561,-0.006655479133912232,True,True,False,True
2019,100억-1000억,006400,2019-02-25,20058086500.0,-4008278500.0,66854208500.0,2019-02,19925597000,-3950193000,0.006649211062534287,-0.014704471401777077,True,True,True,True
2020,>1000억,006400,2020-07-28,98593482000.0,74467605000.0,415716361500.0,2020-07,98506165500,74260871500,0.0008864064452899651,0.002783881953230242,True,True,True,True
2020,100억-1000억,006400,2020-12-09,35240858000.0,7781368000.0,232804188000.0,2020-12,35064554000,7773908000,0.005027983530034348,0.0009596203093733551,True,True,True,True
2021,>1000억,006400,2021-01-11,-55020830000.0,-63027470000.0,753069457000.0,2021-01,-56659211000,-64593458000,0.028916410431483065,0.024243755458950658,True,True,True,True
2022,>1000억,006400,2022-03-31,80452252000.0,23828676000.0,384281762368.0,2022-03,79232255000,23600423000,0.015397731643508064,0.009671563937646371,True,True,True,True
2023,100억-1000억,006400,2023-09-11,6381501000.0,-27494259000.0,130698974000.0,2023-09,6558565000,-27817365000,-0.02699736908912239,0.011615262624623144,True,True,True,True
2024,>1000억,006400,2024-03-07,62124656000.0,41705936000.0,710120281000.0,2024-03,59423704500,40185414500,0.04545242547105087,0.03783764629328385,True,True,True,True
2024,>1000억,006400,2024-05-29,-91266945000.0,-12996830000.0,230425054400.0,2024-05,-92175619000,-13436446000,0.009858073206972443,0.032718175624715046,True,True,True,True
2026,100억-1000억,006400,2026-01-12,14849926000.0,22995048000.0,193674098000.0,2026-01,14599766000,22967647250,0.017134521197120556,0.0011930151008392904,True,True,True,True
2026,>1000억,006400,2026-03-03,-89156568000.0,-53751960000.0,628117006500.0,2026-03,-96985871500,-56318854500,0.0807262272216629,0.045577889017611325,True,True,False,True
2025,1억-10억,006660,2025-12-03,273962520.0,-60840.0,1757080530.0,2025-12,278773085,-60840,-0.017256203194795507,0.0,True,True,True,True
2026,1억-10억,006660,2026-04-28,-165090190.0,-228780.0,831544305.0,2026-04,-173625160,-228780,0.04915744930055068,0.0,True,True,True,True
2018,<1억,006740,2018-01-17,87812550.0,-1593900.0,800705310.0,2018-01,85144075,-1523055,0.03134070104114702,-0.046515063474398495,True,True,True,True
2018,<1억,006740,2018-05-14,24903250.0,7100.0,270565910.0,2018-05,24609895,7100,0.011920205267027754,0.0,True,True,True,True
2022,1억-10억,006800,2022-11-14,143520800.0,36244000.0,4911286890.0,2022-11,144570860,37508690,-0.00726328943467584,-0.033717253255179,True,True,True,True
2023,1억-10억,006800,2023-01-04,-129996190.0,184616750.0,3141944680.0,2023-01,-128704890,186871270,-0.010033029825051713,-0.012064561877275197,True,True,True,True
2018,<1억,006880,2018-12-07,-1416690.0,262845.0,68248775.0,2018-12,-1437765,262235,0.014658167363929431,0.002326157835529201,True,True,True,True
2020,<1억,006880,2020-07-07,-5756790.0,22620.0,38677830.0,2020-07,-5721650,21040,-0.006141585032289637,0.07509505703422054,True,True,True,False
2024,1억-10억,006880,2024-04-05,-366196320.0,-677280.0,6066548360.0,2024-04,-376243820,-677390,0.02670475756917416,0.00016238798919381744,True,True,True,True
2019,10억-100억,007070,2019-01-16,-726450300.0,843939900.0,6719929049.0,2019-01,-725832750,844084600,-0.0008508158387727752,-0.00017142831417609088,True,True,True,True
2019,10억-100억,007070,2019-07-23,-351428000.0,843035200.0,4147961900.0,2019-07,-351558600,844241300,0.00037148856549093094,-0.00142861999288592,True,True,True,True
2021,1억-10억,007160,2021-06-29,-130887200.0,79252800.0,2450829900.0,2021-06,-127929400,78424500,-0.02312056493659784,0.01056175047338523,True,True,True,True
2021,1억-10억,007160,2021-11-12,138598000.0,-1518000.0,469101150.0,2021-11,136216900,-1500800,0.017480209871168703,-0.011460554371002133,True,True,True,True
2018,1억-10억,007210,2018-11-22,32292520.0,-209313520.0,474621900.0,2018-11,32743110,-211294975,-0.013761368422242114,0.009377672138203948,True,True,True,True
2025,1억-10억,007310,2025-05-23,-88780000.0,-290658000.0,772874250.0,2025-05,-90119000,-290084500,0.014858132025433039,-0.0019770101470433614,True,True,True,True
2018,<1억,007540,2018-05-08,5777600.0,3202800.0,118539100.0,2018-05,5734250,3195000,0.0075598378166281555,0.0024413145539906103,True,True,True,True
2024,<1억,007540,2024-12-03,13079000.0,369000.0,47731050.0,2024-12,12974400,366300,0.008062029843383894,0.007371007371007371,True,True,True,True
2026,<1억,007540,2026-04-01,72248400.0,-4337100.0,319217450.0,2026-04,71002450,-4264800,0.01754798602020071,-0.016952729319077098,True,True,True,True
2022,1억-10억,007570,2022-08-23,-128346750.0,-8721750.0,720446750.0,2022-08,-129004900,-8771200,0.005101744197313436,0.00563776906238599,True,True,True,True
2021,<1억,007590,2021-12-21,-13733330.0,-2630390.0,91896590.0,2021-12,-13677240,-2615590,-0.004100973588238563,-0.0056583791802232,True,True,True,True
2019,<1억,007610,2019-10-28,26432980.0,-1416800.0,134359855.0,2019-10,26553860,-1445750,-0.004552257185960911,0.020024208888120353,True,True,True,True
2026,>1000억,007660,2026-03-18,86184767700.0,34118147700.0,244800942200.0,2026-03,84756419200,33659825750,0.016852393169531164,0.013616290036795571,True,True,True,True
2022,1억-10억,007860,2022-12-27,381005440.0,-20213680.0,1119114240.0,2022-12,382772760,-20240710,-0.004617151962433273,0.00133542746277181,True,True,True,True
2023,1억-10억,007980,2023-09-22,-172549602.0,-147131900.0,3673475920.0,2023-09,-201484380,-148085065,0.14360804544749325,0.006436604528620087,True,True,False,True
2019,10억-100억,008060,2019-10-21,1865017000.0,-198517000.0,7921296050.0,2019-10,1860013800,-199385000,0.0026898725159996127,0.004353386663991775,True,True,True,True
2019,<1억,008700,2019-02-15,13220100.0,-391275.0,2482379950.0,2019-02,12222205,-389450,0.08164606959218897,-0.004686095776094492,True,True,False,True
2022,<1억,008700,2022-10-28,79185600.0,36000.0,1132664395.0,2022-10,79169375,36005,0.00020494035730356594,-0.00013886960144424384,True,True,True,True
2025,<1억,008700,2025-08-13,85886326.0,10116932.0,346422373.0,2025-08,85528097,10060821,0.00418843646199681,0.00557717903936468,True,True,True,True
2025,1억-10억,008730,2025-04-24,-311368200.0,64292800.0,1765173100.0,2025-04,-311231250,64806850,-0.00044002650762094104,-0.007932031876259994,True,True,True,True
2026,1억-10억,008730,2026-01-12,-212920650.0,-168777000.0,1873611975.0,2026-01,-205652450,-169251975,-0.03534215128484976,0.0028063188036653633,True,True,True,True
2018,100억-1000억,008770,2018-03-26,5923449000.0,7134309000.0,40255519700.0,2018-03,5864028600,7099304900,0.010133033798641432,0.0049306376459475635,True,True,True,True
2018,100억-1000억,008770,2018-06-20,8394250000.0,-2805875000.0,34772793500.0,2018-06,8272712000,-2726169500,0.014691433716053455,-0.029237176925352586,True,True,True,True
2018,100억-1000억,008770,2018-11-05,-14254256000.0,-4401844000.0,46095649400.0,2018-11,-14334329600,-4414045200,0.005586141956719064,0.0027641764973317445,True,True,True,True
2020,10억-100억,008770,2020-10-28,-655864800.0,-718544400.0,15864202100.0,2020-10,-653353800,-716215600,-0.003843246951345504,-0.0032515348730186833,True,True,True,True
2023,10억-100억,008770,2023-09-27,-2897417600.0,6206985400.0,22973919400.0,2023-09,-2874479100,6160926700,-0.007980054542751764,0.007475937020967965,True,True,True,True
2024,10억-100억,008770,2024-10-30,662663200.0,-602259700.0,2738652350.0,2024-10,666779100,-602265550,-0.006172808955769609,9.713323300660315e-06,True,True,True,True
2018,10억-100억,008930,2018-04-16,369919800.0,-1882577400.0,7617492300.0,2018-04,370870900,-1885660200,-0.0025645042520186945,0.0016348650727209494,True,True,True,True
2021,1억-10억,008930,2021-04-09,-180805700.0,-186498500.0,4069249000.0,2021-04,-180972000,-183964900,0.0009189266847910174,-0.013772192412791788,True,True,True,True
2020,1억-10억,008970,2020-10-15,-138684300.0,-179985.0,1016260180.0,2020-10,-138324325,-179355,-0.0026023983850996563,-0.0035125867692565025,True,True,True,True
2022,1억-10억,009070,2022-08-18,103143780.0,-18037080.0,722553235.0,2022-08,100724980,-17743950,0.024013903998789575,-0.01651999695670919,True,True,True,True
2024,1억-10억,009070,2024-02-01,-6267750.0,148144950.0,795643015.0,2024-02,-7283580,148365730,0.13946850312620993,-0.0014880794911331613,True,True,False,True
2026,<1억,009070,2026-04-20,-82993200.0,-10912000.0,789040950.0,2026-04,-80212250,-10965040,-0.03466989144426194,0.004837191656391586,True,True,True,True
2018,>1000억,009150,2018-09-28,-89942035000.0,-24361557000.0,310592321000.0,2018-09,-89280841000,-24069561500,-0.007405777013234004,-0.012131317805685824,True,True,True,True
2018,>1000억,009150,2018-10-04,-74611196500.0,40962206000.0,228216169500.0,2018-10,-75080558000,41496506500,0.006251438621433794,-0.012875794737082264,True,True,True,True
2019,100억-1000억,009150,2019-01-31,-38201112000.0,5042088000.0,245638531000.0,2019-01,-38689193000,5372672000,0.01261543501307975,-0.06153064992614476,True,True,True,False
2019,100억-1000억,009150,2019-03-05,-28062865000.0,-33615286000.0,187818665500.0,2019-03,-28124666000,-33684290500,0.002197394984175101,0.002048566230005646,True,True,True,True
2019,>1000억,009150,2019-09-05,85021069000.0,40251492600.0,318832926900.0,2019-09,84403927000,40197771600,0.00731176879957256,0.001336417364986471,True,True,True,True
2019,100억-1000억,009150,2019-10-01,50003380000.0,9999616000.0,162749889000.0,2019-10,49907926000,10096206000,0.0019126020183647785,-0.009566960103627046,True,True,True,True
2020,100억-1000억,009150,2020-03-31,-1069424200.0,-10751885000.0,88826044700.0,2020-03,-1125322900,-10814177500,0.04967347594188299,0.005760262396284877,True,True,True,True
2021,100억-1000억,009150,2021-12-10,4191722000.0,6290342000.0,63082803000.0,2021-12,4153586500,6295005000,0.009181342437433288,-0.0007407460359443717,True,True,True,True
2022,100억-1000억,009150,2022-03-30,4299696000.0,21533778000.0,104714018500.0,2022-03,4280600500,21663852000,0.004460939534067708,-0.0060041953757808166,True,True,True,True
2023,100억-1000억,009150,2023-02-03,9489397000.0,-2951793600.0,47801464100.0,2023-02,9478734500,-2945495900,0.0011248864497681627,-0.002138078005812196,True,True,True,True
2023,100억-1000억,009150,2023-05-30,18316122500.0,18744378500.0,87294683200.0,2023-05,18148694800,18625948400,0.009225330077179985,0.006358339315489567,True,True,True,True
2019,<1억,009180,2019-08-28,-6233640.0,4920.0,51436430.0,2019-08,-6228550,4930,-0.0008172046463462603,-0.002028397565922921,True,True,True,True
2022,1억-10억,009180,2022-03-31,294911890.0,269287070.0,48705755180.0,2022-03,250150625,258041620,0.17893725030669022,0.04357998527524358,True,True,False,True
2022,<1억,009200,2022-08-04,17428010.0,-42950790.0,763481605.0,2022-08,17588190,-42976670,-0.009107247533714384,0.0006021871866759337,True,True,True,True
2019,1억-10억,009240,2019-01-30,70488000.0,48985600.0,6574813400.0,2019-01,71523900,51837300,-0.014483270627021178,-0.05501251029663968,True,True,True,False
2025,10억-100억,009240,2025-10-30,-510637950.0,901831950.0,2660079825.0,2025-10,-508175700,899868575,-0.004845273003018445,0.002181846387957264,True,True,True,True
2022,1억-10억,009270,2022-04-08,248011890.0,-10854000.0,2042131765.0,2022-04,247038105,-10792665,0.003941841279911049,-0.005683026388755697,True,True,True,True
2022,1억-10억,009290,2022-02-14,-151133130.0,7598220.0,823345260.0,2022-02,-151257670,7601710,0.0008233632053171254,-0.0004591072271896718,True,True,True,True
2018,1억-10억,009320,2018-03-13,223632825.0,-356940.0,1924613320.0,2018-03,225744760,-359125,-0.009355410951731504,0.006084232509571876,True,True,True,True
2018,<1억,009320,2018-12-19,39533685.0,127185.0,11852986310.0,2018-12,39763150,127695,-0.005770795321799203,-0.003993891695054623,True,True,True,True
2019,1억-10억,009410,2019-07-30,-400640250.0,325247750.0,1604336850.0,2019-07,-400786250,326635600,0.0003642839543522264,-0.004248924489553496,True,True,True,True
2020,1억-10억,009450,2020-10-08,320459600.0,390159000.0,4834840700.0,2020-10,319959300,392002100,0.0015636363750014455,-0.004701760526282895,True,True,True,True
2021,10억-100억,009450,2021-06-11,147534400.0,1243972800.0,7960993100.0,2021-06,140693400,1243282900,0.048623460659846164,0.0005549018650542045,True,True,True,True
2018,1억-10억,009470,2018-01-04,303572950.0,25487150.0,7316702800.0,2018-01,328559400,23243500,-0.07604850142774792,0.09652806160862176,True,True,False,False
2021,100억-1000억,009540,2021-07-09,2543535000.0,-16099842000.0,69540350500.0,2021-07,2496378500,-15856858000,0.018889964001853086,-0.015323590587744433,True,True,True,True
