signal_date,execution_date,eligible_universe_size,target_quintile_min,target_quintile_max,종목코드,combined_flow_5,quantile_label,selected_headline
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,009540,0.10072019521791363,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,316140,0.09540581155991816,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,064350,0.09051244210996225,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,086280,0.07561587775009364,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,028050,0.07138687095907918,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,000810,0.05498446497094918,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,012450,0.04386363784078509,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,353200,0.042964744708879586,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,248070,0.03677381770006587,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,074610,0.03348703585917616,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,042660,0.02907720064916887,5,False
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,010130,0.2747990106503286,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,066570,0.2270881365351683,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,011070,0.21344834689408415,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,010620,0.21010391913107976,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,005850,0.20033698230986854,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,034220,0.17987010893674465,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,329180,0.17871493221148513,5,True
