variant,entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
F2,2023-11-06,2023-11-03,2023-11-23,034730,157300.0,163500.0,2.7249539987234104e-07,0.04286352639991925,2.7861292159947513e-05,0.00011806544437968855,signal_reversal
F2,2023-11-01,2023-10-31,2023-11-23,028260,107400.0,117700.0,3.6562943772386816e-07,0.03926860161154344,2.5524591047503236e-05,0.0001140416497732631,signal_reversal
F2,2023-11-16,2023-11-15,2023-11-23,316140,12650.0,12690.0,3.4152211764362343e-06,0.043202547881918366,2.8081656123246938e-05,0.00011484876533178592,signal_reversal
F2,2023-11-20,2023-11-17,2023-11-23,000270,84600.0,83100.0,5.073463134828009e-07,0.042921498120644955,2.7898973778419224e-05,0.00011172526842361499,signal_reversal
F2,2023-11-23,2023-11-22,2023-11-29,329180,123500.0,124500.0,3.478890845309694e-07,0.04296430193957472,2.792679626072357e-05,0.00011477730621388007,signal_reversal
F2,2023-11-23,2023-11-22,2023-11-29,055550,36700.0,36600.0,1.1706894261464501e-06,0.04296430193957472,2.792679626072357e-05,0.0001135451674419442,signal_reversal
F2,2023-11-23,2023-11-22,2023-11-29,259960,208000.0,216500.0,2.0655914394026306e-07,0.04296430193957472,2.792679626072357e-05,0.00011850814485712742,signal_reversal
F2,2023-11-15,2023-11-14,2023-11-30,097950,320500.0,314500.0,1.3514249026698943e-07,0.04331316813057011,2.8153559284870572e-05,0.00011263112995076566,signal_reversal
F2,2023-11-30,2023-11-29,2023-12-06,000270,85800.0,84300.0,5.11649723767689e-07,0.04389954629926771,2.8534705094524015e-05,0.00011429999004108289,signal_reversal
F2,2023-11-29,2023-11-28,2023-12-08,316140,12830.0,12840.0,3.359130478994611e-06,0.04309764404550086,2.8013468629575555e-05,0.00011429777367827063,signal_reversal
F2,2023-11-29,2023-11-28,2023-12-08,251270,59000.0,59200.0,7.304685431440824e-07,0.04309764404550086,2.8013468629575555e-05,0.00011459590504844366,signal_reversal
F2,2023-11-23,2023-11-22,2023-12-11,294870,14950.0,15550.0,2.8738663504732253e-06,0.04296430193957472,2.792679626072357e-05,0.00011842484763712542,signal_reversal
F2,2023-12-06,2023-12-05,2023-12-11,329180,131300.0,123500.0,3.279089964809693e-07,0.04305445123795126,2.798539330466832e-05,0.00010731641682330921,signal_reversal
F2,2023-11-29,2023-11-28,2023-12-14,018260,159600.0,173800.0,2.700353636936144e-07,0.04309764404550086,2.8013468629575555e-05,0.00012437018745636798,signal_reversal
F2,2023-12-11,2023-12-08,2023-12-18,377300,48400.0,49000.0,8.928213436126678e-07,0.04321255303085312,2.808815947005453e-05,0.0001159328514681049,signal_reversal
F2,2023-12-08,2023-12-07,2023-12-20,015760,19660.0,18730.0,2.1836434293211733e-06,0.042930429820454266,2.7904779383295273e-05,0.00010838404979264178,signal_reversal
F2,2023-12-11,2023-12-08,2023-12-22,028260,125300.0,128400.0,3.448727296955556e-07,0.04321255303085312,2.808815947005453e-05,0.00011734639500620976,signal_reversal
F2,2023-12-08,2023-12-07,2023-12-26,030200,34550.0,35500.0,1.2425594738192262e-06,0.042930429820454266,2.7904779383295273e-05,0.0001168937824995437,signal_reversal
F2,2023-12-20,2023-12-19,2023-12-27,055550,38850.0,38950.0,1.1226973850598594e-06,0.043616793409575534,2.8350915716224095e-05,0.00011588201734241604,signal_reversal
F2,2023-12-26,2023-12-22,2023-12-28,267250,64500.0,61100.0,6.713855333933905e-07,0.04330436690387368,2.8147838487517896e-05,0.00010870738863939083,signal_reversal
F2,2023-12-27,2023-12-26,2024-01-02,030200,33650.0,33850.0,1.2643573625801585e-06,0.04254562525082233,2.7654656413034516e-05,0.00011341601631684668,signal_reversal
F2,2023-12-18,2023-12-15,2024-01-04,003490,23700.0,22700.0,1.8432817410138294e-06,0.043685777262027756,2.839575522031804e-05,0.0001108826131306869,signal_reversal
F2,2023-12-14,2023-12-13,2024-01-05,034730,173600.0,170100.0,2.553154588713524e-07,0.04432276366006677,2.88097963790434e-05,0.00011508727281814517,signal_reversal
F2,2024-01-02,2023-12-28,2024-01-05,090430,144800.0,130900.0,3.048147130617437e-07,0.04413717045134049,2.8689160793371316e-05,0.00010573565174042296,signal_reversal
F2,2023-12-22,2023-12-21,2024-01-05,180640,71500.0,77600.0,6.057114683985671e-07,0.043308369990497544,2.8150440493823403e-05,0.00012455850636148135,signal_reversal
F2,2023-12-28,2023-12-27,2024-01-05,323410,27850.0,26250.0,1.5610745595274145e-06,0.043475926482838496,2.8259352213845022e-05,0.00010859224904712577,signal_reversal
F2,2024-01-05,2024-01-04,2024-01-09,259960,201500.0,203500.0,2.0631837453942564e-07,0.041573152469694265,2.7022549105301274e-05,0.00011126234142974878,signal_reversal
F2,2024-01-05,2024-01-04,2024-01-09,012450,133000.0,130900.0,3.1258009375709973e-07,0.041573152469694265,2.7022549105301274e-05,0.00010842934582293153,signal_reversal
F2,2024-01-05,2024-01-04,2024-01-09,128940,361500.0,354000.0,1.1500180489541981e-07,0.041573152469694265,2.7022549105301274e-05,0.00010788319317239332,signal_reversal
F2,2024-01-05,2024-01-04,2024-01-09,450080,220000.0,219000.0,1.8896887486224666e-07,0.041573152469694265,2.7022549105301274e-05,0.00010966808652630486,signal_reversal
F2,2024-01-09,2024-01-08,2024-01-11,004370,413500.0,403500.0,9.964941490965408e-08,0.04120503306514196,2.6783271492342277e-05,0.00010655262812752038,signal_reversal
F2,2024-01-09,2024-01-08,2024-01-15,005070,152000.0,141000.0,2.710857438496182e-07,0.04120503306514196,2.6783271492342277e-05,0.00010129118818940983,signal_reversal
F2,2024-01-09,2024-01-08,2024-01-16,034220,14310.0,13060.0,2.8794572372566013e-06,0.04120503306514196,2.6783271492342277e-05,9.965513552421371e-05,signal_reversal
F2,2024-01-11,2024-01-10,2024-01-16,010060,115000.0,102100.0,3.5099896938578224e-07,0.040364881479364956,2.6237172961587218e-05,9.496803615186418e-05,signal_reversal
F2,2024-01-15,2024-01-12,2024-01-17,248070,29750.0,29000.0,1.3213195902190585e-06,0.03930925780901699,2.5551017575861044e-05,0.00010154341050833464,signal_reversal
F2,2024-01-16,2024-01-15,2024-01-18,259960,201500.0,187300.0,1.9159610989729084e-07,0.03860661614430411,2.509430049379767e-05,9.509777116697082e-05,signal_reversal
F2,2024-01-04,2024-01-03,2024-01-18,047810,54300.0,53500.0,7.676362400022179e-07,0.04168264783212043,2.7093721090878282e-05,0.00010883162792631445,signal_reversal
F2,2024-01-09,2024-01-08,2024-01-19,035720,58500.0,58100.0,7.043595395750762e-07,0.04120503306514196,2.6783271492342277e-05,0.00010844671651067661,signal_reversal
F2,2024-01-16,2024-01-15,2024-01-22,267250,67200.0,66600.0,5.745032164330968e-07,0.03860661614430411,2.509430049379767e-05,0.00010139407266827725,signal_reversal
F2,2024-01-18,2024-01-17,2024-01-22,192820,122100.0,121500.0,3.074668958218098e-07,0.03754170797984298,2.4402110186897934e-05,9.899665378222721e-05,signal_reversal
F2,2024-01-17,2024-01-16,2024-01-25,052690,68600.0,66500.0,5.438137065490495e-07,0.037305620269264796,2.4248653175022118e-05,9.583357043660624e-05,signal_reversal
F2,2024-01-22,2024-01-19,2024-01-26,047810,55900.0,53600.0,6.967649451788506e-07,0.03894916043549775,2.5316954283073538e-05,9.896849281320395e-05,signal_reversal
F2,2024-01-18,2024-01-17,2024-01-29,012510,36600.0,47400.0,1.025729726225218e-06,0.03754170797984298,2.4402110186897934e-05,0.00012884191091114966,signal_reversal
F2,2024-01-19,2024-01-18,2024-01-29,248070,30500.0,29300.0,1.2838015726238564e-06,0.03915594796502762,2.5451366177267955e-05,9.968077310637931e-05,signal_reversal
F2,2024-01-22,2024-01-19,2024-01-31,010140,7610.0,7150.0,5.1181551163597575e-06,0.03894916043549775,2.5316954283073538e-05,9.697624406722651e-05,signal_reversal
F2,2024-01-25,2024-01-24,2024-02-01,055550,39700.0,41150.0,9.931703426769649e-07,0.03942886260427551,2.5628760692779077e-05,0.00010830274294306634,signal_reversal
F2,2024-01-29,2024-01-26,2024-02-13,086790,45050.0,56100.0,8.776670897694535e-07,0.03953890239411388,2.5700286556174024e-05,0.0001304783779005758,signal_reversal
F2,2024-01-31,2024-01-30,2024-02-13,006800,7900.0,8660.0,5.087561131702959e-06,0.040191732940453376,2.6124626411294695e-05,0.00011675444041145122,signal_reversal
F2,2024-01-29,2024-01-26,2024-02-15,316140,13130.0,14160.0,3.0113406240756954e-06,0.03953890239411388,2.5700286556174024e-05,0.0001129975455778164,signal_reversal
F2,2024-02-13,2024-02-08,2024-02-15,003410,6940.0,6940.0,6.26615959039916e-06,0.04348714755737017,2.826664591229061e-05,0.00011524094102703096,signal_reversal
F2,2024-02-01,2024-01-31,2024-02-15,028260,140100.0,155700.0,2.9762195705872653e-07,0.04169683618392759,2.7102943519552936e-05,0.00012280030759221586,signal_reversal
F2,2024-02-15,2024-02-14,2024-02-19,032830,81400.0,80300.0,5.283525003957552e-07,0.04300789353221447,2.795513079593941e-05,0.00011243077032171473,signal_reversal
F2,2024-02-19,2024-02-16,2024-02-22,016360,40950.0,41550.0,1.0994450212083226e-06,0.04502227361848081,2.9264477852012526e-05,0.00012105714267269538,signal_reversal
F2,2024-02-15,2024-02-14,2024-02-27,402340,64000.0,68500.0,6.719983364408511e-07,0.04300789353221447,2.795513079593941e-05,0.00012198449802242548,signal_reversal
