quarter,quarter_end_date,final_sector_code,final_sector_name,n_stocks,mcap,mcap_total,mcap_weight
2025Q3,2025-09-30,04,철강금속,2.0,25832122218600.0,2179373087881291.0,0.01185300596866279
2025Q3,2025-09-30,05,조선/기계/산업재,14.0,180131924876100.0,2179373087881291.0,0.08265309224829323
2025Q3,2025-09-30,06,금융,19.0,341159013377490.0,2179373087881291.0,0.15653997714964565
2025Q3,2025-09-30,07,헬스케어,7.0,143645747863830.0,2179373087881291.0,0.06591149934932769
2025Q3,2025-09-30,08,인터넷/게임/SW,8.0,104184376039100.0,2179373087881291.0,0.047804745602500004
2025Q3,2025-09-30,09,소비재/유통,2.0,33395023441800.0,2179373087881291.0,0.015323224659191077
2025Q3,2025-09-30,10,음식료,3.0,36764924269200.0,2179373087881291.0,0.016869495394632752
2025Q3,2025-09-30,11,에너지/유틸리티,1.0,23142804975850.0,2179373087881291.0,0.01061901934301144
2025Q3,2025-09-30,12,건설/부동산,1.0,6057753616000.0,2179373087881291.0,0.002779585399895496
2025Q3,2025-09-30,99,기타,1.0,26359620098000.0,2179373087881291.0,0.012095047077793315
2025Q4,2025-12-30,01,반도체/IT하드웨어,18.0,1338066563395750.0,2757506050240462.0,0.4852451958461041
2025Q4,2025-12-30,02,자동차/운송장비,10.0,252653163959680.0,2757506050240462.0,0.0916237931509336
2025Q4,2025-12-30,03,2차전지/화학/소재,10.0,148011515242970.0,2757506050240462.0,0.05367586237211084
2025Q4,2025-12-30,04,철강금속,5.0,54195734682180.0,2757506050240462.0,0.019653895112017608
2025Q4,2025-12-30,05,조선/기계/산업재,13.0,168559451212050.0,2757506050240462.0,0.06112750004568482
2025Q4,2025-12-30,06,금융,16.0,378104838947400.0,2757506050240462.0,0.13711840774181738
2025Q4,2025-12-30,07,헬스케어,7.0,145112214780800.0,2757506050240462.0,0.0526244411206807
2025Q4,2025-12-30,08,인터넷/게임/SW,8.0,94698227867700.0,2757506050240462.0,0.034341983713668395
2025Q4,2025-12-30,09,소비재/유통,4.0,51743879317282.0,2757506050240462.0,0.018764738272385582
2025Q4,2025-12-30,10,음식료,3.0,38685007854500.0,2757506050240462.0,0.014028983853408613
2025Q4,2025-12-30,11,에너지/유틸리티,1.0,30300704434400.0,2757506050240462.0,0.0109884453133866
2025Q4,2025-12-30,12,건설/부동산,2.0,7925974360100.0,2757506050240462.0,0.0028743270969102076
2025Q4,2025-12-30,99,기타,3.0,49448774185650.0,2757506050240462.0,0.01793242636089155
2026Q1,2026-03-31,01,반도체/IT하드웨어,18.0,1780695404707500.0,3356845863221814.0,0.5304668362098802
2026Q1,2026-03-31,02,자동차/운송장비,7.0,283396928962900.0,3356845863221814.0,0.08442357513874735
2026Q1,2026-03-31,03,2차전지/화학/소재,10.0,177358501638360.0,3356845863221814.0,0.05283486608114198
2026Q1,2026-03-31,04,철강금속,5.0,28211346232549.0,3356845863221814.0,0.008404123210314005
2026Q1,2026-03-31,05,조선/기계/산업재,16.0,197564531554965.0,3356845863221814.0,0.05885421601257189
2026Q1,2026-03-31,06,금융,19.0,465047050593290.0,3356845863221814.0,0.13853690921243247
2026Q1,2026-03-31,07,헬스케어,4.0,141342190616300.0,3356845863221814.0,0.04210565405009196
2026Q1,2026-03-31,08,인터넷/게임/SW,9.0,109761811963600.0,3356845863221814.0,0.032697900480379356
2026Q1,2026-03-31,09,소비재/유통,2.0,53688316025500.0,3356845863221814.0,0.01599367924923766
2026Q1,2026-03-31,10,음식료,3.0,43911014594000.0,3356845863221814.0,0.013081033917909874
2026Q1,2026-03-31,11,에너지/유틸리티,1.0,26737803807050.0,3356845863221814.0,0.00796515684559545
2026Q1,2026-03-31,12,건설/부동산,5.0,28852260123400.0,3356845863221814.0,0.008595050621629777
2026Q1,2026-03-31,99,기타,1.0,20278702402400.0,3356845863221814.0,0.006040998970067999
2026Q2,2026-05-06,01,반도체/IT하드웨어,23.0,3099259883686940.0,5162429733113150.0,0.6003490689292081
2026Q2,2026-05-06,02,자동차/운송장비,7.0,340759602593100.0,5162429733113150.0,0.06600760111220118
2026Q2,2026-05-06,03,2차전지/화학/소재,13.0,254637156784000.0,5162429733113150.0,0.04932506008763507
2026Q2,2026-05-06,04,철강금속,2.0,76561289505000.0,5162429733113150.0,0.014830475854018163
2026Q2,2026-05-06,05,조선/기계/산업재,11.0,282292780228120.0,5162429733113150.0,0.05468215449353656
2026Q2,2026-05-06,06,금융,23.0,652343820105080.0,5162429733113150.0,0.12636371899084248
2026Q2,2026-05-06,07,헬스케어,2.0,142400961113000.0,5162429733113150.0,0.02758409672863994
2026Q2,2026-05-06,08,인터넷/게임/SW,5.0,90717703144000.0,5162429733113150.0,0.017572675626384482
2026Q2,2026-05-06,09,소비재/유통,3.0,77079733827660.0,5162429733113150.0,0.01493090227131825
2026Q2,2026-05-06,10,음식료,3.0,58848969593000.0,5162429733113150.0,0.011399471302345792
2026Q2,2026-05-06,11,에너지/유틸리티,1.0,28920481668850.0,5162429733113150.0,0.005602106597857711
2026Q2,2026-05-06,12,건설/부동산,4.0,38096404795900.0,5162429733113150.0,0.007379549314064243
2026Q2,2026-05-06,99,기타,1.0,20510946068500.0,5162429733113150.0,0.0039731186919480035
