ticker,rcept_dt,official_status_category,report_nm,rcept_no,w001_tradable_state,reconciliation_class
024950,2026-01-12,suspension_related,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),20260112900564,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
001140,2026-01-12,resumption_related,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),20260112800447,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
341310,2026-01-12,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),20260112600364,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
365590,2026-01-12,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260112900358,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
052670,2026-01-09,delisting,기타시장안내              (상장폐지결정 효력정지 가처분신청 기각 및 상장폐지 절차 관련 안내),20260109900733,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
057880,2026-01-09,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 재개),20260109900711,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
057880,2026-01-09,resumption_related,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각에 따른 정리매매절차 재개),20260109900687,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
446150,2026-01-09,delisting,기타시장안내              (주권 상장폐지 우려 예고),20260109900657,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
450050,2026-01-09,delisting,기타시장안내              (주권 상장폐지 우려 예고),20260109900629,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
060900,2026-01-09,resumption_related,주권매매거래정지해제              (액면분할 주권 변경상장),20260109900625,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
010600,2026-01-09,resumption_related,기타시장안내              (상장폐지결정 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),20260109800195,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
455250,2026-01-08,delisting,기타시장안내              (주권 상장폐지 우려 예고),20260108900713,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
036180,2026-01-08,delisting,기타시장안내              (개선기간 종료에 따른 상장폐지 여부 결정 안내),20260108900620,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182400,2026-01-07,suspension_related,주권매매거래정지              (투자자보호),20260107900323,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182400,2026-01-07,delisting,기타경영사항(자율공시)              (상장폐지결정등 효력정지 가처분신청),20260107900394,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182400,2026-01-06,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),20260106900713,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182400,2026-01-06,delisting,기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),20260106900714,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
455910,2026-01-06,managed,기타시장안내(관리종목지정우려종목)              ,20260106900671,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
266170,2026-01-06,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260106600670,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
206400,2026-01-06,suspension_related,주권매매거래정지              (영업양수도),20260106900663,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
195990,2026-01-05,suspension_related,주권매매거래정지              (자본감소),20260105900567,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
030350,2026-05-06,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),20260506901163,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
462020,2026-05-06,suspension_related,주권매매거래정지              (상장폐지 사유발생),20260506901124,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
303030,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506901022,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
317240,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900873,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
044480,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900820,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
038620,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900769,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
053950,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900654,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
258050,2026-05-06,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260506600688,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
327610,2026-05-06,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260506600714,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043710,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900702,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
258050,2026-05-06,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260506600679,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
327610,2026-05-06,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260506600678,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
065060,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900690,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
262840,2026-05-06,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260506900617,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
900110,2026-05-06,suspension_related,[기재정정]주권매매거래정지              ,20260506900571,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
003610,2026-05-06,resumption_related,매매거래정지및정지해제(중요내용공시)              ,20260506800274,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
066790,2026-05-04,other,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송)              (직무집행정지 및 대행자선임 가처분),20260504900831,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
037950,2026-05-04,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260504900745,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
340930,2026-05-04,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260504900716,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
340930,2026-05-04,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260504900727,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
123840,2026-05-04,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260504900715,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
049120,2026-05-04,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260504900692,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096630,2026-05-04,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260504900554,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
238500,2026-05-04,suspension_related,주권매매거래정지기간변경              (액면병합 주권 변경상장),20260504600540,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
418250,2026-04-30,delisting,기타시장안내              (개선기간 종료에 따른 상장폐지 여부 결정 안내),20260430902114,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
035890,2026-04-30,resumption_related,주권매매거래정지해제              (상장유지 결정),20260430902078,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
900110,2026-04-30,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260430901775,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
079190,2026-04-30,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260430901120,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096760,2026-04-30,other,주요사항보고서(영업정지)(자회사의 주요경영사항)              ,20260430801716,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
001060,2026-04-30,resumption_related,매매거래정지및정지해제(중요내용공시)              ,20260430801653,panel_absence,official_status_but_panel_absent
097780,2026-04-30,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260430901624,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
149980,2026-04-30,resumption_related,주권매매거래정지해제              (상장적격성 실질심사 대상 제외 결정),20260430901203,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043590,2026-04-30,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260430901197,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
024850,2026-04-30,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260430901196,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
061250,2026-04-30,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260430901296,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
011080,2026-04-30,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260430901287,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
069920,2026-04-30,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260430901192,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
353190,2026-04-30,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260430901131,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
066790,2026-04-30,other,소송등의제기ㆍ신청(경영권분쟁소송)              (대표이사 직무집행정지 가처분),20260430900747,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
066790,2026-04-30,other,소송등의제기ㆍ신청(경영권분쟁소송)              (대표이사 직무집행정지 가처분),20260430900745,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
066790,2026-04-30,other,소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회 결의 효력정지 등 가처분),20260430900740,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
066790,2026-04-30,other,소송등의제기ㆍ신청(경영권분쟁소송)              (이사회결의효력정지 등 가처분),20260430900723,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
290120,2026-04-29,delisting,[기재정정]기타시장안내              (DH오토리드 9WR 신주인수권 행사기간 만료 및 상장폐지 예고),20260429901253,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
012340,2026-04-29,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260429901244,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
900340,2026-04-29,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260429901190,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
035620,2026-04-29,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260429901208,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043220,2026-04-29,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),20260429901144,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
032790,2026-04-29,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260429900937,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
032800,2026-04-29,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260429901018,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
276730,2026-04-29,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260429900977,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
066790,2026-04-29,other,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회결의 효력정지 및 직무집행신청),20260429900956,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
042040,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900969,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115610,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900982,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
028080,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900819,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115160,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900817,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
010280,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900923,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
060560,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900919,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
331520,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900904,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
101930,2026-04-29,resumption_related,주권매매거래정지해제              (액면분할 주권 변경상장),20260429900892,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
368030,2026-04-29,resumption_related,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),20260429600850,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
368030,2026-04-29,delisting,기타시장안내              (상장폐지 절차 진행 안내),20260429600840,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
331660,2026-04-29,resumption_related,주권매매거래정지해제              (액면분할 주권 변경상장),20260429600784,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
054300,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900741,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
309930,2026-04-29,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260429900724,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
049630,2026-04-29,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260429900722,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
230980,2026-04-29,other,기타시장안내              (회생절차 폐지결정 관련 시장조치 미진행),20260429900671,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
230980,2026-04-29,other,회생절차폐지결정              ,20260429900643,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
043220,2026-04-29,delisting,[기재정정]기타시장안내              (상장폐지 관련 이의신청서 접수),20260429900131,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043220,2026-04-29,delisting,[기재정정]기타시장안내              (개선기간 종료에 따른 상장폐지 여부 결정 안내),20260429900129,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
064090,2026-04-28,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260428901297,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
064090,2026-04-28,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260428901296,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
352770,2026-04-28,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수),20260428901184,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
464440,2026-04-28,managed,기타시장안내(관리종목지정우려종목)              ,20260428900884,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
321370,2026-04-28,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260428900866,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
061040,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900862,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043220,2026-04-28,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수),20260428900832,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
900100,2026-04-28,other,소송등의제기ㆍ신청(경영권분쟁소송)              (이사회결의 효력정지 가처분),20260428900805,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
032680,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900811,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
258790,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900810,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
109960,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900829,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
112290,2026-04-28,resumption_related,주권매매거래정지해제              (액면분할 주권 변경상장),20260428900836,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
114630,2026-04-28,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260428900796,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
039980,2026-04-28,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260428900685,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
393970,2026-04-28,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260428900654,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
393970,2026-04-28,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260428900664,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
140430,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900694,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
227950,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900661,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
052420,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900650,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115530,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900668,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
066910,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900665,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
065650,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900641,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
226340,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900647,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
016600,2026-04-28,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900577,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
380540,2026-04-28,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900565,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
227610,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900556,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
088290,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900557,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
184230,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900545,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
137940,2026-04-28,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260428900546,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
057680,2026-04-27,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260427901120,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
462020,2026-04-27,delisting,기타시장안내              (주권 상장폐지 우려 예고),20260427901037,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
419540,2026-04-27,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260427901034,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043090,2026-04-27,suspension_related,주권매매거래정지기간변경              (감자 주권 변경상장),20260427901001,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
091970,2026-04-27,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260427900914,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
322780,2026-04-27,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260427900895,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
052300,2026-04-27,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260427900888,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
060900,2026-04-27,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260427900964,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
377030,2026-04-27,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260427900743,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
368970,2026-04-27,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260427900737,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
046390,2026-04-27,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260427900652,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078860,2026-04-27,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260427900625,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
354200,2026-04-27,suspension_related,주권매매거래정지              (자본감소),20260427900622,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
115310,2026-04-27,resumption_related,주권매매거래정지해제              (액면분할 주권 변경상장),20260427900601,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
346010,2026-04-27,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260427600562,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
346010,2026-04-27,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260427600560,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
389260,2026-04-27,suspension_related,주권매매거래정지              (단일판매공급계약),20260427900271,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
309710,2026-04-24,suspension_related,주권매매거래정지기간변경              (개선기간 부여),20260424901039,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
309710,2026-04-24,delisting,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20260424901038,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043910,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900918,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
121060,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424600903,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
234100,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900892,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
027040,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900879,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
198940,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900891,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
900070,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900874,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078590,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900861,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
131760,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900857,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
225590,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900854,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
009730,2026-04-24,suspension_related,주권매매거래정지              (자본감소),20260424900868,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
085810,2026-04-24,resumption_related,주권매매거래정지해제              (감자 주권 변경상장),20260424900782,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
038880,2026-04-24,resumption_related,주권매매거래정지해제              (액면병합 주권 변경상장),20260424900799,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
073570,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900806,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
065150,2026-04-24,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900823,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
193250,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900822,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
023790,2026-04-24,suspension_related,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260424900820,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
