signal_date,regime_on,execution_date,calendar_gap_days,carrier_executable_quarter,quarter,sector_code,sector_name,d013_eligible_universe_count,raw_dynamic_top100_count,eligible_sector_count,raw_dynamic_sector_count,layer3_required_holdings,e014_top4_rank,e014_carrier_min_sector_stocks,thin_for_layer3_allocation,thin_for_e014_min3,d013_direct_top5_possible
2025-06-30,True,2025-07-01,1,True,2025Q2,99,기타,99,100,0,0,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,01,반도체/IT하드웨어,98,100,18,18,2,1,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,02,자동차/운송장비,98,100,11,11,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,03,2차전지/화학/소재,98,100,12,13,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,04,철강금속,98,100,2,2,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,05,조선/기계/산업재,98,100,14,14,1,3,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,06,금융,98,100,19,19,1,4,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,07,헬스케어,98,100,6,7,1,2,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,08,인터넷/게임/SW,98,100,9,9,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,09,소비재/유통,98,100,2,2,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,10,음식료,98,100,3,3,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,11,에너지/유틸리티,98,100,1,1,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,12,건설/부동산,98,100,1,1,0,,3,False,False,True
2025-09-30,True,2025-10-01,1,True,2025Q3,99,기타,98,100,0,0,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,01,반도체/IT하드웨어,98,100,17,18,2,1,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,02,자동차/운송장비,98,100,10,10,1,3,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,03,2차전지/화학/소재,98,100,9,10,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,04,철강금속,98,100,5,5,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,05,조선/기계/산업재,98,100,14,14,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,06,금융,98,100,16,16,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,07,헬스케어,98,100,7,7,1,4,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,08,인터넷/게임/SW,98,100,9,9,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,09,소비재/유통,98,100,4,4,1,2,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,10,음식료,98,100,3,3,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,11,에너지/유틸리티,98,100,1,1,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,12,건설/부동산,98,100,2,2,0,,3,False,False,True
2025-12-30,True,2026-01-02,3,True,2025Q4,99,기타,98,100,0,0,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,01,반도체/IT하드웨어,100,100,18,18,1,4,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,02,자동차/운송장비,100,100,7,7,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,03,2차전지/화학/소재,100,100,10,10,1,2,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,04,철강금속,100,100,5,5,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,05,조선/기계/산업재,100,100,16,16,1,3,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,06,금융,100,100,19,19,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,07,헬스케어,100,100,4,4,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,08,인터넷/게임/SW,100,100,10,10,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,09,소비재/유통,100,100,2,2,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,10,음식료,100,100,3,3,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,11,에너지/유틸리티,100,100,1,1,0,,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,12,건설/부동산,100,100,5,5,2,1,3,False,False,True
2026-03-31,True,2026-04-01,1,True,2026Q1,99,기타,100,100,0,0,0,,3,False,False,True
