ticker,concept,period_type,count,lag_min,lag_median,lag_max
GS,Shares,annual,17,52,57,60
GS,Shares,other,0,,,
GS,Dividends,quarterly,57,17,34,113
GS,Dividends,annual,19,42,56,60
GS,Dividends,other,0,,,
MS,Revenue,quarterly,51,32,35,40
MS,Revenue,annual,27,50,58,245
MS,Revenue,other,0,,,
MS,NetIncome,quarterly,51,32,35,40
MS,NetIncome,annual,39,50,149,245
MS,NetIncome,other,0,,,
MS,OperatingIncome,quarterly,51,32,35,40
MS,OperatingIncome,annual,39,50,149,245
MS,OperatingIncome,other,0,,,
MS,StockholdersEquity,quarterly,51,32,35,40
MS,StockholdersEquity,annual,17,50,57,61
MS,StockholdersEquity,other,0,,,
MS,Assets,quarterly,51,32,35,40
MS,Assets,annual,17,50,57,61
MS,Assets,other,0,,,
MS,CFO,quarterly,51,32,35,40
MS,CFO,annual,17,50,57,61
MS,CFO,other,0,,,
MS,Buybacks,quarterly,14,33,37,40
MS,Buybacks,annual,5,56,57,59
MS,Buybacks,other,0,,,
MS,Cash,quarterly,51,32,35,40
MS,Cash,annual,17,50,57,61
MS,Cash,other,0,,,
MS,LongTermDebt,quarterly,51,32,35,40
MS,LongTermDebt,annual,17,50,57,61
MS,LongTermDebt,other,0,,,
MS,TotalLiabilities,quarterly,51,32,35,40
MS,TotalLiabilities,annual,17,50,57,61
MS,TotalLiabilities,other,0,,,
MS,EPS_Basic,quarterly,51,32,35,40
MS,EPS_Basic,annual,39,50,149,245
MS,EPS_Basic,other,0,,,
MS,EPS_Diluted,quarterly,51,32,35,40
MS,EPS_Diluted,annual,39,50,149,245
MS,EPS_Diluted,other,0,,,
MS,CapEx,quarterly,0,,,
MS,CapEx,annual,0,,,
MS,CapEx,other,0,,,
MS,Shares,quarterly,51,32,35,40
MS,Shares,annual,17,50,57,61
MS,Shares,other,0,,,
MS,Dividends,quarterly,54,14,35,110
MS,Dividends,annual,39,50,149,245
MS,Dividends,other,0,,,
C,Revenue,quarterly,49,30,34,41
C,Revenue,annual,41,51,147,246
C,Revenue,other,0,,,
C,NetIncome,quarterly,49,30,34,41
C,NetIncome,annual,41,51,147,246
C,NetIncome,other,0,,,
C,OperatingIncome,quarterly,49,30,34,41
C,OperatingIncome,annual,41,51,147,246
C,OperatingIncome,other,0,,,
C,StockholdersEquity,quarterly,50,30,34,120
C,StockholdersEquity,annual,17,51,56,62
C,StockholdersEquity,other,0,,,
C,Assets,quarterly,50,30,34,120
C,Assets,annual,17,51,56,62
C,Assets,other,0,,,
C,CFO,quarterly,49,30,34,41
C,CFO,annual,17,51,56,62
C,CFO,other,0,,,
C,Buybacks,quarterly,46,30,34,41
C,Buybacks,annual,17,51,56,62
C,Buybacks,other,0,,,
C,Cash,quarterly,50,30,34,120
C,Cash,annual,17,51,56,62
C,Cash,other,0,,,
C,LongTermDebt,quarterly,50,30,34,120
C,LongTermDebt,annual,17,51,56,62
C,LongTermDebt,other,0,,,
C,TotalLiabilities,quarterly,50,30,34,120
C,TotalLiabilities,annual,17,51,56,62
C,TotalLiabilities,other,0,,,
C,EPS_Basic,quarterly,49,30,34,41
C,EPS_Basic,annual,41,51,147,246
C,EPS_Basic,other,0,,,
C,EPS_Diluted,quarterly,49,30,34,41
C,EPS_Diluted,annual,41,51,147,246
C,EPS_Diluted,other,0,,,
C,CapEx,quarterly,49,30,34,41
C,CapEx,annual,17,51,56,62
C,CapEx,other,0,,,
C,Shares,quarterly,49,30,34,41
C,Shares,annual,17,51,56,62
C,Shares,other,0,,,
C,Dividends,quarterly,46,30,34,41
C,Dividends,annual,47,51,147,246
C,Dividends,other,0,,,
WFC,Revenue,quarterly,51,28,35,40
WFC,Revenue,annual,17,51,56,60
WFC,Revenue,other,0,,,
WFC,NetIncome,quarterly,51,28,35,40
WFC,NetIncome,annual,17,51,56,60
WFC,NetIncome,other,0,,,
WFC,OperatingIncome,quarterly,51,28,35,40
WFC,OperatingIncome,annual,17,51,56,60
WFC,OperatingIncome,other,0,,,
WFC,StockholdersEquity,quarterly,54,28,35,119
WFC,StockholdersEquity,annual,17,51,56,60
WFC,StockholdersEquity,other,0,,,
WFC,Assets,quarterly,53,28,35,119
WFC,Assets,annual,17,51,56,60
WFC,Assets,other,0,,,
WFC,CFO,quarterly,51,28,35,40
WFC,CFO,annual,17,51,56,60
WFC,CFO,other,0,,,
WFC,Buybacks,quarterly,51,28,35,40
WFC,Buybacks,annual,17,51,56,60
WFC,Buybacks,other,0,,,
WFC,Cash,quarterly,53,28,35,119
WFC,Cash,annual,17,51,56,60
WFC,Cash,other,0,,,
WFC,LongTermDebt,quarterly,53,28,35,119
WFC,LongTermDebt,annual,17,51,56,60
WFC,LongTermDebt,other,0,,,
WFC,TotalLiabilities,quarterly,53,28,35,119
WFC,TotalLiabilities,annual,17,51,56,60
WFC,TotalLiabilities,other,0,,,
WFC,EPS_Basic,quarterly,51,28,35,40
WFC,EPS_Basic,annual,17,51,56,60
WFC,EPS_Basic,other,0,,,
WFC,EPS_Diluted,quarterly,51,28,35,40
WFC,EPS_Diluted,annual,17,51,56,60
WFC,EPS_Diluted,other,0,,,
WFC,CapEx,quarterly,0,,,
WFC,CapEx,annual,0,,,
WFC,CapEx,other,0,,,
WFC,Shares,quarterly,53,28,35,119
WFC,Shares,annual,17,51,56,60
WFC,Shares,other,0,,,
WFC,Dividends,quarterly,51,28,35,40
WFC,Dividends,annual,19,29,56,60
WFC,Dividends,other,0,,,
AXP,Revenue,quarterly,50,17,25,36
AXP,Revenue,annual,17,37,47,59
AXP,Revenue,other,0,,,
AXP,NetIncome,quarterly,49,17,25,36
AXP,NetIncome,annual,39,37,136,243
AXP,NetIncome,other,0,,,
AXP,OperatingIncome,quarterly,50,17,25,36
AXP,OperatingIncome,annual,39,37,136,243
AXP,OperatingIncome,other,0,,,
AXP,StockholdersEquity,quarterly,78,17,29,119
AXP,StockholdersEquity,annual,17,37,47,59
AXP,StockholdersEquity,other,0,,,
AXP,Assets,quarterly,64,17,28,119
AXP,Assets,annual,17,37,47,59
AXP,Assets,other,0,,,
AXP,CFO,quarterly,50,17,25,36
AXP,CFO,annual,17,37,47,59
AXP,CFO,other,0,,,
AXP,Buybacks,quarterly,37,17,25,34
AXP,Buybacks,annual,14,37,49,59
AXP,Buybacks,other,0,,,
AXP,Cash,quarterly,64,17,28,119
AXP,Cash,annual,17,37,47,59
AXP,Cash,other,0,,,
AXP,LongTermDebt,quarterly,64,17,28,119
AXP,LongTermDebt,annual,17,37,47,59
AXP,LongTermDebt,other,0,,,
AXP,TotalLiabilities,quarterly,64,17,28,119
AXP,TotalLiabilities,annual,17,37,47,59
AXP,TotalLiabilities,other,0,,,
AXP,EPS_Basic,quarterly,50,17,25,36
AXP,EPS_Basic,annual,39,37,136,243
AXP,EPS_Basic,other,0,,,
AXP,EPS_Diluted,quarterly,50,17,25,36
AXP,EPS_Diluted,annual,39,37,136,243
AXP,EPS_Diluted,other,0,,,
AXP,CapEx,quarterly,50,17,25,36
AXP,CapEx,annual,17,37,47,59
AXP,CapEx,other,0,,,
AXP,Shares,quarterly,64,17,28,119
AXP,Shares,annual,17,37,47,59
AXP,Shares,other,0,,,
AXP,Dividends,quarterly,50,17,25,36
AXP,Dividends,annual,39,37,136,243
AXP,Dividends,other,0,,,
BLK,Revenue,quarterly,5,36,37,37
BLK,Revenue,annual,2,56,56,56
BLK,Revenue,other,0,,,
BLK,NetIncome,quarterly,5,36,37,37
BLK,NetIncome,annual,2,56,56,56
BLK,NetIncome,other,0,,,
BLK,OperatingIncome,quarterly,5,36,37,37
BLK,OperatingIncome,annual,2,56,56,56
BLK,OperatingIncome,other,0,,,
BLK,StockholdersEquity,quarterly,5,36,37,37
BLK,StockholdersEquity,annual,2,56,56,56
BLK,StockholdersEquity,other,0,,,
BLK,Assets,quarterly,5,36,37,37
BLK,Assets,annual,2,56,56,56
BLK,Assets,other,0,,,
BLK,CFO,quarterly,5,36,37,37
BLK,CFO,annual,2,56,56,56
BLK,CFO,other,0,,,
BLK,Buybacks,quarterly,3,37,37,37
BLK,Buybacks,annual,1,56,56,56
BLK,Buybacks,other,0,,,
BLK,Cash,quarterly,5,36,37,37
BLK,Cash,annual,2,56,56,56
BLK,Cash,other,0,,,
BLK,LongTermDebt,quarterly,5,36,37,37
BLK,LongTermDebt,annual,2,56,56,56
BLK,LongTermDebt,other,0,,,
BLK,TotalLiabilities,quarterly,5,36,37,37
BLK,TotalLiabilities,annual,2,56,56,56
BLK,TotalLiabilities,other,0,,,
BLK,EPS_Basic,quarterly,5,36,37,37
BLK,EPS_Basic,annual,2,56,56,56
BLK,EPS_Basic,other,0,,,
BLK,EPS_Diluted,quarterly,5,36,37,37
BLK,EPS_Diluted,annual,2,56,56,56
BLK,EPS_Diluted,other,0,,,
BLK,CapEx,quarterly,5,36,37,37
BLK,CapEx,annual,2,56,56,56
BLK,CapEx,other,0,,,
BLK,Shares,quarterly,5,36,37,37
BLK,Shares,annual,2,56,56,56
BLK,Shares,other,0,,,
BLK,Dividends,quarterly,5,36,37,37
BLK,Dividends,annual,2,56,56,56
BLK,Dividends,other,0,,,
SPGI,Revenue,quarterly,51,21,28,35
SPGI,Revenue,annual,38,38,132,243
SPGI,Revenue,other,0,,,
SPGI,NetIncome,quarterly,51,21,28,35
SPGI,NetIncome,annual,38,38,132,243
SPGI,NetIncome,other,0,,,
SPGI,OperatingIncome,quarterly,51,21,28,35
SPGI,OperatingIncome,annual,36,38,131,238
SPGI,OperatingIncome,other,0,,,
SPGI,StockholdersEquity,quarterly,73,21,29,120
SPGI,StockholdersEquity,annual,16,38,41,59
SPGI,StockholdersEquity,other,0,,,
SPGI,Assets,quarterly,66,21,29,120
SPGI,Assets,annual,16,38,41,59
SPGI,Assets,other,0,,,
SPGI,CFO,quarterly,51,21,28,35
SPGI,CFO,annual,16,38,41,59
SPGI,CFO,other,0,,,
SPGI,Buybacks,quarterly,51,21,28,119
SPGI,Buybacks,annual,16,38,41,59
SPGI,Buybacks,other,0,,,
SPGI,Cash,quarterly,66,21,29,120
SPGI,Cash,annual,16,38,41,59
SPGI,Cash,other,0,,,
SPGI,LongTermDebt,quarterly,66,21,29,120
SPGI,LongTermDebt,annual,16,38,41,59
SPGI,LongTermDebt,other,0,,,
SPGI,TotalLiabilities,quarterly,66,21,29,120
SPGI,TotalLiabilities,annual,16,38,41,59
SPGI,TotalLiabilities,other,0,,,
SPGI,EPS_Basic,quarterly,51,21,28,35
SPGI,EPS_Basic,annual,38,38,132,243
SPGI,EPS_Basic,other,0,,,
SPGI,EPS_Diluted,quarterly,51,21,28,35
SPGI,EPS_Diluted,annual,38,38,132,243
SPGI,EPS_Diluted,other,0,,,
SPGI,CapEx,quarterly,51,21,28,35
SPGI,CapEx,annual,16,38,41,59
SPGI,CapEx,other,0,,,
SPGI,Shares,quarterly,51,21,28,35
SPGI,Shares,annual,16,38,41,59
SPGI,Shares,other,0,,,
SPGI,Dividends,quarterly,54,21,28,120
SPGI,Dividends,annual,18,38,41,226
SPGI,Dividends,other,0,,,
BX,Revenue,quarterly,48,32,37,40
BX,Revenue,annual,34,54,148,244
BX,Revenue,other,0,,,
BX,NetIncome,quarterly,48,32,37,40
BX,NetIncome,annual,34,54,148,244
BX,NetIncome,other,0,,,
BX,OperatingIncome,quarterly,48,32,37,40
BX,OperatingIncome,annual,34,54,148,244
BX,OperatingIncome,other,0,,,
BX,StockholdersEquity,quarterly,48,32,37,40
BX,StockholdersEquity,annual,16,54,58,60
BX,StockholdersEquity,other,0,,,
BX,Assets,quarterly,48,32,37,40
BX,Assets,annual,16,54,58,60
BX,Assets,other,0,,,
BX,CFO,quarterly,48,32,37,40
BX,CFO,annual,16,54,58,60
BX,CFO,other,0,,,
BX,Buybacks,quarterly,0,,,
BX,Buybacks,annual,0,,,
BX,Buybacks,other,0,,,
BX,Cash,quarterly,48,32,37,40
BX,Cash,annual,16,54,58,60
BX,Cash,other,0,,,
BX,LongTermDebt,quarterly,37,32,37,39
BX,LongTermDebt,annual,12,54,57,60
BX,LongTermDebt,other,0,,,
BX,TotalLiabilities,quarterly,48,32,37,40
BX,TotalLiabilities,annual,16,54,58,60
BX,TotalLiabilities,other,0,,,
BX,EPS_Basic,quarterly,45,32,37,39
BX,EPS_Basic,annual,33,54,149,244
BX,EPS_Basic,other,0,,,
BX,EPS_Diluted,quarterly,47,32,37,39
BX,EPS_Diluted,annual,34,54,148,244
BX,EPS_Diluted,other,0,,,
BX,CapEx,quarterly,48,32,37,40
BX,CapEx,annual,16,54,58,60
BX,CapEx,other,0,,,
BX,Shares,quarterly,45,32,37,39
BX,Shares,annual,14,54,58,60
BX,Shares,other,0,,,
BX,Dividends,quarterly,40,32,38,39
BX,Dividends,annual,30,54,148,244
BX,Dividends,other,0,,,
PYPL,Revenue,quarterly,33,23,29,40
PYPL,Revenue,annual,23,34,128,226
PYPL,Revenue,other,0,,,
PYPL,NetIncome,quarterly,38,23,29,120
PYPL,NetIncome,annual,23,34,128,226
PYPL,NetIncome,other,0,,,
PYPL,OperatingIncome,quarterly,33,23,29,40
PYPL,OperatingIncome,annual,11,34,38,42
PYPL,OperatingIncome,other,0,,,
PYPL,StockholdersEquity,quarterly,44,23,30,120
PYPL,StockholdersEquity,annual,11,34,38,42
PYPL,StockholdersEquity,other,0,,,
PYPL,Assets,quarterly,39,23,29,119
PYPL,Assets,annual,11,34,38,42
PYPL,Assets,other,0,,,
PYPL,CFO,quarterly,33,23,29,40
PYPL,CFO,annual,11,34,38,42
PYPL,CFO,other,0,,,
PYPL,Buybacks,quarterly,36,23,29,118
PYPL,Buybacks,annual,14,34,38,223
PYPL,Buybacks,other,0,,,
PYPL,Cash,quarterly,39,23,29,119
PYPL,Cash,annual,11,34,38,42
PYPL,Cash,other,0,,,
PYPL,LongTermDebt,quarterly,22,24,33,119
PYPL,LongTermDebt,annual,7,34,36,41
PYPL,LongTermDebt,other,0,,,
PYPL,TotalLiabilities,quarterly,39,23,29,119
PYPL,TotalLiabilities,annual,11,34,38,42
PYPL,TotalLiabilities,other,0,,,
PYPL,EPS_Basic,quarterly,33,23,29,40
PYPL,EPS_Basic,annual,23,34,128,226
PYPL,EPS_Basic,other,0,,,
PYPL,EPS_Diluted,quarterly,33,23,29,40
PYPL,EPS_Diluted,annual,23,34,128,226
PYPL,EPS_Diluted,other,0,,,
PYPL,CapEx,quarterly,33,23,29,40
PYPL,CapEx,annual,11,34,38,42
PYPL,CapEx,other,0,,,
PYPL,Shares,quarterly,39,23,29,119
PYPL,Shares,annual,23,34,128,226
PYPL,Shares,other,0,,,
PYPL,Dividends,quarterly,1,35,35,35
PYPL,Dividends,annual,1,34,34,34
PYPL,Dividends,other,0,,,
INTU,Revenue,quarterly,50,18,23,36
INTU,Revenue,annual,34,30,122,228
INTU,Revenue,other,0,,,
INTU,NetIncome,quarterly,50,18,23,36
INTU,NetIncome,annual,34,30,122,228
INTU,NetIncome,other,0,,,
INTU,OperatingIncome,quarterly,50,18,23,36
INTU,OperatingIncome,annual,34,30,122,228
INTU,OperatingIncome,other,0,,,
INTU,StockholdersEquity,quarterly,76,18,28,120
INTU,StockholdersEquity,annual,16,30,33,47
INTU,StockholdersEquity,other,0,,,
INTU,Assets,quarterly,62,18,24,120
INTU,Assets,annual,16,30,33,47
INTU,Assets,other,0,,,
INTU,CFO,quarterly,50,18,23,36
INTU,CFO,annual,16,30,33,47
INTU,CFO,other,0,,,
INTU,Buybacks,quarterly,50,18,23,36
INTU,Buybacks,annual,16,30,33,47
INTU,Buybacks,other,0,,,
INTU,Cash,quarterly,65,18,25,120
INTU,Cash,annual,16,30,33,47
INTU,Cash,other,0,,,
INTU,LongTermDebt,quarterly,54,18,23,120
INTU,LongTermDebt,annual,12,30,32,45
INTU,LongTermDebt,other,0,,,
INTU,TotalLiabilities,quarterly,62,18,24,120
INTU,TotalLiabilities,annual,16,30,33,47
INTU,TotalLiabilities,other,0,,,
INTU,EPS_Basic,quarterly,49,18,23,34
INTU,EPS_Basic,annual,34,30,122,228
INTU,EPS_Basic,other,0,,,
INTU,EPS_Diluted,quarterly,49,18,23,34
INTU,EPS_Diluted,annual,34,30,122,228
INTU,EPS_Diluted,other,0,,,
INTU,CapEx,quarterly,50,18,23,36
INTU,CapEx,annual,16,30,33,47
INTU,CapEx,other,0,,,
INTU,Shares,quarterly,49,18,23,34
INTU,Shares,annual,16,30,33,47
INTU,Shares,other,0,,,
INTU,Dividends,quarterly,45,18,23,115
INTU,Dividends,annual,14,30,32,44
INTU,Dividends,other,0,,,
NOW,Revenue,quarterly,42,23,33,41
NOW,Revenue,annual,14,25,53,67
NOW,Revenue,other,0,,,
NOW,NetIncome,quarterly,42,23,33,41
NOW,NetIncome,annual,14,25,53,67
NOW,NetIncome,other,0,,,
NOW,OperatingIncome,quarterly,42,23,33,41
NOW,OperatingIncome,annual,14,25,53,67
NOW,OperatingIncome,other,0,,,
NOW,StockholdersEquity,quarterly,57,23,36,120
NOW,StockholdersEquity,annual,14,25,53,67
NOW,StockholdersEquity,other,0,,,
NOW,Assets,quarterly,47,23,35,119
NOW,Assets,annual,14,25,53,67
NOW,Assets,other,0,,,
NOW,CFO,quarterly,42,23,33,41
NOW,CFO,annual,14,25,53,67
NOW,CFO,other,0,,,
NOW,Buybacks,quarterly,17,23,35,41
NOW,Buybacks,annual,9,25,58,67
NOW,Buybacks,other,0,,,
NOW,Cash,quarterly,47,23,35,119
NOW,Cash,annual,14,25,53,67
NOW,Cash,other,0,,,
NOW,LongTermDebt,quarterly,9,27,29,119
NOW,LongTermDebt,annual,2,31,32,34
NOW,LongTermDebt,other,0,,,
NOW,TotalLiabilities,quarterly,47,23,35,119
NOW,TotalLiabilities,annual,14,25,53,67
NOW,TotalLiabilities,other,0,,,
NOW,EPS_Basic,quarterly,28,23,29,41
NOW,EPS_Basic,annual,9,25,34,67
NOW,EPS_Basic,other,0,,,
NOW,EPS_Diluted,quarterly,28,23,29,41
NOW,EPS_Diluted,annual,9,25,34,67
NOW,EPS_Diluted,other,0,,,
NOW,CapEx,quarterly,42,23,33,41
NOW,CapEx,annual,14,25,53,67
NOW,CapEx,other,0,,,
NOW,Shares,quarterly,32,23,29,113
NOW,Shares,annual,14,25,53,67
NOW,Shares,other,0,,,
NOW,Dividends,quarterly,0,,,
NOW,Dividends,annual,0,,,
NOW,Dividends,other,0,,,
ABT,Revenue,quarterly,51,29,34,38
ABT,Revenue,annual,37,46,139,242
ABT,Revenue,other,0,,,
ABT,NetIncome,quarterly,51,29,34,38
ABT,NetIncome,annual,37,46,139,242
ABT,NetIncome,other,0,,,
ABT,OperatingIncome,quarterly,51,29,34,38
ABT,OperatingIncome,annual,17,46,50,58
ABT,OperatingIncome,other,0,,,
ABT,StockholdersEquity,quarterly,54,29,34,120
ABT,StockholdersEquity,annual,17,46,50,58
ABT,StockholdersEquity,other,0,,,
ABT,Assets,quarterly,54,29,34,120
ABT,Assets,annual,17,46,50,58
ABT,Assets,other,0,,,
ABT,CFO,quarterly,51,29,34,38
ABT,CFO,annual,17,46,50,58
ABT,CFO,other,0,,,
ABT,Buybacks,quarterly,51,29,34,38
ABT,Buybacks,annual,17,46,50,58
ABT,Buybacks,other,0,,,
ABT,Cash,quarterly,54,29,34,120
ABT,Cash,annual,17,46,50,58
ABT,Cash,other,0,,,
ABT,LongTermDebt,quarterly,55,29,34,120
ABT,LongTermDebt,annual,17,46,50,58
ABT,LongTermDebt,other,0,,,
ABT,TotalLiabilities,quarterly,54,29,34,120
ABT,TotalLiabilities,annual,17,46,50,58
ABT,TotalLiabilities,other,0,,,
ABT,EPS_Basic,quarterly,51,29,34,38
ABT,EPS_Basic,annual,37,46,139,242
ABT,EPS_Basic,other,0,,,
ABT,EPS_Diluted,quarterly,51,29,34,38
ABT,EPS_Diluted,annual,37,46,139,242
ABT,EPS_Diluted,other,0,,,
ABT,CapEx,quarterly,51,29,34,38
ABT,CapEx,annual,17,46,50,58
ABT,CapEx,other,0,,,
ABT,Shares,quarterly,51,29,34,38
ABT,Shares,annual,17,46,50,58
ABT,Shares,other,0,,,
ABT,Dividends,quarterly,51,29,34,38
ABT,Dividends,annual,17,46,50,58
ABT,Dividends,other,0,,,
TMO,Revenue,quarterly,51,32,34,34
TMO,Revenue,annual,37,51,150,243
TMO,Revenue,other,0,,,
TMO,NetIncome,quarterly,51,32,34,34
TMO,NetIncome,annual,37,51,150,243
TMO,NetIncome,other,0,,,
TMO,OperatingIncome,quarterly,51,32,34,34
TMO,OperatingIncome,annual,17,51,57,60
TMO,OperatingIncome,other,0,,,
TMO,StockholdersEquity,quarterly,51,32,34,34
TMO,StockholdersEquity,annual,17,51,57,60
TMO,StockholdersEquity,other,0,,,
TMO,Assets,quarterly,51,32,34,34
TMO,Assets,annual,17,51,57,60
TMO,Assets,other,0,,,
TMO,CFO,quarterly,51,32,34,34
TMO,CFO,annual,17,51,57,60
TMO,CFO,other,0,,,
TMO,Buybacks,quarterly,50,32,34,34
TMO,Buybacks,annual,17,51,57,60
TMO,Buybacks,other,0,,,
TMO,Cash,quarterly,51,32,34,34
TMO,Cash,annual,17,51,57,60
TMO,Cash,other,0,,,
TMO,LongTermDebt,quarterly,20,33,34,34
TMO,LongTermDebt,annual,7,51,55,57
TMO,LongTermDebt,other,0,,,
TMO,TotalLiabilities,quarterly,51,32,34,34
TMO,TotalLiabilities,annual,17,51,57,60
TMO,TotalLiabilities,other,0,,,
TMO,EPS_Basic,quarterly,51,32,34,34
TMO,EPS_Basic,annual,37,51,150,243
TMO,EPS_Basic,other,0,,,
TMO,EPS_Diluted,quarterly,51,32,34,34
TMO,EPS_Diluted,annual,37,51,150,243
TMO,EPS_Diluted,other,0,,,
TMO,CapEx,quarterly,51,32,34,34
TMO,CapEx,annual,17,51,57,60
TMO,CapEx,other,0,,,
TMO,Shares,quarterly,51,32,34,34
TMO,Shares,annual,17,51,57,60
TMO,Shares,other,0,,,
TMO,Dividends,quarterly,43,33,34,34
TMO,Dividends,annual,28,51,104,243
TMO,Dividends,other,0,,,
AMGN,Revenue,quarterly,51,25,32,41
AMGN,Revenue,annual,33,40,60,244
AMGN,Revenue,other,0,,,
AMGN,NetIncome,quarterly,52,25,32,120
AMGN,NetIncome,annual,39,40,136,244
AMGN,NetIncome,other,0,,,
AMGN,OperatingIncome,quarterly,51,25,32,41
AMGN,OperatingIncome,annual,17,40,45,60
AMGN,OperatingIncome,other,0,,,
AMGN,StockholdersEquity,quarterly,59,25,34,120
AMGN,StockholdersEquity,annual,17,40,45,60
AMGN,StockholdersEquity,other,0,,,
AMGN,Assets,quarterly,58,25,33,120
AMGN,Assets,annual,17,40,45,60
AMGN,Assets,other,0,,,
AMGN,CFO,quarterly,51,25,32,41
AMGN,CFO,annual,17,40,45,60
AMGN,CFO,other,0,,,
AMGN,Buybacks,quarterly,44,25,31,41
AMGN,Buybacks,annual,17,40,45,60
AMGN,Buybacks,other,0,,,
AMGN,Cash,quarterly,58,25,33,120
AMGN,Cash,annual,17,40,45,60
AMGN,Cash,other,0,,,
AMGN,LongTermDebt,quarterly,55,25,33,120
AMGN,LongTermDebt,annual,16,40,45,60
AMGN,LongTermDebt,other,0,,,
AMGN,TotalLiabilities,quarterly,58,25,33,120
AMGN,TotalLiabilities,annual,17,40,45,60
AMGN,TotalLiabilities,other,0,,,
AMGN,EPS_Basic,quarterly,51,25,32,41
AMGN,EPS_Basic,annual,39,40,136,244
AMGN,EPS_Basic,other,0,,,
AMGN,EPS_Diluted,quarterly,51,25,32,41
AMGN,EPS_Diluted,annual,39,40,136,244
AMGN,EPS_Diluted,other,0,,,
AMGN,CapEx,quarterly,51,25,32,41
AMGN,CapEx,annual,17,40,45,60
AMGN,CapEx,other,0,,,
AMGN,Shares,quarterly,58,25,33,120
AMGN,Shares,annual,17,40,45,60
AMGN,Shares,other,0,,,
AMGN,Dividends,quarterly,74,-1,34,120
AMGN,Dividends,annual,44,40,70,229
AMGN,Dividends,other,0,,,
MDT,Revenue,quarterly,34,32,34,40
MDT,Revenue,annual,23,55,147,242
MDT,Revenue,other,0,,,
MDT,NetIncome,quarterly,34,32,34,40
MDT,NetIncome,annual,23,55,147,242
MDT,NetIncome,other,0,,,
MDT,OperatingIncome,quarterly,34,32,34,40
MDT,OperatingIncome,annual,11,55,56,60
MDT,OperatingIncome,other,0,,,
MDT,StockholdersEquity,quarterly,34,32,34,40
MDT,StockholdersEquity,annual,11,55,56,60
MDT,StockholdersEquity,other,0,,,
MDT,Assets,quarterly,34,32,34,40
MDT,Assets,annual,11,55,56,60
MDT,Assets,other,0,,,
MDT,CFO,quarterly,34,32,34,40
MDT,CFO,annual,11,55,56,60
MDT,CFO,other,0,,,
MDT,Buybacks,quarterly,33,32,34,40
MDT,Buybacks,annual,11,55,56,60
MDT,Buybacks,other,0,,,
MDT,Cash,quarterly,34,32,34,40
MDT,Cash,annual,11,55,56,60
MDT,Cash,other,0,,,
MDT,LongTermDebt,quarterly,0,,,
MDT,LongTermDebt,annual,6,56,58,60
MDT,LongTermDebt,other,0,,,
MDT,TotalLiabilities,quarterly,34,32,34,40
MDT,TotalLiabilities,annual,11,55,56,60
MDT,TotalLiabilities,other,0,,,
MDT,EPS_Basic,quarterly,33,32,34,40
MDT,EPS_Basic,annual,23,55,147,242
MDT,EPS_Basic,other,0,,,
MDT,EPS_Diluted,quarterly,33,32,34,40
MDT,EPS_Diluted,annual,23,55,147,242
MDT,EPS_Diluted,other,0,,,
MDT,CapEx,quarterly,33,32,34,40
MDT,CapEx,annual,11,55,56,60
MDT,CapEx,other,0,,,
MDT,Shares,quarterly,33,32,34,40
MDT,Shares,annual,11,55,56,60
MDT,Shares,other,0,,,
MDT,Dividends,quarterly,33,32,34,40
MDT,Dividends,annual,11,55,56,60
MDT,Dividends,other,0,,,
BMY,Revenue,quarterly,51,22,27,37
BMY,Revenue,annual,39,40,136,240
BMY,Revenue,other,0,,,
BMY,NetIncome,quarterly,51,22,27,37
BMY,NetIncome,annual,37,40,135,240
BMY,NetIncome,other,0,,,
BMY,OperatingIncome,quarterly,51,22,27,37
BMY,OperatingIncome,annual,17,40,45,56
BMY,OperatingIncome,other,0,,,
BMY,StockholdersEquity,quarterly,67,22,28,120
BMY,StockholdersEquity,annual,35,40,133,240
BMY,StockholdersEquity,other,0,,,
BMY,Assets,quarterly,67,22,28,120
BMY,Assets,annual,35,40,133,240
BMY,Assets,other,0,,,
BMY,CFO,quarterly,51,22,27,37
BMY,CFO,annual,17,40,45,56
BMY,CFO,other,0,,,
BMY,Buybacks,quarterly,38,22,27,37
BMY,Buybacks,annual,14,40,45,56
BMY,Buybacks,other,0,,,
BMY,Cash,quarterly,67,22,28,120
BMY,Cash,annual,39,40,136,240
BMY,Cash,other,0,,,
BMY,LongTermDebt,quarterly,67,22,28,120
BMY,LongTermDebt,annual,31,40,55,240
BMY,LongTermDebt,other,0,,,
BMY,TotalLiabilities,quarterly,67,22,28,120
BMY,TotalLiabilities,annual,17,40,45,56
BMY,TotalLiabilities,other,0,,,
BMY,EPS_Basic,quarterly,51,22,27,37
BMY,EPS_Basic,annual,39,40,136,240
BMY,EPS_Basic,other,0,,,
BMY,EPS_Diluted,quarterly,51,22,27,37
BMY,EPS_Diluted,annual,39,40,136,240
BMY,EPS_Diluted,other,0,,,
BMY,CapEx,quarterly,51,22,27,37
BMY,CapEx,annual,17,40,45,56
BMY,CapEx,other,0,,,
BMY,Shares,quarterly,46,23,27,37
BMY,Shares,annual,15,40,44,56
BMY,Shares,other,0,,,
BMY,Dividends,quarterly,58,22,27,119
BMY,Dividends,annual,39,40,136,240
BMY,Dividends,other,0,,,
GILD,Revenue,quarterly,51,31,37,43
GILD,Revenue,annual,39,53,148,243
