종목코드,종목명,appearing_panels,top100_appearance_count,best_mcap_rank,has_price_data,has_foreign_flow_data
004410,서울식품,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,181,88,True,True
001140,국보,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,181,91,True,True
013700,까뮤이앤씨,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,181,91,True,True
030720,동원수산,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,181,95,True,True
016880,웅진,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,178,80,True,True
069730,DSR제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,177,85,True,True
058850,KTcs,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,176,88,True,True
008060,대덕,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,175,64,True,True
026940,부국철강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,174,92,True,True
138490,코오롱ENP,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,172,67,True,True
013570,디와이,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,172,78,True,True
008080,삼양옵틱스,kiwoom_dynamic_top100_2010_2016_panel.csv,172,91,True,False
002150,도화엔지니어링,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,171,71,True,True
092790,넥스틸,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,170,80,True,True
119650,KC코트렐,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,169,92,True,True
226320,잇츠한불,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,168,67,True,True
070960,모나용평,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,168,74,True,True
011690,와이투솔루션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,168,77,True,True
000500,가온전선,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,168,79,True,True
004100,태양금속,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,167,86,True,True
079900,전진건설로봇,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,165,76,True,True
008420,문배철강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,165,94,True,True
090350,노루페인트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,164,82,True,True
044380,주연테크,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,164,90,True,True
011230,삼화전자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,164,91,True,True
090460,비에이치,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,163,74,True,True
014710,사조씨푸드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,163,86,True,True
152550,한국ANKOR유전,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,163,98,True,True
004540,깨끗한나라,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,162,84,True,True
024890,대원화성,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,162,87,True,True
011420,갤럭시아에스엠,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,162,94,True,True
006060,화승인더,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,161,68,True,True
084690,대상홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,161,73,True,True
091090,세원이앤씨,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,161,82,True,True
006890,태경케미컬,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,161,86,True,True
214420,토니모리,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,159,76,True,True
004560,현대비앤지스틸,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,159,79,True,True
000640,동아쏘시오홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,158,73,True,True
001430,세아베스틸지주,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,157,67,True,True
009190,대양금속,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,157,80,True,True
012320,경동인베스트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,157,80,True,True
004490,세방전지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,156,70,True,True
095720,웅진씽크빅,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,156,71,True,True
465770,STX그린로지스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,156,92,True,True
900140,엘브이엠씨홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,155,70,True,True
007210,벽산,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,154,77,True,True
009410,태영건설,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,151,57,True,True
002780,진흥기업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,151,73,True,True
020120,키다리스튜디오,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,151,77,True,True
004910,조광페인트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,151,84,True,True
950210,프레스티지바이오파마,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,150,56,True,True
007610,선도전기,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,149,90,True,True
005300,롯데칠성,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,148,52,True,True
079440,오렌지라이프,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,147,52,False,True
003070,코오롱글로벌,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,147,76,True,True
462870,시프트업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,146,58,True,True
012160,영흥,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,145,82,True,True
005280,부산은행,kiwoom_dynamic_top100_2010_2016_panel.csv,144,62,True,False
069260,TKG휴켐스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,144,66,True,True
001630,종근당홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,144,71,True,True
002070,비비안,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,144,83,True,True
122900,아이마켓코리아,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,143,74,True,True
092200,디아이씨,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,141,83,True,True
072130,유엔젤,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,140,95,True,True
089590,제주항공,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,139,68,True,True
063160,종근당바이오,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,139,77,True,True
155660,DSR,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,138,83,True,True
093050,LF,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,137,75,True,True
023800,인지컨트롤스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,137,85,True,True
282330,BGF리테일,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,136,46,True,True
145210,다이나믹디자인,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,136,88,True,True
013890,지누스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,134,62,True,True
128820,대성산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,134,81,True,True
057050,현대홈쇼핑,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,132,68,True,True
005320,온타이드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,132,88,True,True
000680,LS네트웍스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,131,79,True,True
009450,경동나비엔,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,130,73,True,True
005010,휴스틸,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,130,76,True,True
009440,KC그린홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,129,87,True,True
028100,동아지질,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,128,74,True,True
214390,경보제약,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,128,78,True,True
010100,한국무브넥스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,128,86,True,True
109070,주성코퍼레이션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,127,89,True,True
014530,극동유화,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,126,84,True,True
008250,이건산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,125,88,True,True
010780,아이에스동서,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,124,61,True,True
272450,진에어,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,124,68,False,True
450140,코오롱모빌리티그룹,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,124,86,True,True
120030,조선선재,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,124,87,True,True
033530,SJG세종,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,123,84,True,True
014830,유니드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,122,62,True,True
023350,한국종합기술,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,122,92,True,True
016090,대현,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,121,87,True,True
004150,한솔홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,119,73,True,True
075580,세진중공업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,119,80,True,True
248170,샘표식품,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,119,81,True,True
003720,삼영,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,119,84,True,True
008730,율촌화학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,118,72,True,True
483650,달바글로벌,dynamic_top100_2025_2026_krx_panel.csv,116,77,True,True
094280,효성ITX,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,116,87,True,True
004870,티웨이홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,115,74,True,True
091810,티웨이항공,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,115,77,True,True
003780,진양산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,114,88,True,True
101140,인바이오젠,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,111,85,True,True
058730,다스코,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,111,89,True,True
005740,크라운해태홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,109,69,True,True
381970,케이카,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,108,70,False,True
009810,플레이그램,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,108,87,True,True
100840,SNT에너지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,107,81,True,True
010770,평화홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,107,84,True,True
079430,현대리바트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,106,71,True,True
000970,한국주철관,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,106,73,True,True
372910,한컴라이프케어,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,106,89,True,True
000390,삼화페인트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,105,84,True,True
004690,삼천리,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,104,65,True,True
210980,SK디앤디,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,104,70,True,True
100090,SK오션플랜트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,104,76,True,True
012030,DB,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,103,74,True,True
034120,SBS,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,102,76,True,True
077500,유니퀘스트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,102,80,True,True
110570,넥솔론,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,102,83,True,True
017900,광전자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,102,87,True,True
096760,JW홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,100,70,True,True
006660,삼성공조,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,98,93,True,True
178920,PI첨단소재,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,97,73,True,True
068400,SK렌터카,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,97,77,True,True
014130,한익스프레스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,97,96,True,True
008000,도레이케미칼,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,96,73,True,True
089470,HDC현대EP,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,96,79,True,True
192400,쿠쿠홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,95,60,True,True
002390,한독,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,95,74,True,True
005180,빙그레,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,95,74,True,True
000040,KR모터스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,95,81,True,True
007980,TP,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,94,89,True,True
003680,한성기업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,93,96,True,True
163560,동일고무벨트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,92,87,True,True
281820,케이씨텍,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,91,75,True,True
001200,유진투자증권,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,90,79,True,True
002530,벽산건설,kiwoom_dynamic_top100_2010_2016_panel.csv,90,90,True,False
096300,베트남개발1,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,90,95,True,True
133820,화인베스틸,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,87,90,True,True
101060,SBS미디어홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,85,79,True,True
000430,대원강업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,85,82,True,True
016740,두올,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,85,87,True,True
005030,부산주공,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,84,95,True,True
003690,코리안리,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,82,65,True,True
286940,롯데이노베이트,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,82,73,False,True
144620,코오롱머티리얼,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,82,81,True,True
007310,오뚜기,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,81,47,True,True
000400,롯데손해보험,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,81,72,True,True
