signal,ticker,signal_date,execution_date,exit_date,holding_days,entry_price,exit_price,signal_value,gross_return,net_return,tax_paid_return
r1d_lt_m3_hold1,000150,2023-10-17,2023-10-18,2023-10-18,1,82600.0,81500.0,0.0,-0.013317191283293006,-0.019317191283293005,0.0
r1d_lt_m3_hold1,272210,2026-01-29,2026-01-30,2026-01-30,1,99700.0,94200.0,0.0,-0.055165496489468446,-0.061165496489468445,0.0
r1d_lt_m3_hold1,001230,2021-09-10,2021-09-13,2021-09-13,1,20300.0,20200.0,0.0,-0.0049261083743842304,-0.01092610837438423,0.0
r1d_lt_m3_hold1,001230,2018-04-30,2018-08-29,2018-08-29,1,8400.0,9630.0,0.0,0.14642857142857135,0.10821428571428565,0.032214285714285695
r1d_lt_m3_hold1,204320,2022-02-04,2022-02-07,2022-02-07,1,50500.0,50400.0,0.0,-0.001980198019801982,-0.007980198019801982,0.0
r1d_lt_m3_hold1,034730,2024-02-28,2024-02-29,2024-02-29,1,194500.0,191800.0,0.0,-0.013881748071979394,-0.019881748071979392,0.0
r1d_lt_m3_hold1,004980,2023-03-31,2023-04-03,2023-04-03,1,10800.0,12020.0,0.0,0.11296296296296293,0.08211111111111108,0.024851851851851844
r1d_lt_m3_hold1,097950,2019-02-15,2019-02-18,2019-02-18,1,340000.0,335500.0,0.0,-0.013235294117647012,-0.01923529411764701,0.0
r1d_lt_m3_hold1,036570,2021-04-23,2021-04-26,2021-04-26,1,844000.0,861000.0,0.0,0.020142180094786744,0.00971090047393366,0.004431279620853084
r1d_lt_m3_hold1,011070,2024-10-30,2024-10-31,2024-10-31,1,175700.0,177600.0,0.0,0.010813887307911108,0.002434832100170664,0.0023790552077404435
r1d_lt_m3_hold1,271560,2019-10-07,2019-10-08,2019-10-08,1,101500.0,104500.0,0.0,0.029556650246305383,0.0170541871921182,0.006502463054187184
r1d_lt_m3_hold1,028050,2023-10-10,2023-10-11,2023-10-11,1,28500.0,28550.0,0.0,0.0017543859649122862,-0.004631578947368417,0.00038596491228070295
r1d_lt_m3_hold1,323410,2024-08-27,2024-09-02,2024-09-02,1,22100.0,21500.0,0.0,-0.02714932126696834,-0.03314932126696834,0.0
r1d_lt_m3_hold1,036570,2025-04-21,2025-04-23,2025-04-23,1,137000.0,141800.0,0.0,0.035036496350364876,0.021328467153284604,0.007708029197080273
r1d_lt_m3_hold1,033780,2018-01-03,2018-01-04,2018-01-04,1,112500.0,112000.0,0.0,-0.004444444444444473,-0.010444444444444473,0.0
r1d_lt_m3_hold1,009410,2025-04-29,2025-04-30,2025-04-30,1,2900.0,2875.0,0.0,-0.008620689655172376,-0.014620689655172376,0.0
r1d_lt_m3_hold1,090430,2018-07-12,2018-07-13,2018-07-13,1,292500.0,293500.0,0.0,0.0034188034188034067,-0.003333333333333343,0.0007521367521367495
r1d_lt_m3_hold1,025820,2022-11-18,2023-03-10,2023-03-10,1,3150.0,3310.0,0.0,0.050793650793650835,0.03361904761904765,0.011174603174603184
r1d_lt_m3_hold1,028050,2024-01-24,2024-01-31,2024-01-31,1,24500.0,22300.0,0.0,-0.0897959183673469,-0.09579591836734691,0.0
r1d_lt_m3_hold1,066570,2018-01-08,2018-01-09,2018-01-09,1,105000.0,109000.0,0.0,0.03809523809523818,0.023714285714285785,0.0083809523809524
r1d_lt_m3_hold1,003410,2018-05-03,2018-05-04,2018-05-04,1,30900.0,32000.0,0.0,0.03559870550161803,0.02176699029126207,0.007831715210355967
r1d_lt_m3_hold1,003670,2024-11-12,2024-11-13,2024-11-13,1,205500.0,197200.0,0.0,-0.04038929440389294,-0.04638929440389294,0.0
r1d_lt_m3_hold1,068270,2023-12-08,2023-12-11,2023-12-11,1,169400.0,177700.0,0.0,0.04899645808736719,0.03221723730814641,0.010779220779220782
r1d_lt_m3_hold1,004270,2019-07-11,2019-07-12,2019-07-12,1,4010.0,4060.0,0.0,0.012468827930174564,0.00372568578553616,0.002743142144638404
r1d_lt_m3_hold1,007630,2018-02-02,2018-02-05,2018-02-05,1,16300.0,14650.0,0.0,-0.10122699386503065,-0.10722699386503065,0.0
r1d_lt_m3_hold1,483650,2026-04-14,2026-04-17,2026-04-17,1,190500.0,197800.0,0.0,0.03832020997375318,0.023889763779527486,0.008430446194225701
r1d_lt_m3_hold1,010950,2019-03-28,2019-03-29,2019-03-29,1,90100.0,89600.0,0.0,-0.005549389567147567,-0.011549389567147567,0.0
r1d_lt_m3_hold1,001450,2024-08-16,2024-08-20,2024-08-20,1,34850.0,36150.0,0.0,0.0373027259684362,0.02309612625538024,0.008206599713055965
r1d_lt_m3_hold1,130660,2026-03-18,2026-03-20,2026-03-20,1,20850.0,22100.0,0.0,0.05995203836930463,0.04076258992805761,0.013189448441247018
r1d_lt_m3_hold1,005930,2021-07-30,2021-08-02,2021-08-02,1,79200.0,79300.0,0.0,0.0012626262626262985,-0.005015151515151487,0.0002777777777777857
r1d_lt_m3_hold1,005830,2023-07-07,2023-07-10,2023-07-10,1,73200.0,75900.0,0.0,0.03688524590163933,0.022770491803278677,0.008114754098360653
r1d_lt_m3_hold1,002150,2022-11-16,2022-11-17,2022-11-17,1,10900.0,10250.0,0.0,-0.059633027522935755,-0.06563302752293576,0.0
r1d_lt_m3_hold1,006400,2018-01-04,2018-01-05,2018-01-05,1,209500.0,220500.0,0.0,0.05250596658711215,0.03495465393794748,0.011551312649164673
r1d_lt_m3_hold1,009150,2026-03-17,2026-03-18,2026-03-18,1,462500.0,464000.0,0.0,0.00324324324324321,-0.0034702702702702963,0.0007135135135135063
r1d_lt_m3_hold1,010620,2018-08-09,2018-08-14,2018-08-14,1,93900.0,94100.0,0.0,0.0021299254526092604,-0.004338658146964777,0.0004685835995740373
r1d_lt_m3_hold1,030200,2023-01-10,2023-01-11,2023-01-11,1,34400.0,34300.0,0.0,-0.0029069767441860517,-0.008906976744186052,0.0
r1d_lt_m3_hold1,090430,2019-10-28,2019-10-29,2019-10-29,1,157000.0,161000.0,0.0,0.02547770700636942,0.01387261146496815,0.005605095541401273
r1d_lt_m3_hold1,066570,2024-12-12,2024-12-13,2024-12-13,1,87600.0,88300.0,0.0,0.007990867579908745,0.00023287671232882085,0.0017579908675799238
r1d_lt_m3_hold1,035420,2019-10-11,2019-10-14,2019-10-14,1,156000.0,156000.0,0.0,0.0,-0.006,0.0
r1d_lt_m3_hold1,012330,2025-01-02,2025-01-03,2025-01-03,1,245500.0,246500.0,0.0,0.004073319755600879,-0.002822810590631314,0.0008961303462321935
r1d_lt_m3_hold1,102280,2021-12-06,2021-12-07,2021-12-07,1,890.0,867.0,0.0,-0.025842696629213457,-0.031842696629213456,0.0
r1d_lt_m3_hold1,018260,2019-07-11,2019-07-15,2019-07-15,1,217000.0,216000.0,0.0,-0.004608294930875556,-0.010608294930875556,0.0
r1d_lt_m3_hold1,009200,2020-02-19,2020-12-08,2020-12-08,1,2580.0,3015.0,0.0,0.16860465116279078,0.12551162790697679,0.03709302325581397
r1d_lt_m3_hold1,005420,2023-04-21,2023-04-24,2023-04-24,1,65700.0,63800.0,0.0,-0.028919330289193357,-0.034919330289193355,0.0
r1d_lt_m3_hold1,326030,2020-10-05,2020-10-06,2020-10-06,1,141000.0,141000.0,0.0,0.0,-0.006,0.0
r1d_lt_m3_hold1,009150,2019-08-23,2019-08-26,2019-08-26,1,86600.0,84600.0,0.0,-0.023094688221709014,-0.029094688221709013,0.0
r1d_lt_m3_hold1,010950,2021-11-15,2021-11-16,2021-11-16,1,96300.0,94400.0,0.0,-0.019730010384215957,-0.025730010384215955,0.0
r1d_lt_m3_hold1,036570,2023-07-19,2023-07-20,2023-07-20,1,286500.0,285000.0,0.0,-0.005235602094240788,-0.011235602094240788,0.0
r1d_lt_m3_hold1,456040,2023-06-12,2023-06-13,2023-06-13,1,126200.0,129800.0,0.0,0.028526148969889142,0.01625039619651353,0.006275752773375612
r1d_lt_m3_hold1,011210,2020-01-31,2020-02-03,2020-02-03,1,41900.0,42200.0,0.0,0.007159904534606243,-0.00041527446300713066,0.0015751789976133734
r1d_lt_m3_hold1,272210,2025-11-04,2025-11-05,2025-11-05,1,58400.0,54500.0,0.0,-0.06678082191780821,-0.07278082191780821,0.0
r1d_lt_m3_hold1,035420,2021-12-24,2021-12-27,2021-12-27,1,384500.0,380500.0,0.0,-0.01040312093628093,-0.016403120936280928,0.0
r1d_lt_m3_hold1,005380,2022-10-05,2022-10-06,2022-10-06,1,178500.0,178000.0,0.0,-0.0028011204481792618,-0.008801120448179262,0.0
r1d_lt_m3_hold1,018500,2025-03-27,2025-04-01,2025-04-01,1,1588.0,1920.0,0.0,0.20906801007556686,0.15707304785894213,0.04599496221662471
r1d_lt_m3_hold1,353200,2025-12-18,2025-12-19,2025-12-19,1,49100.0,46500.0,0.0,-0.05295315682281054,-0.05895315682281054,0.0
r1d_lt_m3_hold1,003350,2018-08-30,2018-09-03,2018-09-03,1,45250.0,46500.0,0.0,0.027624309392265234,0.015546961325966883,0.006077348066298351
r1d_lt_m3_hold1,009900,2023-08-29,2023-09-12,2023-09-12,1,20700.0,19750.0,0.0,-0.04589371980676327,-0.051893719806763265,0.0
r1d_lt_m3_hold1,000660,2018-02-14,2018-02-19,2018-02-19,1,78900.0,76500.0,0.0,-0.03041825095057038,-0.03641825095057038,0.0
r1d_lt_m3_hold1,012450,2026-02-05,2026-02-06,2026-02-06,1,1159000.0,1181000.0,0.0,0.018981880931837836,0.008805867126833511,0.004176013805004324
r1d_lt_m3_hold1,005490,2024-05-14,2024-05-16,2024-05-16,1,406000.0,402500.0,0.0,-0.008620689655172376,-0.014620689655172376,0.0
r1d_lt_m3_hold1,079550,2022-08-08,2022-08-09,2022-08-09,1,95400.0,93400.0,0.0,-0.02096436058700213,-0.026964360587002127,0.0
r1d_lt_m3_hold1,017670,2020-07-16,2020-07-17,2020-07-17,1,218000.0,217000.0,0.0,-0.004587155963302725,-0.010587155963302725,0.0
r1d_lt_m3_hold1,003490,2021-01-29,2021-02-01,2021-02-01,1,28350.0,29450.0,0.0,0.03880070546737224,0.02426455026455035,0.008536155202821893
r1d_lt_m3_hold1,042660,2025-06-04,2025-06-05,2025-06-05,1,77500.0,78000.0,0.0,0.006451612903225712,-0.0009677419354839449,0.0014193548387096567
r1d_lt_m3_hold1,006400,2022-07-15,2022-07-18,2022-07-18,1,550000.0,546000.0,0.0,-0.0072727272727273196,-0.01327272727272732,0.0
r1d_lt_m3_hold1,003780,2025-01-02,2025-01-03,2025-01-03,1,9710.0,10120.0,0.0,0.04222451081359413,0.026935118434603424,0.009289392378990709
r1d_lt_m3_hold1,008350,2020-02-13,2020-02-14,2020-02-14,1,4595.0,4635.0,0.0,0.008705114254624613,0.0007899891186071979,0.001915125136017415
r1d_lt_m3_hold1,003060,2020-03-11,2020-03-18,2020-03-18,1,1350.0,1265.0,0.0,-0.062962962962963,-0.068962962962963,0.0
r1d_lt_m3_hold1,000660,2021-10-13,2021-10-14,2021-10-14,1,92400.0,93800.0,0.0,0.015151515151515138,0.005818181818181807,0.0033333333333333305
r1d_lt_m3_hold1,034020,2018-12-03,2018-12-26,2018-12-26,1,10450.0,9690.0,0.0,-0.07272727272727275,-0.07872727272727276,0.0
r1d_lt_m3_hold1,032830,2019-04-29,2019-04-30,2019-04-30,1,85000.0,84900.0,0.0,-0.0011764705882353343,-0.0071764705882353345,0.0
r1d_lt_m3_hold1,000990,2022-06-21,2022-06-22,2022-06-22,1,56300.0,51600.0,0.0,-0.08348134991119005,-0.08948134991119006,0.0
r1d_lt_m3_hold1,027740,2019-08-20,2019-08-21,2019-08-21,1,845.0,840.0,0.0,-0.00591715976331364,-0.01191715976331364,0.0
r1d_lt_m3_hold1,009270,2021-11-25,2021-12-03,2021-12-03,1,2640.0,2740.0,0.0,0.037878787878787845,0.023545454545454522,0.008333333333333326
r1d_lt_m3_hold1,010100,2018-08-20,2018-08-24,2018-08-24,1,1725.0,1860.0,0.0,0.07826086956521738,0.055043478260869555,0.017217391304347823
r1d_lt_m3_hold1,105560,2024-09-10,2024-09-11,2024-09-11,1,84000.0,77900.0,0.0,-0.07261904761904758,-0.07861904761904759,0.0
r1d_lt_m3_hold1,264900,2019-06-25,2019-07-31,2019-07-31,1,9290.0,8740.0,0.0,-0.05920344456404736,-0.06520344456404736,0.0
r1d_lt_m3_hold1,267270,2025-10-22,2025-10-23,2025-10-23,1,102700.0,114900.0,0.0,0.11879259980525814,0.08665822784810134,0.02613437195715679
r1d_lt_m3_hold1,068270,2025-02-21,2025-02-24,2025-02-24,1,178300.0,178000.0,0.0,-0.0016825574873807758,-0.007682557487380776,0.0
r1d_lt_m3_hold1,006400,2026-03-25,2026-03-26,2026-03-26,1,402000.0,396500.0,0.0,-0.013681592039801016,-0.019681592039801014,0.0
r1d_lt_m3_hold1,023590,2020-05-08,2020-05-11,2020-05-11,1,18750.0,18750.0,0.0,0.0,-0.006,0.0
r1d_lt_m3_hold1,030200,2022-09-07,2022-09-08,2022-09-08,1,37000.0,37450.0,0.0,0.012162162162162149,0.003486486486486476,0.0026756756756756727
r1d_lt_m3_hold1,035420,2024-01-03,2024-01-04,2024-01-04,1,221000.0,223000.0,0.0,0.009049773755656076,0.0010588235294117397,0.0019909502262443366
r1d_lt_m3_hold1,032640,2025-06-05,2025-06-11,2025-06-11,1,12900.0,13120.0,0.0,0.01705426356589146,0.007302325581395338,0.003751937984496121
r1d_lt_m3_hold1,009540,2019-10-31,2019-11-01,2019-11-01,1,121500.0,118000.0,0.0,-0.028806584362139898,-0.034806584362139896,0.0
r1d_lt_m3_hold1,018260,2024-04-22,2024-04-23,2024-04-23,1,152800.0,152000.0,0.0,-0.005235602094240788,-0.011235602094240788,0.0
r1d_lt_m3_hold1,008770,2023-10-17,2023-10-18,2023-10-18,1,70900.0,69800.0,0.0,-0.015514809590973178,-0.021514809590973176,0.0
r1d_lt_m3_hold1,010140,2018-06-20,2018-06-22,2018-06-22,1,6920.0,7240.0,0.0,0.046242774566473965,0.030069364161849695,0.010173410404624272
r1d_lt_m3_hold1,010820,2026-03-03,2026-03-04,2026-03-04,1,8500.0,6710.0,0.0,-0.21058823529411763,-0.21658823529411764,0.0
r1d_lt_m3_hold1,377300,2026-01-07,2026-01-20,2026-01-20,1,48100.0,53800.0,0.0,0.11850311850311845,0.08643243243243239,0.02607068607068606
r1d_lt_m3_hold1,012330,2025-10-22,2025-10-23,2025-10-23,1,309500.0,306000.0,0.0,-0.011308562197092087,-0.017308562197092085,0.0
r1d_lt_m3_hold1,006360,2018-12-20,2018-12-21,2018-12-21,1,46400.0,45250.0,0.0,-0.024784482758620663,-0.03078448275862066,0.0
r1d_lt_m3_hold1,008770,2018-06-27,2018-06-28,2018-06-28,1,116000.0,119000.0,0.0,0.02586206896551735,0.014172413793103533,0.005689655172413817
r1d_lt_m3_hold1,047810,2024-12-13,2024-12-16,2024-12-16,1,57000.0,55200.0,0.0,-0.03157894736842104,-0.03757894736842104,0.0
r1d_lt_m3_hold1,004020,2019-06-13,2019-06-14,2019-06-14,1,41900.0,41700.0,0.0,-0.004773269689737458,-0.010773269689737458,0.0
r1d_lt_m3_hold1,009420,2025-11-25,2025-11-26,2025-11-26,1,43050.0,46350.0,0.0,0.0766550522648084,0.05379094076655054,0.01686411149825785
r1d_lt_m3_hold1,042660,2025-08-07,2025-08-08,2025-08-08,1,116500.0,117700.0,0.0,0.010300429184549431,0.002034334763948556,0.002266094420600875
r1d_lt_m3_hold1,001390,2022-04-11,2022-04-12,2022-04-12,1,40300.0,44800.0,0.0,0.11166253101736978,0.08109677419354842,0.024565756823821353
r1d_lt_m3_hold1,294870,2021-01-26,2021-01-29,2021-01-29,1,29200.0,27350.0,0.0,-0.06335616438356162,-0.06935616438356162,0.0
r1d_lt_m3_hold1,077500,2023-07-31,2023-09-15,2023-09-15,1,17120.0,18500.0,0.0,0.08060747663551404,0.05687383177570095,0.01773364485981309
r1d_lt_m3_hold1,005930,2020-07-01,2020-07-02,2020-07-02,1,52100.0,52900.0,0.0,0.015355086372360827,0.005976967370441445,0.003378119001919382
r1d_lt_m3_hold1,316140,2019-03-07,2019-03-11,2019-03-11,1,13950.0,14150.0,0.0,0.014336917562723928,0.005182795698924663,0.003154121863799264
r1d_lt_m3_hold1,000660,2024-03-08,2024-03-11,2024-03-11,1,165000.0,166600.0,0.0,0.00969696969696976,0.0015636363636364124,0.002133333333333347
r1d_lt_m3_hold1,204320,2022-01-17,2022-01-18,2022-01-18,1,57700.0,56400.0,0.0,-0.022530329289428108,-0.028530329289428107,0.0
r1d_lt_m3_hold1,271560,2018-02-21,2018-03-15,2018-03-15,1,110500.0,117000.0,0.0,0.05882352941176472,0.03988235294117648,0.012941176470588239
r1d_lt_m3_hold1,032830,2025-01-22,2025-01-23,2025-01-23,1,84500.0,83600.0,0.0,-0.010650887573964485,-0.016650887573964483,0.0
r1d_lt_m3_hold1,207940,2018-03-16,2018-03-19,2018-03-19,1,448000.0,450000.0,0.0,0.0044642857142858094,-0.0025178571428570687,0.000982142857142878
r1d_lt_m3_hold1,011210,2023-04-14,2023-04-18,2023-04-18,1,63900.0,61700.0,0.0,-0.03442879499217533,-0.040428794992175325,0.0
r1d_lt_m3_hold1,009150,2023-11-06,2023-11-07,2023-11-07,1,138400.0,136900.0,0.0,-0.010838150289017356,-0.016838150289017355,0.0
r1d_lt_m3_hold1,001550,2018-09-04,2018-09-05,2018-09-05,1,34500.0,33200.0,0.0,-0.03768115942028982,-0.04368115942028982,0.0
r1d_lt_m3_hold1,005380,2023-08-01,2023-08-02,2023-08-02,1,197800.0,192500.0,0.0,-0.026794742163801843,-0.03279474216380184,0.0
r1d_lt_m3_hold1,039490,2019-05-09,2019-05-23,2019-05-23,1,81600.0,83200.0,0.0,0.019607843137254832,0.009294117647058769,0.0043137254901960635
r1d_lt_m3_hold1,015020,2021-09-27,2021-11-02,2021-11-02,1,3640.0,3850.0,0.0,0.05769230769230771,0.039000000000000014,0.012692307692307695
r1d_lt_m3_hold1,000720,2019-03-19,2019-03-20,2019-03-20,1,51300.0,51100.0,0.0,-0.003898635477582846,-0.009898635477582846,0.0
r1d_lt_m3_hold1,086280,2022-11-08,2022-11-09,2022-11-09,1,184000.0,180500.0,0.0,-0.01902173913043481,-0.02502173913043481,0.0
r1d_lt_m3_hold1,272450,2018-06-22,2018-06-27,2018-06-27,1,25500.0,24600.0,0.0,-0.03529411764705881,-0.04129411764705881,0.0
r1d_lt_m3_hold1,271980,2020-06-09,2020-06-10,2020-06-10,1,58800.0,53800.0,0.0,-0.08503401360544216,-0.09103401360544217,0.0
r1d_lt_m3_hold1,042670,2023-08-24,2023-08-28,2023-08-28,1,10000.0,10420.0,0.0,0.04200000000000004,0.02676000000000003,0.009240000000000009
r1d_lt_m3_hold1,034220,2018-08-24,2018-08-27,2018-08-27,1,21450.0,21150.0,0.0,-0.013986013986013957,-0.019986013986013955,0.0
r1d_lt_m3_hold1,001780,2020-09-17,2020-09-22,2020-09-22,1,3900.0,4080.0,0.0,0.04615384615384621,0.030000000000000047,0.010153846153846166
r1d_lt_m3_hold1,011070,2019-07-29,2019-07-30,2019-07-30,1,111500.0,109000.0,0.0,-0.022421524663677084,-0.028421524663677082,0.0
r1d_lt_m3_hold1,017670,2026-02-23,2026-02-24,2026-02-24,1,80100.0,80900.0,0.0,0.009987515605493158,0.001790262172284663,0.002197253433208495
r1d_lt_m3_hold1,066570,2019-11-08,2019-11-11,2019-11-11,1,69400.0,69300.0,0.0,-0.0014409221902017544,-0.0074409221902017545,0.0
r1d_lt_m3_hold1,207940,2024-01-09,2024-01-10,2024-01-10,1,758000.0,746000.0,0.0,-0.0158311345646438,-0.0218311345646438,0.0
r1d_lt_m3_hold1,012610,2020-01-17,2020-01-20,2020-01-20,1,8530.0,8570.0,0.0,0.004689331770222793,-0.0023423212192262215,0.0010316529894490146
r1d_lt_m3_hold1,011790,2025-03-18,2025-03-19,2025-03-19,1,128000.0,126200.0,0.0,-0.014062499999999978,-0.020062499999999976,0.0
r1d_lt_m3_hold1,272450,2020-11-16,2020-11-17,2020-11-17,1,11850.0,11000.0,0.0,-0.07172995780590719,-0.07772995780590719,0.0
r1d_lt_m3_hold1,082740,2025-11-25,2025-11-26,2025-11-26,1,42500.0,43800.0,0.0,0.030588235294117583,0.017858823529411715,0.006729411764705868
r1d_lt_m3_hold1,034730,2026-01-30,2026-02-02,2026-02-02,1,325000.0,299500.0,0.0,-0.07846153846153847,-0.08446153846153848,0.0
r1d_lt_m3_hold1,000720,2020-10-22,2020-10-23,2020-10-23,1,32100.0,31650.0,0.0,-0.014018691588784993,-0.02001869158878499,0.0
r1d_lt_m3_hold1,096770,2023-05-19,2023-05-22,2023-05-22,1,177600.0,180700.0,0.0,0.01745495495495497,0.007614864864864877,0.003840090090090094
r1d_lt_m3_hold1,005930,2025-05-20,2025-05-21,2025-05-21,1,56200.0,55700.0,0.0,-0.008896797153024938,-0.014896797153024938,0.0
r1d_lt_m3_hold1,035420,2021-12-15,2021-12-16,2021-12-16,1,389500.0,387500.0,0.0,-0.005134788189987138,-0.011134788189987138,0.0
r1d_lt_m3_hold1,105560,2018-11-13,2018-11-14,2018-11-14,1,47100.0,47100.0,0.0,0.0,-0.006,0.0
r1d_lt_m3_hold1,031430,2019-05-07,2019-05-10,2019-05-10,1,294000.0,306000.0,0.0,0.04081632653061229,0.025836734693877587,0.008979591836734704
r1d_lt_m3_hold1,052690,2021-11-01,2021-11-02,2021-11-02,1,69500.0,73800.0,0.0,0.06187050359712232,0.04225899280575541,0.01361151079136691
r1d_lt_m3_hold1,006800,2026-01-22,2026-01-23,2026-01-23,1,31450.0,34800.0,0.0,0.10651828298887112,0.07708426073131946,0.023434022257551645
r1d_lt_m3_hold1,000500,2018-01-24,2021-03-24,2021-03-24,1,27700.0,28500.0,0.0,0.028880866425992746,0.016527075812274344,0.006353790613718404
r1d_lt_m3_hold1,011200,2026-03-24,2026-03-25,2026-03-25,1,20000.0,19930.0,0.0,-0.0034999999999999476,-0.009499999999999948,0.0
r1d_lt_m3_hold1,022100,2024-01-29,2024-01-30,2024-01-30,1,57600.0,55500.0,0.0,-0.03645833333333337,-0.04245833333333337,0.0
r1d_lt_m3_hold1,005930,2024-03-07,2024-03-08,2024-03-08,1,72800.0,73300.0,0.0,0.006868131868131844,-0.000642857142857162,0.0015109890109890056
r1d_lt_m3_hold1,259960,2024-09-10,2024-09-11,2024-09-11,1,323000.0,325000.0,0.0,0.006191950464396356,-0.0011702786377708423,0.0013622291021671985
r1d_lt_m3_hold1,010060,2023-02-09,2023-02-10,2023-02-10,1,94900.0,94000.0,0.0,-0.009483667017913588,-0.015483667017913589,0.0
r1d_lt_m3_hold1,004020,2018-04-02,2018-04-04,2018-04-04,1,50200.0,50500.0,0.0,0.005976095617529875,-0.0013386454183266976,0.0013147410358565726
r1d_lt_m3_hold1,007660,2025-09-05,2025-09-08,2025-09-08,1,65000.0,69100.0,0.0,0.06307692307692303,0.04319999999999997,0.013876923076923066
r1d_lt_m3_hold1,022100,2024-06-12,2024-06-13,2024-06-13,1,41900.0,42900.0,0.0,0.023866348448687402,0.012615751789976176,0.0052505966587112285
r1d_lt_m3_hold1,105560,2020-01-22,2020-01-23,2020-01-23,1,46900.0,46700.0,0.0,-0.004264392324093813,-0.010264392324093813,0.0
r1d_lt_m3_hold1,012450,2026-01-05,2026-01-06,2026-01-06,1,997000.0,1022000.0,0.0,0.02507522567703102,0.013558676028084197,0.005516549648946825
r1d_lt_m3_hold1,052690,2023-04-26,2023-04-27,2023-04-27,1,71700.0,71500.0,0.0,-0.002789400278940035,-0.008789400278940035,0.0
r1d_lt_m3_hold1,074610,2022-11-21,2022-11-22,2022-11-22,1,6240.0,5890.0,0.0,-0.05608974358974361,-0.06208974358974361,0.0
r1d_lt_m3_hold1,028050,2021-03-10,2021-03-18,2021-03-18,1,13650.0,13600.0,0.0,-0.00366300366300365,-0.00966300366300365,0.0
r1d_lt_m3_hold1,000810,2026-02-23,2026-02-24,2026-02-24,1,578000.0,553000.0,0.0,-0.04325259515570934,-0.04925259515570934,0.0
r1d_lt_m3_hold1,105560,2023-03-24,2023-03-27,2023-03-27,1,46650.0,46700.0,0.0,0.001071811361200492,-0.005163987138263616,0.00023579849946410824
r1d_lt_m3_hold1,051910,2019-06-26,2019-06-27,2019-06-27,1,346000.0,349500.0,0.0,0.01011560693641611,0.001890173410404566,0.0022254335260115444
r1d_lt_m3_hold1,373220,2022-04-06,2022-04-07,2022-04-07,1,438000.0,436500.0,0.0,-0.003424657534246589,-0.00942465753424659,0.0
r1d_lt_m3_hold1,009680,2019-03-29,2020-08-14,2020-08-14,1,7880.0,10100.0,0.0,0.281725888324873,0.21374619289340094,0.06197969543147206
r1d_lt_m3_hold1,011930,2026-04-13,2026-04-14,2026-04-14,1,3960.0,3740.0,0.0,-0.05555555555555558,-0.06155555555555558,0.0
r1d_lt_m3_hold1,051910,2025-05-27,2025-05-28,2025-05-28,1,184100.0,193900.0,0.0,0.05323193916349811,0.035520912547528524,0.011711026615969584
r1d_lt_m3_hold1,086280,2024-07-09,2024-07-10,2024-07-10,1,243000.0,246000.0,0.0,0.012345679012345734,0.0036296296296296723,0.0027160493827160614
r1d_lt_m3_hold1,011200,2021-12-30,2022-01-03,2022-01-03,1,27150.0,27300.0,0.0,0.005524861878453136,-0.0016906077348065544,0.0012154696132596898
r1d_lt_m3_hold1,042660,2023-06-19,2023-06-20,2023-06-20,1,34050.0,38200.0,0.0,0.12187958883994132,0.08906607929515423,0.02681350954478709
r1d_lt_m3_hold1,000210,2018-08-23,2018-08-24,2018-08-24,1,79700.0,80400.0,0.0,0.008782936010037545,0.0008506900878292852,0.00193224592220826
r1d_lt_m3_hold1,036570,2018-06-29,2018-07-02,2018-07-02,1,370500.0,366500.0,0.0,-0.010796221322537103,-0.0167962213225371,0.0
r1d_lt_m3_hold1,001140,2019-09-06,2019-09-09,2019-09-09,1,5920.0,5870.0,0.0,-0.008445945945945943,-0.014445945945945943,0.0
r1d_lt_m3_hold1,003230,2025-01-13,2025-01-14,2025-01-14,1,761000.0,762000.0,0.0,0.0013140604467805073,-0.004975032851511204,0.0002890932982917116
