event_id,review_cycle,announcement_dt,announcement_time,effective_dt,index_name,side,ticker,company_name,source_class,source_record_type,source_id_or_url,source_file,source_file_sha256,prev_snapshot_file,prev_snapshot_sha256,prev_snapshot_cycle,tier1_status,parse_status,caveat
BX01-DIFF-939-0077,2024-06,2024-05-24,,,KOSPI 200,deletion,020150,롯데에너지머티리얼즈,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0078,2024-06,2024-05-24,,,KOSPI 200,deletion,020560,아시아나항공,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0079,2024-06,2024-05-24,,,KOSPI 200,deletion,031430,신세계인터내셔날,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0080,2024-06,2024-05-24,,,KOSPI 200,deletion,381970,케이카,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0081,2024-12,2024-11-21,,,KOSPI 200,addition,002840,미원상사,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0082,2024-12,2024-11-21,,,KOSPI 200,addition,278470,에이피알,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0083,2024-12,2024-11-21,,,KOSPI 200,addition,298040,효성중공업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0084,2024-12,2024-11-21,,,KOSPI 200,addition,456040,OCI,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0085,2024-12,2024-11-21,,,KOSPI 200,addition,489790,한화인더스트리얼솔루션즈,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0086,2024-12,2024-11-21,,,KOSPI 200,deletion,000670,영풍,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0087,2024-12,2024-11-21,,,KOSPI 200,deletion,004800,효성,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0088,2024-12,2024-11-21,,,KOSPI 200,deletion,009900,명신산업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0089,2024-12,2024-11-21,,,KOSPI 200,deletion,016380,KG스틸,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-979-0090,2024-12,2024-11-21,,,KOSPI 200,deletion,032350,롯데관광개발,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=979,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,2024-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0091,2025-06,2025-05-27,,,KOSPI 200,addition,000670,영풍,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0092,2025-06,2025-05-27,,,KOSPI 200,addition,003240,태광산업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0093,2025-06,2025-05-27,,,KOSPI 200,addition,006040,동원산업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0094,2025-06,2025-05-27,,,KOSPI 200,addition,007340,DN오토모티브,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0095,2025-06,2025-05-27,,,KOSPI 200,addition,012630,HDC,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0096,2025-06,2025-05-27,,,KOSPI 200,addition,017960,한국카본,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0097,2025-06,2025-05-27,,,KOSPI 200,addition,071320,지역난방공사,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0098,2025-06,2025-05-27,,,KOSPI 200,addition,268280,미원에스씨,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0099,2025-06,2025-05-27,,,KOSPI 200,addition,443060,HD현대마린솔루션,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0100,2025-06,2025-05-27,,,KOSPI 200,deletion,001120,LX인터내셔널,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0101,2025-06,2025-05-27,,,KOSPI 200,deletion,001570,금양,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0102,2025-06,2025-05-27,,,KOSPI 200,deletion,001740,SK네트웍스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0103,2025-06,2025-05-27,,,KOSPI 200,deletion,005070,코스모신소재,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0104,2025-06,2025-05-27,,,KOSPI 200,deletion,006110,삼아알미늄,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0105,2025-06,2025-05-27,,,KOSPI 200,deletion,105630,한세실업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0106,2025-06,2025-05-27,,,KOSPI 200,deletion,178920,PI첨단소재,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0107,2025-06,2025-05-27,,,KOSPI 200,deletion,271940,일진하이솔루스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
