entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2023-06-28,2023-06-27,2023-07-26,012330,230000.0,235000.0,6.570427254652386e-07,0.15111982685700487,9.822788745705316e-05,0.0004091733572834773,time_cap
2023-06-29,2023-06-28,2023-07-27,307950,131500.0,139600.0,1.1377908709548044e-06,0.14961949953055678,9.72526746948619e-05,0.00042091435480102037,time_cap
2023-07-10,2023-07-07,2023-08-07,456040,140500.0,126900.0,1.083803709410412e-06,0.1522744211721629,9.897837376190588e-05,0.0003644669304190804,time_cap
2023-07-14,2023-07-13,2023-08-11,323410,25550.0,27600.0,6.3356553145822035e-06,0.1618759932875753,0.00010521939563692393,0.0004633898297085423,time_cap
2023-08-08,2023-08-07,2023-08-17,010950,79900.0,72000.0,1.8914139864427102e-06,0.15112397751677253,9.823058538590215e-05,0.00036088178861326916,vol_stop
2023-08-14,2023-08-11,2023-08-17,020150,58000.0,51900.0,2.5806569852161334e-06,0.14967810514253574,9.729076834264823e-05,0.0003549306584617009,vol_stop
2023-07-26,2023-07-25,2023-08-24,028260,102100.0,104600.0,1.45338630286557e-06,0.1483907415225747,9.645398198967356e-05,0.00040286414929130735,time_cap
2023-07-27,2023-07-26,2023-08-25,003490,24350.0,23150.0,6.1164982988633775e-06,0.14893673357732323,9.68088768252601e-05,0.00037523187938952107,time_cap
2023-07-28,2023-07-27,2023-08-28,207940,791000.0,763000.0,1.8740640160947375e-07,0.14823846367309373,9.635500138751092e-05,0.00037892637373427543,vol_stop
2023-08-28,2023-08-25,2023-09-08,248070,31050.0,28350.0,4.6066297185543395e-06,0.14303585276111225,9.297330429472296e-05,0.00034608457418069114,vol_stop
2023-08-25,2023-08-24,2023-09-13,030200,32550.0,31000.0,4.323917727440594e-06,0.14074352202819135,9.148328931832438e-05,0.00035520984130924476,vol_stop
2023-08-17,2023-08-16,2023-09-14,069960,67300.0,66300.0,2.1143723944921914e-06,0.14229726214932448,9.249322039706091e-05,0.0003714846578503056,time_cap
2023-08-17,2023-08-16,2023-09-14,008770,89100.0,86200.0,1.5970512025737877e-06,0.14229726214932448,9.249322039706091e-05,0.00036481440620393034,time_cap
2023-08-28,2023-08-25,2023-09-25,028260,106200.0,108900.0,1.3468536041535993e-06,0.14303585276111225,9.297330429472296e-05,0.0003886817473546664,time_cap
2023-09-15,2023-09-14,2023-10-06,316140,12280.0,11980.0,1.1234676168187074e-05,0.13796182334533727,8.967518517446923e-05,0.00035666726431143506,vol_stop
2023-09-08,2023-09-07,2023-10-06,004020,38700.0,35900.0,3.584000106467399e-06,0.13870080412028835,9.015552267818743e-05,0.000340963850128776,vol_stop
2023-09-13,2023-09-12,2023-10-18,017670,48850.0,50100.0,2.7828466391912894e-06,0.1359420583244945,8.836233791092142e-05,0.0003694646340522315,time_cap
