ticker,classification,in_official_universe,in_union_panel,in_kiwoom_2010_2016,in_dynamic_top100_2017_2024,in_dynamic_top100_2018_2024,in_krx_2025_2026
221200,official_only,True,False,False,False,False,False
221610,official_only,True,False,False,False,False,False
221800,official_only,True,False,False,False,False,False
221840,official_only,True,False,False,False,False,False
221950,official_only,True,False,False,False,False,False
221980,official_only,True,False,False,False,False,False
222040,official_only,True,False,False,False,False,False
222080,official_only,True,False,False,False,False,False
222110,official_only,True,False,False,False,False,False
222160,official_only,True,False,False,False,False,False
222390,official_only,True,False,False,False,False,False
222420,official_only,True,False,False,False,False,False
222800,official_only,True,False,False,False,False,False
222810,official_only,True,False,False,False,False,False
222980,official_only,True,False,False,False,False,False
223040,official_only,True,False,False,False,False,False
223250,official_only,True,False,False,False,False,False
223310,official_only,True,False,False,False,False,False
224060,official_only,True,False,False,False,False,False
224110,official_only,True,False,False,False,False,False
225190,official_only,True,False,False,False,False,False
225220,official_only,True,False,False,False,False,False
225330,official_only,True,False,False,False,False,False
225430,official_only,True,False,False,False,False,False
225440,official_only,True,False,False,False,False,False
225530,official_only,True,False,False,False,False,False
225570,official_only,True,False,False,False,False,False
225590,official_only,True,False,False,False,False,False
225650,official_only,True,False,False,False,False,False
226320,matched_official_and_panel,True,True,True,True,True,False
226330,official_only,True,False,False,False,False,False
226340,official_only,True,False,False,False,False,False
226350,official_only,True,False,False,False,False,False
226360,official_only,True,False,False,False,False,False
226400,official_only,True,False,False,False,False,False
226440,official_only,True,False,False,False,False,False
226590,official_only,True,False,False,False,False,False
226850,official_only,True,False,False,False,False,False
226950,official_only,True,False,False,False,False,False
227100,official_only,True,False,False,False,False,False
227610,official_only,True,False,False,False,False,False
227840,matched_official_and_panel,True,True,True,True,True,False
227950,official_only,True,False,False,False,False,False
228340,official_only,True,False,False,False,False,False
228670,official_only,True,False,False,False,False,False
228760,official_only,True,False,False,False,False,False
228850,official_only,True,False,False,False,False,False
229000,official_only,True,False,False,False,False,False
229640,matched_official_and_panel,True,True,True,True,True,True
230240,official_only,True,False,False,False,False,False
230360,official_only,True,False,False,False,False,False
230490,official_only,True,False,False,False,False,False
230980,official_only,True,False,False,False,False,False
232140,official_only,True,False,False,False,False,False
232270,official_only,True,False,False,False,False,False
232330,official_only,True,False,False,False,False,False
232680,official_only,True,False,False,False,False,False
232830,official_only,True,False,False,False,False,False
234030,official_only,True,False,False,False,False,False
234080,matched_official_and_panel,True,True,True,True,True,False
234100,official_only,True,False,False,False,False,False
234300,official_only,True,False,False,False,False,False
234340,official_only,True,False,False,False,False,False
234690,official_only,True,False,False,False,False,False
234920,official_only,True,False,False,False,False,False
235010,official_only,True,False,False,False,False,False
235980,official_only,True,False,False,False,False,False
236200,official_only,True,False,False,False,False,False
236810,official_only,True,False,False,False,False,False
237690,official_only,True,False,False,False,False,False
237750,official_only,True,False,False,False,False,False
237820,official_only,True,False,False,False,False,False
237880,official_only,True,False,False,False,False,False
238090,official_only,True,False,False,False,False,False
238120,official_only,True,False,False,False,False,False
238200,official_only,True,False,False,False,False,False
238490,official_only,True,False,False,False,False,False
239340,official_only,True,False,False,False,False,False
239610,official_only,True,False,False,False,False,False
239890,official_only,True,False,False,False,False,False
240540,official_only,True,False,False,False,False,False
240550,official_only,True,False,False,False,False,False
240600,official_only,True,False,False,False,False,False
240810,official_only,True,False,False,False,False,False
241520,official_only,True,False,False,False,False,False
241560,matched_official_and_panel,True,True,True,True,True,True
241590,matched_official_and_panel,True,True,True,True,True,False
241690,official_only,True,False,False,False,False,False
241710,official_only,True,False,False,False,False,False
241770,official_only,True,False,False,False,False,False
241790,official_only,True,False,False,False,False,False
241820,official_only,True,False,False,False,False,False
241840,official_only,True,False,False,False,False,False
242040,official_only,True,False,False,False,False,False
243070,official_only,True,False,False,False,False,False
243840,official_only,True,False,False,False,False,False
244460,official_only,True,False,False,False,False,False
244920,matched_official_and_panel,True,True,False,True,True,True
245620,official_only,True,False,False,False,False,False
246250,official_only,True,False,False,False,False,False
246690,official_only,True,False,False,False,False,False
246710,official_only,True,False,False,False,False,False
246720,official_only,True,False,False,False,False,False
246960,official_only,True,False,False,False,False,False
247540,official_only,True,False,False,False,False,False
247660,official_only,True,False,False,False,False,False
248070,matched_official_and_panel,True,True,False,True,True,True
248170,matched_official_and_panel,True,True,True,True,True,True
249420,matched_official_and_panel,True,True,True,True,True,True
250000,official_only,True,False,False,False,False,False
250060,official_only,True,False,False,False,False,False
250930,official_only,True,False,False,False,False,False
251120,official_only,True,False,False,False,False,False
251270,matched_official_and_panel,True,True,False,True,True,True
251370,official_only,True,False,False,False,False,False
251630,official_only,True,False,False,False,False,False
251970,official_only,True,False,False,False,False,False
252500,official_only,True,False,False,False,False,False
252990,official_only,True,False,False,False,False,False
253450,official_only,True,False,False,False,False,False
253590,official_only,True,False,False,False,False,False
253840,official_only,True,False,False,False,False,False
254120,official_only,True,False,False,False,False,False
254490,official_only,True,False,False,False,False,False
255220,official_only,True,False,False,False,False,False
255440,official_only,True,False,False,False,False,False
256150,official_only,True,False,False,False,False,False
256630,official_only,True,False,False,False,False,False
256840,official_only,True,False,False,False,False,False
256940,official_only,True,False,False,False,False,False
257370,official_only,True,False,False,False,False,False
257720,official_only,True,False,False,False,False,False
257730,official_only,True,False,False,False,False,False
258610,official_only,True,False,False,False,False,False
258790,official_only,True,False,False,False,False,False
258830,official_only,True,False,False,False,False,False
259630,official_only,True,False,False,False,False,False
259960,matched_official_and_panel,True,True,False,True,True,True
260660,official_only,True,False,False,False,False,False
260930,official_only,True,False,False,False,False,False
260970,official_only,True,False,False,False,False,False
261200,official_only,True,False,False,False,False,False
261520,official_only,True,False,False,False,False,False
261780,official_only,True,False,False,False,False,False
262260,official_only,True,False,False,False,False,False
262830,official_only,True,False,False,False,False,False
262840,official_only,True,False,False,False,False,False
263020,official_only,True,False,False,False,False,False
263050,official_only,True,False,False,False,False,False
263540,official_only,True,False,False,False,False,False
263600,official_only,True,False,False,False,False,False
263690,official_only,True,False,False,False,False,False
263700,official_only,True,False,False,False,False,False
263720,official_only,True,False,False,False,False,False
263750,official_only,True,False,False,False,False,False
263770,official_only,True,False,False,False,False,False
263800,official_only,True,False,False,False,False,False
263810,official_only,True,False,False,False,False,False
263860,official_only,True,False,False,False,False,False
263920,official_only,True,False,False,False,False,False
264290,official_only,True,False,False,False,False,False
264450,official_only,True,False,False,False,False,False
264660,official_only,True,False,False,False,False,False
264850,official_only,True,False,False,False,False,False
264900,matched_official_and_panel,True,True,False,True,True,False
26490K,official_only,True,False,False,False,False,False
265480,official_only,True,False,False,False,False,False
265520,official_only,True,False,False,False,False,False
265560,official_only,True,False,False,False,False,False
265740,official_only,True,False,False,False,False,False
265920,official_only,True,False,False,False,False,False
267250,matched_official_and_panel,True,True,False,True,True,True
267260,matched_official_and_panel,True,True,False,True,True,True
267270,matched_official_and_panel,True,True,False,True,True,True
267290,matched_official_and_panel,True,True,False,True,True,False
267320,official_only,True,False,False,False,False,False
267790,official_only,True,False,False,False,False,False
267850,matched_official_and_panel,True,True,False,True,True,True
267980,official_only,True,False,False,False,False,False
268280,matched_official_and_panel,True,True,False,True,False,False
268600,official_only,True,False,False,False,False,False
269620,official_only,True,False,False,False,False,False
270520,official_only,True,False,False,False,False,False
270660,official_only,True,False,False,False,False,False
270870,official_only,True,False,False,False,False,False
271560,matched_official_and_panel,True,True,False,True,True,True
271740,official_only,True,False,False,False,False,False
271830,official_only,True,False,False,False,False,False
271940,matched_official_and_panel,True,True,False,True,True,False
271980,matched_official_and_panel,True,True,False,True,True,True
272110,official_only,True,False,False,False,False,False
272210,matched_official_and_panel,True,True,False,True,True,True
272290,official_only,True,False,False,False,False,False
272450,matched_official_and_panel,True,True,False,True,True,False
272550,matched_official_and_panel,True,True,False,True,True,True
273060,official_only,True,False,False,False,False,False
273640,official_only,True,False,False,False,False,False
274090,official_only,True,False,False,False,False,False
274400,official_only,True,False,False,False,False,False
275630,official_only,True,False,False,False,False,False
276040,official_only,True,False,False,False,False,False
276730,official_only,True,False,False,False,False,False
276920,official_only,True,False,False,False,False,False
277070,official_only,True,False,False,False,False,False
277410,official_only,True,False,False,False,False,False
277480,official_only,True,False,False,False,False,False
277810,official_only,True,False,False,False,False,False
277880,official_only,True,False,False,False,False,False
278280,official_only,True,False,False,False,False,False
278470,matched_official_and_panel,True,True,False,True,True,True
278650,official_only,True,False,False,False,False,False
279410,official_only,True,False,False,False,False,False
279570,matched_official_and_panel,True,True,False,False,False,True
279600,official_only,True,False,False,False,False,False
280360,matched_official_and_panel,True,True,False,True,True,False
281410,official_only,True,False,False,False,False,False
281740,official_only,True,False,False,False,False,False
281820,matched_official_and_panel,True,True,False,True,True,True
282330,matched_official_and_panel,True,True,False,True,True,True
282690,matched_official_and_panel,True,True,False,True,False,False
282720,official_only,True,False,False,False,False,False
282880,official_only,True,False,False,False,False,False
284620,official_only,True,False,False,False,False,False
284740,matched_official_and_panel,True,True,False,True,True,False
285130,matched_official_and_panel,True,True,False,True,True,True
28513K,official_only,True,False,False,False,False,False
285490,official_only,True,False,False,False,False,False
285800,official_only,True,False,False,False,False,False
286750,official_only,True,False,False,False,False,False
286940,matched_official_and_panel,True,True,False,True,True,False
287410,official_only,True,False,False,False,False,False
287840,official_only,True,False,False,False,False,False
288330,official_only,True,False,False,False,False,False
288620,official_only,True,False,False,False,False,False
288980,official_only,True,False,False,False,False,False
289010,official_only,True,False,False,False,False,False
289080,official_only,True,False,False,False,False,False
289220,official_only,True,False,False,False,False,False
289930,official_only,True,False,False,False,False,False
290090,official_only,True,False,False,False,False,False
290120,official_only,True,False,False,False,False,False
290270,official_only,True,False,False,False,False,False
290380,official_only,True,False,False,False,False,False
290510,official_only,True,False,False,False,False,False
290520,official_only,True,False,False,False,False,False
290550,official_only,True,False,False,False,False,False
290560,official_only,True,False,False,False,False,False
290650,official_only,True,False,False,False,False,False
290660,official_only,True,False,False,False,False,False
290670,official_only,True,False,False,False,False,False
290690,official_only,True,False,False,False,False,False
290720,official_only,True,False,False,False,False,False
290740,official_only,True,False,False,False,False,False
291210,official_only,True,False,False,False,False,False
291230,official_only,True,False,False,False,False,False
291650,official_only,True,False,False,False,False,False
291810,official_only,True,False,False,False,False,False
293480,matched_official_and_panel,True,True,False,True,True,False
293490,official_only,True,False,False,False,False,False
293580,official_only,True,False,False,False,False,False
293780,official_only,True,False,False,False,False,False
293940,official_only,True,False,False,False,False,False
294090,official_only,True,False,False,False,False,False
294140,official_only,True,False,False,False,False,False
294570,official_only,True,False,False,False,False,False
294630,official_only,True,False,False,False,False,False
294870,matched_official_and_panel,True,True,False,True,True,True
295310,official_only,True,False,False,False,False,False
296640,official_only,True,False,False,False,False,False
297090,official_only,True,False,False,False,False,False
297570,official_only,True,False,False,False,False,False
297890,official_only,True,False,False,False,False,False
298000,matched_official_and_panel,True,True,False,True,True,False
298020,matched_official_and_panel,True,True,False,True,True,True
298040,matched_official_and_panel,True,True,False,True,True,True
298050,matched_official_and_panel,True,True,False,True,True,False
298060,official_only,True,False,False,False,False,False
298380,official_only,True,False,False,False,False,False
298540,official_only,True,False,False,False,False,False
298690,matched_official_and_panel,True,True,False,True,True,True
298830,official_only,True,False,False,False,False,False
298870,official_only,True,False,False,False,False,False
299030,official_only,True,False,False,False,False,False
299170,official_only,True,False,False,False,False,False
299660,official_only,True,False,False,False,False,False
299900,official_only,True,False,False,False,False,False
299910,official_only,True,False,False,False,False,False
300080,official_only,True,False,False,False,False,False
300120,official_only,True,False,False,False,False,False
300720,matched_official_and_panel,True,True,False,True,True,True
301300,official_only,True,False,False,False,False,False
302430,official_only,True,False,False,False,False,False
302440,matched_official_and_panel,True,True,False,True,True,True
302550,official_only,True,False,False,False,False,False
303030,official_only,True,False,False,False,False,False
303360,official_only,True,False,False,False,False,False
303530,official_only,True,False,False,False,False,False
303810,official_only,True,False,False,False,False,False
304100,official_only,True,False,False,False,False,False
304360,official_only,True,False,False,False,False,False
304840,official_only,True,False,False,False,False,False
305090,official_only,True,False,False,False,False,False
306040,official_only,True,False,False,False,False,False
306200,matched_official_and_panel,True,True,False,True,True,True
306620,official_only,True,False,False,False,False,False
307070,official_only,True,False,False,False,False,False
307160,official_only,True,False,False,False,False,False
307180,official_only,True,False,False,False,False,False
307280,official_only,True,False,False,False,False,False
307750,official_only,True,False,False,False,False,False
307870,official_only,True,False,False,False,False,False
307930,official_only,True,False,False,False,False,False
307950,matched_official_and_panel,True,True,False,True,True,True
308080,official_only,True,False,False,False,False,False
308100,official_only,True,False,False,False,False,False
308170,matched_official_and_panel,True,True,False,True,True,False
308430,official_only,True,False,False,False,False,False
309710,official_only,True,False,False,False,False,False
309930,official_only,True,False,False,False,False,False
309960,official_only,True,False,False,False,False,False
310200,official_only,True,False,False,False,False,False
310210,official_only,True,False,False,False,False,False
310840,official_only,True,False,False,False,False,False
310870,official_only,True,False,False,False,False,False
311270,official_only,True,False,False,False,False,False
311320,official_only,True,False,False,False,False,False
311390,official_only,True,False,False,False,False,False
311690,official_only,True,False,False,False,False,False
312610,official_only,True,False,False,False,False,False
313750,official_only,True,False,False,False,False,False
313760,official_only,True,False,False,False,False,False
314130,official_only,True,False,False,False,False,False
314140,official_only,True,False,False,False,False,False
314930,official_only,True,False,False,False,False,False
315640,official_only,True,False,False,False,False,False
316140,matched_official_and_panel,True,True,False,True,True,True
317030,official_only,True,False,False,False,False,False
317120,official_only,True,False,False,False,False,False
317240,official_only,True,False,False,False,False,False
317320,official_only,True,False,False,False,False,False
317330,official_only,True,False,False,False,False,False
317400,matched_official_and_panel,True,True,False,True,True,False
317450,matched_official_and_panel,True,True,False,False,False,True
317530,official_only,True,False,False,False,False,False
317690,official_only,True,False,False,False,False,False
317770,official_only,True,False,False,False,False,False
317830,official_only,True,False,False,False,False,False
317850,official_only,True,False,False,False,False,False
317870,official_only,True,False,False,False,False,False
318000,official_only,True,False,False,False,False,False
318010,official_only,True,False,False,False,False,False
318020,official_only,True,False,False,False,False,False
318060,official_only,True,False,False,False,False,False
318160,official_only,True,False,False,False,False,False
318410,official_only,True,False,False,False,False,False
319400,official_only,True,False,False,False,False,False
319660,official_only,True,False,False,False,False,False
320000,official_only,True,False,False,False,False,False
321260,official_only,True,False,False,False,False,False
321370,official_only,True,False,False,False,False,False
321550,official_only,True,False,False,False,False,False
321820,official_only,True,False,False,False,False,False
322000,matched_official_and_panel,True,True,False,True,True,True
322180,official_only,True,False,False,False,False,False
322310,official_only,True,False,False,False,False,False
322510,official_only,True,False,False,False,False,False
322780,official_only,True,False,False,False,False,False
323210,official_only,True,False,False,False,False,False
323230,official_only,True,False,False,False,False,False
323280,official_only,True,False,False,False,False,False
323350,official_only,True,False,False,False,False,False
323410,matched_official_and_panel,True,True,False,True,True,True
323940,official_only,True,False,False,False,False,False
323990,official_only,True,False,False,False,False,False
326030,matched_official_and_panel,True,True,False,True,True,True
327260,official_only,True,False,False,False,False,False
328130,official_only,True,False,False,False,False,False
328380,official_only,True,False,False,False,False,False
329180,matched_official_and_panel,True,True,False,True,True,True
329560,official_only,True,False,False,False,False,False
330350,official_only,True,False,False,False,False,False
330590,official_only,True,False,False,False,False,False
330730,official_only,True,False,False,False,False,False
330860,official_only,True,False,False,False,False,False
330990,official_only,True,False,False,False,False,False
331380,official_only,True,False,False,False,False,False
331520,official_only,True,False,False,False,False,False
331740,official_only,True,False,False,False,False,False
331920,official_only,True,False,False,False,False,False
332290,official_only,True,False,False,False,False,False
332370,official_only,True,False,False,False,False,False
332570,official_only,True,False,False,False,False,False
332710,official_only,True,False,False,False,False,False
333050,official_only,True,False,False,False,False,False
333430,official_only,True,False,False,False,False,False
333620,official_only,True,False,False,False,False,False
334890,official_only,True,False,False,False,False,False
334970,official_only,True,False,False,False,False,False
335810,official_only,True,False,False,False,False,False
335870,official_only,True,False,False,False,False,False
335890,official_only,True,False,False,False,False,False
336060,official_only,True,False,False,False,False,False
336260,matched_official_and_panel,True,True,False,True,True,True
33626K,official_only,True,False,False,False,False,False
33626L,official_only,True,False,False,False,False,False
336370,matched_official_and_panel,True,True,False,True,True,True
33637K,official_only,True,False,False,False,False,False
33637L,official_only,True,False,False,False,False,False
336570,official_only,True,False,False,False,False,False
336680,official_only,True,False,False,False,False,False
337450,official_only,True,False,False,False,False,False
337930,official_only,True,False,False,False,False,False
338100,official_only,True,False,False,False,False,False
338220,official_only,True,False,False,False,False,False
338840,official_only,True,False,False,False,False,False
339770,matched_official_and_panel,True,True,False,True,True,False
339950,official_only,True,False,False,False,False,False
340120,official_only,True,False,False,False,False,False
340350,official_only,True,False,False,False,False,False
340360,official_only,True,False,False,False,False,False
340440,official_only,True,False,False,False,False,False
340450,official_only,True,False,False,False,False,False
340570,official_only,True,False,False,False,False,False
340810,official_only,True,False,False,False,False,False
340930,official_only,True,False,False,False,False,False
341160,official_only,True,False,False,False,False,False
342550,official_only,True,False,False,False,False,False
342870,official_only,True,False,False,False,False,False
343510,official_only,True,False,False,False,False,False
344050,official_only,True,False,False,False,False,False
344820,matched_official_and_panel,True,True,False,True,True,False
344860,official_only,True,False,False,False,False,False
347000,official_only,True,False,False,False,False,False
347140,official_only,True,False,False,False,False,False
347700,official_only,True,False,False,False,False,False
347740,official_only,True,False,False,False,False,False
347770,official_only,True,False,False,False,False,False
347850,official_only,True,False,False,False,False,False
347860,official_only,True,False,False,False,False,False
347890,official_only,True,False,False,False,False,False
348030,official_only,True,False,False,False,False,False
348080,official_only,True,False,False,False,False,False
348150,official_only,True,False,False,False,False,False
348210,official_only,True,False,False,False,False,False
348340,official_only,True,False,False,False,False,False
348350,official_only,True,False,False,False,False,False
348370,official_only,True,False,False,False,False,False
348950,official_only,True,False,False,False,False,False
349720,official_only,True,False,False,False,False,False
350520,official_only,True,False,False,False,False,False
351320,official_only,True,False,False,False,False,False
351330,official_only,True,False,False,False,False,False
351340,official_only,True,False,False,False,False,False
351870,official_only,True,False,False,False,False,False
352090,official_only,True,False,False,False,False,False
352480,official_only,True,False,False,False,False,False
352700,official_only,True,False,False,False,False,False
352770,official_only,True,False,False,False,False,False
352820,matched_official_and_panel,True,True,False,True,True,True
352910,official_only,True,False,False,False,False,False
352940,official_only,True,False,False,False,False,False
353060,official_only,True,False,False,False,False,False
353070,official_only,True,False,False,False,False,False
353190,official_only,True,False,False,False,False,False
353200,matched_official_and_panel,True,True,False,True,True,True
35320K,official_only,True,False,False,False,False,False
353490,official_only,True,False,False,False,False,False
353590,official_only,True,False,False,False,False,False
353810,official_only,True,False,False,False,False,False
354200,official_only,True,False,False,False,False,False
354320,official_only,True,False,False,False,False,False
355150,official_only,True,False,False,False,False,False
355390,official_only,True,False,False,False,False,False
355690,official_only,True,False,False,False,False,False
356680,official_only,True,False,False,False,False,False
356860,official_only,True,False,False,False,False,False
356890,official_only,True,False,False,False,False,False
357120,official_only,True,False,False,False,False,False
357230,official_only,True,False,False,False,False,False
357250,official_only,True,False,False,False,False,False
357430,official_only,True,False,False,False,False,False
357550,official_only,True,False,False,False,False,False
357580,official_only,True,False,False,False,False,False
357780,official_only,True,False,False,False,False,False
357880,official_only,True,False,False,False,False,False
358570,official_only,True,False,False,False,False,False
359090,official_only,True,False,False,False,False,False
360070,official_only,True,False,False,False,False,False
360350,official_only,True,False,False,False,False,False
361390,official_only,True,False,False,False,False,False
361570,official_only,True,False,False,False,False,False
361610,matched_official_and_panel,True,True,False,True,True,True
361670,official_only,True,False,False,False,False,False
362320,official_only,True,False,False,False,False,False
362990,official_only,True,False,False,False,False,False
363250,official_only,True,False,False,False,False,False
363260,official_only,True,False,False,False,False,False
363280,matched_official_and_panel,True,True,False,True,True,False
36328K,official_only,True,False,False,False,False,False
364950,official_only,True,False,False,False,False,False
365270,official_only,True,False,False,False,False,False
365330,official_only,True,False,False,False,False,False
365340,official_only,True,False,False,False,False,False
365550,official_only,True,False,False,False,False,False
365590,official_only,True,False,False,False,False,False
365900,official_only,True,False,False,False,False,False
366030,official_only,True,False,False,False,False,False
366330,official_only,True,False,False,False,False,False
367000,official_only,True,False,False,False,False,False
367340,official_only,True,False,False,False,False,False
367360,official_only,True,False,False,False,False,False
367460,official_only,True,False,False,False,False,False
367480,official_only,True,False,False,False,False,False
368600,official_only,True,False,False,False,False,False
368770,official_only,True,False,False,False,False,False
368970,official_only,True,False,False,False,False,False
369370,official_only,True,False,False,False,False,False
370090,official_only,True,False,False,False,False,False
371950,official_only,True,False,False,False,False,False
372170,official_only,True,False,False,False,False,False
372290,official_only,True,False,False,False,False,False
372320,official_only,True,False,False,False,False,False
372800,official_only,True,False,False,False,False,False
372910,matched_official_and_panel,True,True,False,True,True,True
373110,official_only,True,False,False,False,False,False
373160,official_only,True,False,False,False,False,False
373170,official_only,True,False,False,False,False,False
373200,official_only,True,False,False,False,False,False
373220,matched_official_and_panel,True,True,False,True,True,True
373340,official_only,True,False,False,False,False,False
375500,matched_official_and_panel,True,True,False,True,True,True
37550K,official_only,True,False,False,False,False,False
37550L,official_only,True,False,False,False,False,False
376180,official_only,True,False,False,False,False,False
376190,official_only,True,False,False,False,False,False
376270,official_only,True,False,False,False,False,False
376290,official_only,True,False,False,False,False,False
376300,official_only,True,False,False,False,False,False
376900,official_only,True,False,False,False,False,False
376930,official_only,True,False,False,False,False,False
376980,official_only,True,False,False,False,False,False
377030,official_only,True,False,False,False,False,False
377190,official_only,True,False,False,False,False,False
377220,official_only,True,False,False,False,False,False
377300,matched_official_and_panel,True,True,False,True,True,True
377330,official_only,True,False,False,False,False,False
377400,official_only,True,False,False,False,False,False
377450,official_only,True,False,False,False,False,False
377460,official_only,True,False,False,False,False,False
377480,official_only,True,False,False,False,False,False
377630,official_only,True,False,False,False,False,False
377740,matched_official_and_panel,True,True,False,True,True,False
378340,official_only,True,False,False,False,False,False
378800,official_only,True,False,False,False,False,False
378850,matched_official_and_panel,True,True,False,True,True,True
380320,official_only,True,False,False,False,False,False
380440,official_only,True,False,False,False,False,False
380540,official_only,True,False,False,False,False,False
380550,official_only,True,False,False,False,False,False
381620,official_only,True,False,False,False,False,False
381970,matched_official_and_panel,True,True,False,True,True,False
382150,official_only,True,False,False,False,False,False
382480,official_only,True,False,False,False,False,False
382800,official_only,True,False,False,False,False,False
382840,official_only,True,False,False,False,False,False
382900,official_only,True,False,False,False,False,False
383220,matched_official_and_panel,True,True,False,True,True,True
383310,official_only,True,False,False,False,False,False
383800,matched_official_and_panel,True,True,False,True,True,False
38380K,official_only,True,False,False,False,False,False
383930,official_only,True,False,False,False,False,False
384470,official_only,True,False,False,False,False,False
386580,official_only,True,False,False,False,False,False
387310,official_only,True,False,False,False,False,False
387570,official_only,True,False,False,False,False,False
388050,official_only,True,False,False,False,False,False
388210,official_only,True,False,False,False,False,False
388220,official_only,True,False,False,False,False,False
388610,official_only,True,False,False,False,False,False
388720,official_only,True,False,False,False,False,False
388790,official_only,True,False,False,False,False,False
388800,official_only,True,False,False,False,False,False
388870,official_only,True,False,False,False,False,False
389020,official_only,True,False,False,False,False,False
389030,official_only,True,False,False,False,False,False
389140,official_only,True,False,False,False,False,False
389260,official_only,True,False,False,False,False,False
389470,official_only,True,False,False,False,False,False
389500,official_only,True,False,False,False,False,False
389650,official_only,True,False,False,False,False,False
389680,official_only,True,False,False,False,False,False
391060,official_only,True,False,False,False,False,False
391710,official_only,True,False,False,False,False,False
393210,official_only,True,False,False,False,False,False
393360,official_only,True,False,False,False,False,False
393890,official_only,True,False,False,False,False,False
393970,official_only,True,False,False,False,False,False
394280,official_only,True,False,False,False,False,False
394420,official_only,True,False,False,False,False,False
394800,official_only,True,False,False,False,False,False
395400,official_only,True,False,False,False,False,False
396270,official_only,True,False,False,False,False,False
396300,official_only,True,False,False,False,False,False
396470,official_only,True,False,False,False,False,False
396690,official_only,True,False,False,False,False,False
396770,official_only,True,False,False,False,False,False
397030,official_only,True,False,False,False,False,False
397500,official_only,True,False,False,False,False,False
397810,official_only,True,False,False,False,False,False
397880,official_only,True,False,False,False,False,False
398120,official_only,True,False,False,False,False,False
399720,official_only,True,False,False,False,False,False
400560,official_only,True,False,False,False,False,False
400760,official_only,True,False,False,False,False,False
400840,official_only,True,False,False,False,False,False
402030,official_only,True,False,False,False,False,False
402340,matched_official_and_panel,True,True,False,True,True,True
402490,official_only,True,False,False,False,False,False
403490,official_only,True,False,False,False,False,False
403550,matched_official_and_panel,True,True,False,True,True,False
403850,official_only,True,False,False,False,False,False
403870,official_only,True,False,False,False,False,False
404950,official_only,True,False,False,False,False,False
404990,official_only,True,False,False,False,False,False
405000,official_only,True,False,False,False,False,False
405100,official_only,True,False,False,False,False,False
405350,official_only,True,False,False,False,False,False
405640,official_only,True,False,False,False,False,False
405920,official_only,True,False,False,False,False,False
406760,official_only,True,False,False,False,False,False
406820,official_only,True,False,False,False,False,False
407400,official_only,True,False,False,False,False,False
408470,official_only,True,False,False,False,False,False
408900,official_only,True,False,False,False,False,False
408920,official_only,True,False,False,False,False,False
409570,official_only,True,False,False,False,False,False
411080,official_only,True,False,False,False,False,False
412350,official_only,True,False,False,False,False,False
412540,official_only,True,False,False,False,False,False
412930,official_only,True,False,False,False,False,False
413390,official_only,True,False,False,False,False,False
413600,official_only,True,False,False,False,False,False
413630,official_only,True,False,False,False,False,False
413640,official_only,True,False,False,False,False,False
415380,official_only,True,False,False,False,False,False
415580,official_only,True,False,False,False,False,False
415640,matched_official_and_panel,True,True,False,True,True,True
416180,official_only,True,False,False,False,False,False
417010,official_only,True,False,False,False,False,False
417180,official_only,True,False,False,False,False,False
417200,official_only,True,False,False,False,False,False
417310,official_only,True,False,False,False,False,False
417500,official_only,True,False,False,False,False,False
417790,official_only,True,False,False,False,False,False
417840,official_only,True,False,False,False,False,False
417860,official_only,True,False,False,False,False,False
417970,official_only,True,False,False,False,False,False
418170,official_only,True,False,False,False,False,False
418210,official_only,True,False,False,False,False,False
418250,official_only,True,False,False,False,False,False
418420,official_only,True,False,False,False,False,False
418470,official_only,True,False,False,False,False,False
418550,official_only,True,False,False,False,False,False
418620,official_only,True,False,False,False,False,False
419050,official_only,True,False,False,False,False,False
419080,official_only,True,False,False,False,False,False
419120,official_only,True,False,False,False,False,False
419270,official_only,True,False,False,False,False,False
419530,official_only,True,False,False,False,False,False
419540,official_only,True,False,False,False,False,False
420570,official_only,True,False,False,False,False,False
420770,official_only,True,False,False,False,False,False
421800,official_only,True,False,False,False,False,False
422040,official_only,True,False,False,False,False,False
424140,official_only,True,False,False,False,False,False
424760,official_only,True,False,False,False,False,False
424870,official_only,True,False,False,False,False,False
424960,official_only,True,False,False,False,False,False
424980,official_only,True,False,False,False,False,False
425040,official_only,True,False,False,False,False,False
425290,official_only,True,False,False,False,False,False
425420,official_only,True,False,False,False,False,False
426550,official_only,True,False,False,False,False,False
426670,official_only,True,False,False,False,False,False
427950,official_only,True,False,False,False,False,False
429270,official_only,True,False,False,False,False,False
430220,official_only,True,False,False,False,False,False
430230,official_only,True,False,False,False,False,False
430460,official_only,True,False,False,False,False,False
430690,official_only,True,False,False,False,False,False
430700,official_only,True,False,False,False,False,False
431190,official_only,True,False,False,False,False,False
432320,official_only,True,False,False,False,False,False
432430,official_only,True,False,False,False,False,False
432470,official_only,True,False,False,False,False,False
432720,official_only,True,False,False,False,False,False
432980,official_only,True,False,False,False,False,False
433530,official_only,True,False,False,False,False,False
434480,official_only,True,False,False,False,False,False
435380,official_only,True,False,False,False,False,False
435570,official_only,True,False,False,False,False,False
435620,official_only,True,False,False,False,False,False
435870,official_only,True,False,False,False,False,False
436530,official_only,True,False,False,False,False,False
436610,official_only,True,False,False,False,False,False
437730,official_only,True,False,False,False,False,False
437780,official_only,True,False,False,False,False,False
438220,official_only,True,False,False,False,False,False
438580,official_only,True,False,False,False,False,False
