ticker,markets,first_snapshot,last_snapshot,n_snapshots,permanent_id,permanent_id_source,corp_code_dart,corp_name_dart,name_krx,terminal_status,terminal_date,confidence_flag
246720,KOSDAQ,2017-04-03,2026-05-04,110,,,,,,delisted,2026-04-13,delisted_with_terminal
246960,KOSDAQ,2019-02-01,2026-05-04,88,,,,,,suspended_last_known,2025-12-23,delisted_with_terminal
247540,KOSDAQ,2019-04-01,2026-05-04,86,,,,,,delisted,2024-02-27,delisted_with_terminal
247660,KOSDAQ,2021-04-01,2026-05-04,62,,,,,,,,still_listed
248070,KOSPI,2021-03-02,2026-05-04,63,DART_01159233,dart_corp_code,1159233.0,솔루엠,솔루엠,,,still_listed
248170,KOSPI,2016-09-01,2026-05-04,117,DART_01167056,dart_corp_code,1167056.0,샘표식품,샘표식품,,,still_listed
249420,KOSPI,2016-09-01,2026-05-04,117,DART_01168383,dart_corp_code,1168383.0,일동제약,일동제약,,,still_listed
250000,KOSDAQ,2017-07-03,2026-05-04,107,,,,,,suspended_last_known,2018-10-17,delisted_with_terminal
250060,KOSDAQ,2016-10-04,2026-05-04,116,,,,,,,,still_listed
250930,KOSDAQ,2016-10-04,2026-05-04,116,,,,,,active,,still_listed
251120,KOSDAQ,2022-03-02,2026-05-04,51,,,,,,,,still_listed
251270,KOSPI,2017-06-01,2026-05-04,108,DART_00904672,dart_corp_code,904672.0,넷마블,넷마블,,,still_listed
251370,KOSDAQ,2017-05-02,2026-05-04,109,,,,,,suspended_last_known,2020-06-11,delisted_with_terminal
251630,KOSDAQ,2017-08-01,2026-05-04,106,,,,,,suspended_last_known,2019-05-20,delisted_with_terminal
251970,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,suspended_last_known,2019-07-15,delisted_with_terminal
252500,KOSDAQ,2016-12-01,2026-05-04,114,,,,,,suspended_last_known,2021-08-31,delisted_with_terminal
252990,KOSDAQ,2021-06-01,2026-05-04,60,,,,,,,,still_listed
253450,KOSDAQ,2017-12-01,2026-05-04,102,,,,,,,,still_listed
253590,KOSDAQ,2018-05-02,2026-05-04,97,,,,,,suspended_last_known,2022-04-05,delisted_with_terminal
253840,KOSDAQ,2019-06-03,2026-05-04,84,,,,,,delisted,2019-05-20,delisted_with_terminal
254120,KOSDAQ,2017-01-02,2026-05-04,113,,,,,,suspended_last_known,2023-01-19,delisted_with_terminal
254490,KOSDAQ,2023-02-01,2026-05-04,40,,,,,,,,still_listed
255220,KOSDAQ,2018-02-01,2026-05-04,100,,,,,,suspended_last_known,2022-01-13,delisted_with_terminal
255440,KOSDAQ,2017-10-10,2026-05-04,104,,,,,,suspended_last_known,2018-08-16,delisted_with_terminal
256150,KOSDAQ,2019-10-01,2026-05-04,80,,,,,,suspended_last_known,2021-04-12,delisted_with_terminal
256630,KOSDAQ,2017-05-02,2026-05-04,109,,,,,,suspended_last_known,2026-04-21,delisted_with_terminal
256840,KOSDAQ,2017-01-02,2026-05-04,113,,,,,,active,,still_listed
256940,KOSDAQ,2017-10-10,2026-05-04,104,,,,,,suspended_last_known,2024-12-18,delisted_with_terminal
257370,KOSDAQ,2018-10-01,2026-05-04,92,,,,,,active_recovered,2024-10-08,still_listed
257720,KOSDAQ,2021-10-01,2026-05-04,56,,,,,,suspended_last_known,2022-06-30,delisted_with_terminal
257730,KOSDAQ,2017-03-02,2019-09-02,31,,,,,,delisted,2019-09-19,delisted_with_terminal
258610,KOSDAQ,2017-09-01,2026-05-04,105,,,,,,,,still_listed
258790,KOSDAQ,2017-05-02,2026-05-04,109,,,,,,suspended_last_known,2026-04-28,delisted_with_terminal
258830,KOSDAQ,2018-06-01,2026-05-04,96,,,,,,delisted,2026-04-17,delisted_with_terminal
259630,KOSDAQ,2017-10-10,2026-05-04,104,,,,,,suspended_last_known,2020-09-08,delisted_with_terminal
259960,KOSPI,2021-09-01,2026-05-04,57,DART_00760971,dart_corp_code,760971.0,크래프톤,크래프톤,,,still_listed
260660,KOSDAQ,2018-03-02,2026-05-04,99,,,,,,suspended_last_known,2021-06-01,delisted_with_terminal
260930,KOSDAQ,2018-01-02,2026-05-04,101,,,,,,suspended_last_known,2021-03-10,delisted_with_terminal
260970,KOSDAQ,2021-10-01,2026-05-04,56,,,,,,delisted,2021-09-17,delisted_with_terminal
261200,KOSDAQ,2017-07-03,2026-05-04,107,,,,,,active,,still_listed
261520,KOSDAQ,2026-01-02,2026-05-04,5,,,,,,,,still_listed
261780,KOSDAQ,2021-11-01,2026-05-04,55,,,,,,,,still_listed
262260,KOSDAQ,2020-08-03,2026-05-04,70,,,,,,suspended_last_known,2022-11-24,delisted_with_terminal
262830,KOSDAQ,2017-04-03,2019-10-01,31,,,,,,delisted,2019-09-18,delisted_with_terminal
262840,KOSDAQ,2021-03-02,2026-05-04,63,,,,,,active,,still_listed
263020,KOSDAQ,2018-12-03,2026-05-04,90,,,,,,suspended_last_known,2021-11-11,delisted_with_terminal
263050,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,delisted,2026-04-17,delisted_with_terminal
263540,KOSDAQ,2017-10-10,2024-11-01,86,,,,,,delisted,2024-10-25,delisted_with_terminal
263600,KOSDAQ,2017-09-01,2026-05-04,105,,,,,,suspended_last_known,2019-07-01,delisted_with_terminal
263690,KOSDAQ,2018-12-03,2026-05-04,90,,,,,,,,still_listed
263700,KOSDAQ,2018-04-02,2026-05-04,98,,,,,,suspended_last_known,2020-06-26,delisted_with_terminal
263720,KOSDAQ,2017-08-01,2026-05-04,106,,,,,,active,,still_listed
263750,KOSDAQ,2017-10-10,2026-05-04,104,,,,,,active,,still_listed
263770,KOSDAQ,2017-05-02,2026-05-04,109,,,,,,,,still_listed
263800,KOSDAQ,2017-09-01,2026-05-04,105,,,,,,,,still_listed
263810,KOSDAQ,2017-11-01,2026-05-04,103,,,,,,suspended_last_known,2019-10-07,delisted_with_terminal
263860,KOSDAQ,2017-09-01,2026-05-04,105,,,,,,suspended_last_known,2018-06-21,delisted_with_terminal
263920,KOSDAQ,2017-10-10,2026-05-04,104,,,,,,active_recovered,2025-08-14,still_listed
264290,KOSDAQ,2017-05-02,2019-12-02,32,,,,,,delisted,2019-11-18,delisted_with_terminal
264450,KOSDAQ,2017-04-03,2026-05-04,110,,,,,,suspended_last_known,2024-10-23,delisted_with_terminal
264660,KOSDAQ,2018-02-01,2026-05-04,100,,,,,,suspended_last_known,2018-12-13,delisted_with_terminal
264850,KOSDAQ,2017-06-01,2026-05-04,108,,,,,,active,,still_listed
264900,KOSPI,2017-05-02,2026-05-04,109,DART_01205329,dart_corp_code,1205329.0,크라운제과,크라운제과,,,still_listed
26490K,KOSPI,2017-05-02,2026-05-04,109,,,,,,,,still_listed
265480,KOSDAQ,2017-06-01,2020-01-02,32,,,,,,delisted,2019-12-11,delisted_with_terminal
265520,KOSDAQ,2017-05-02,2026-05-04,109,,,,,,,,still_listed
265560,KOSDAQ,2017-11-01,2026-05-04,103,,,,,,suspended_last_known,2026-02-03,delisted_with_terminal
265740,KOSDAQ,2021-01-04,2026-05-04,65,,,,,,suspended_last_known,2025-08-04,delisted_with_terminal
265920,KOSDAQ,2017-07-03,2020-01-02,31,,,,,,delisted,2019-12-23,delisted_with_terminal
267250,KOSPI,2017-06-01,2026-05-04,108,DART_01205709,dart_corp_code,1205709.0,HD현대,HD현대,,,still_listed
267260,KOSPI,2017-06-01,2026-05-04,108,DART_01205851,dart_corp_code,1205851.0,HD현대일렉트릭,HD현대일렉트릭,suspended_last_known,2018-11-09,delisted_with_terminal
267270,KOSPI,2017-06-01,2026-05-04,108,DART_01205842,dart_corp_code,1205842.0,HD건설기계,HD건설기계,suspended_last_known,2025-07-01,delisted_with_terminal
267290,KOSPI,2017-06-01,2026-05-04,108,DART_01208885,dart_corp_code,1208885.0,경동도시가스,경동도시가스,suspended_last_known,2019-11-22,delisted_with_terminal
267320,KOSDAQ,2017-07-03,2026-05-04,107,,,,,,active,,still_listed
267790,KOSDAQ,2018-02-01,2026-05-04,100,,,,,,,,still_listed
267850,KOSPI,2018-12-03,2026-05-04,90,DART_00458234,dart_corp_code,458234.0,아시아나IDT,아시아나IDT,suspended_last_known,2021-05-26,delisted_with_terminal
267980,KOSDAQ,2017-07-03,2026-05-04,107,,,,,,,,still_listed
268280,KOSPI,2017-06-01,2026-05-04,108,,,,,,,,still_listed
268600,KOSDAQ,2018-12-03,2025-03-04,76,,,,,,delisted,2025-02-21,delisted_with_terminal
269620,KOSDAQ,2018-01-02,2026-05-04,101,,,,,,delisted,2026-03-31,delisted_with_terminal
270520,KOSDAQ,2017-09-01,2026-05-04,105,,,,,,suspended_last_known,2026-04-09,delisted_with_terminal
270660,KOSDAQ,2021-08-02,2026-05-04,58,,,,,,delisted,2021-07-22,delisted_with_terminal
270870,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,,,still_listed
271560,KOSPI,2017-08-01,2026-05-04,106,DART_01238169,dart_corp_code,1238169.0,오리온,오리온,,,still_listed
271740,KOSDAQ,2017-08-01,2020-03-02,32,,,,,,delisted,2020-02-12,delisted_with_terminal
271830,KOSDAQ,2023-06-01,2026-05-04,36,,,,,,,,still_listed
271940,KOSPI,2021-09-01,2026-05-04,57,DART_00972503,dart_corp_code,972503.0,일진하이솔루스,일진하이솔루스,,,still_listed
271980,KOSPI,2017-08-01,2026-05-04,106,DART_01236897,dart_corp_code,1236897.0,제일약품,제일약품,suspended_last_known,2018-03-27,delisted_with_terminal
272110,KOSDAQ,2019-11-01,2026-05-04,79,,,,,,suspended_last_known,2024-09-23,delisted_with_terminal
272210,KOSPI,2019-12-02,2026-05-04,78,DART_00339391,dart_corp_code,339391.0,한화시스템,한화시스템,,,still_listed
272290,KOSDAQ,2017-08-01,2026-05-04,106,,,,,,suspended_last_known,2021-08-17,delisted_with_terminal
272450,KOSPI,2018-01-02,2026-05-04,101,DART_00653024,dart_corp_code,653024.0,진에어,진에어,,,still_listed
272550,KOSPI,2017-12-01,2026-05-04,102,DART_01060814,dart_corp_code,1060814.0,삼양패키징,삼양패키징,,,still_listed
273060,KOSDAQ,2017-09-01,2026-05-04,105,,,,,,active,,still_listed
273640,KOSDAQ,2021-10-01,2026-05-04,56,,,,,,suspended_last_known,2022-04-11,delisted_with_terminal
274090,KOSDAQ,2020-04-01,2026-05-04,74,,,,,,suspended_last_known,2021-10-19,delisted_with_terminal
274400,KOSDAQ,2023-08-01,2026-05-04,34,,,,,,,,still_listed
275630,KOSDAQ,2018-09-03,2026-05-04,93,,,,,,active,,still_listed
276040,KOSDAQ,2022-03-02,2026-05-04,51,,,,,,delisted,2026-04-21,delisted_with_terminal
276730,KOSDAQ,2021-06-01,2026-05-04,60,,,,,,active,,still_listed
276920,KOSDAQ,2017-12-01,2020-06-01,31,,,,,,delisted,2020-06-12,delisted_with_terminal
277070,KOSDAQ,2018-04-02,2026-05-04,98,,,,,,,,still_listed
277410,KOSDAQ,2017-10-10,2026-05-04,104,,,,,,active,,still_listed
277480,KOSDAQ,2017-11-01,2020-08-03,34,,,,,,delisted,2020-07-30,delisted_with_terminal
277810,KOSDAQ,2021-03-02,2026-05-04,63,,,,,,,,still_listed
277880,KOSDAQ,2020-08-03,2026-05-04,70,,,,,,delisted,2020-07-16,delisted_with_terminal
278280,KOSDAQ,2019-03-04,2026-05-04,87,,,,,,,,still_listed
278470,KOSPI,2024-03-04,2026-05-04,27,DART_01190568,dart_corp_code,1190568.0,에이피알,에이피알,,,still_listed
278650,KOSDAQ,2019-12-02,2026-05-04,78,,,,,,suspended_last_known,2026-04-21,delisted_with_terminal
279410,KOSDAQ,2017-12-01,2020-07-01,32,,,,,,delisted,2020-06-15,delisted_with_terminal
279570,KOSPI,2026-04-01,2026-05-04,2,DART_01203312,dart_corp_code,1203312.0,케이뱅크,케이뱅크,,,still_listed
279600,KOSDAQ,2019-12-02,2026-05-04,78,,,,,,active_recovered,2025-05-30,still_listed
280360,KOSPI,2017-11-01,2026-05-04,103,DART_01258507,dart_corp_code,1258507.0,롯데웰푸드,롯데웰푸드,suspended_last_known,2022-03-23,delisted_with_terminal
281410,KOSDAQ,2018-01-02,2020-07-01,31,,,,,,delisted,2020-07-07,delisted_with_terminal
281740,KOSDAQ,2018-01-02,2026-05-04,101,,,,,,active,,still_listed
281820,KOSPI,2018-01-02,2026-05-04,101,DART_01261893,dart_corp_code,1261893.0,케이씨텍,케이씨텍,,,still_listed
282330,KOSPI,2018-01-02,2026-05-04,101,DART_01263022,dart_corp_code,1263022.0,BGF리테일,BGF리테일,,,still_listed
282690,KOSPI,2017-12-01,2024-10-02,83,,,,,,suspended_last_known,2024-06-12,delisted_with_terminal
282720,KOSDAQ,2023-04-03,2026-05-04,38,,,,,,,,still_listed
282880,KOSDAQ,2019-09-02,2026-05-04,81,,,,,,,,still_listed
284620,KOSDAQ,2018-07-02,2026-05-04,95,,,,,,delisted,2026-03-23,delisted_with_terminal
284740,KOSPI,2018-02-01,2026-05-04,100,DART_01267684,dart_corp_code,1267684.0,쿠쿠홈시스,쿠쿠홈시스,,,still_listed
285130,KOSPI,2018-02-01,2026-05-04,100,DART_01267170,dart_corp_code,1267170.0,SK케미칼,SK케미칼,suspended_last_known,2021-10-07,delisted_with_terminal
28513K,KOSPI,2018-02-01,2026-05-04,100,,,,,,,,still_listed
285490,KOSDAQ,2018-12-03,2026-05-04,90,,,,,,suspended_last_known,2020-12-16,delisted_with_terminal
285800,KOSDAQ,2023-06-01,2026-05-04,36,,,,,,,,still_listed
286750,KOSDAQ,2019-09-02,2026-05-04,81,,,,,,suspended_last_known,2021-12-10,delisted_with_terminal
286940,KOSPI,2018-08-01,2026-05-04,94,DART_01262032,dart_corp_code,1262032.0,롯데이노베이트,롯데이노베이트,,,still_listed
287410,KOSDAQ,2018-06-01,2024-11-01,78,,,,,,suspended_last_known,2024-10-16,delisted_with_terminal
287840,KOSDAQ,2025-06-02,2026-05-04,12,,,,,,,,still_listed
288330,KOSDAQ,2020-01-02,2026-05-04,77,,,,,,delisted,2025-03-10,delisted_with_terminal
288620,KOSDAQ,2018-11-01,2026-05-04,91,,,,,,,,still_listed
288980,KOSDAQ,2022-04-01,2026-05-04,50,,,,,,suspended_last_known,2022-07-05,delisted_with_terminal
289010,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,,,still_listed
289080,KOSDAQ,2018-08-01,2026-05-04,94,,,,,,suspended_last_known,2019-05-13,delisted_with_terminal
289220,KOSDAQ,2021-04-01,2026-05-04,62,,,,,,suspended_last_known,2021-10-01,delisted_with_terminal
289930,KOSDAQ,2024-11-01,2026-05-04,19,,,,,,,,still_listed
290090,KOSDAQ,2021-12-01,2026-05-04,54,,,,,,,,still_listed
290120,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,delisted,2026-04-29,delisted_with_terminal
290270,KOSDAQ,2018-09-03,2026-05-04,93,,,,,,suspended_last_known,2019-06-12,delisted_with_terminal
290380,KOSDAQ,2018-09-03,2025-08-01,84,,,,,,delisted,2025-08-07,delisted_with_terminal
290510,KOSDAQ,2019-12-02,2022-12-01,37,,,,,,suspended_last_known,2022-11-23,delisted_with_terminal
290520,KOSDAQ,2020-08-03,2026-05-04,70,,,,,,suspended_last_known,2024-11-27,delisted_with_terminal
290550,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,suspended_last_known,2021-08-03,delisted_with_terminal
290560,KOSDAQ,2023-12-01,2026-05-04,30,,,,,,active,,still_listed
290650,KOSDAQ,2018-11-01,2026-05-04,91,,,,,,suspended_last_known,2020-09-22,delisted_with_terminal
290660,KOSDAQ,2018-12-03,2026-05-04,90,,,,,,,,still_listed
290670,KOSDAQ,2018-12-03,2026-05-04,90,,,,,,suspended_last_known,2019-10-22,delisted_with_terminal
290690,KOSDAQ,2020-12-01,2026-05-04,66,,,,,,active,,still_listed
290720,KOSDAQ,2018-11-01,2026-05-04,91,,,,,,delisted,2025-03-13,delisted_with_terminal
290740,KOSDAQ,2018-09-03,2026-05-04,93,,,,,,suspended_last_known,2019-05-23,delisted_with_terminal
291210,KOSDAQ,2018-06-01,2021-01-04,32,,,,,,delisted,2020-12-23,delisted_with_terminal
291230,KOSDAQ,2018-10-01,2026-05-04,92,,,,,,active,,still_listed
291650,KOSDAQ,2020-10-05,2026-05-04,68,,,,,,suspended_last_known,2023-02-14,delisted_with_terminal
291810,KOSDAQ,2022-11-01,2026-05-04,43,,,,,,,,still_listed
293480,KOSPI,2018-11-01,2026-05-04,91,DART_00248974,dart_corp_code,248974.0,하나제약,하나제약,suspended_last_known,2021-10-13,delisted_with_terminal
293490,KOSDAQ,2020-10-05,2026-05-04,68,,,,,,,,still_listed
293580,KOSDAQ,2018-11-01,2026-05-04,91,,,,,,active,,still_listed
293780,KOSDAQ,2019-07-01,2026-05-04,83,,,,,,suspended_last_known,2021-08-09,delisted_with_terminal
293940,KOSPI,2018-09-03,2026-05-04,93,,,,,,active,,still_listed
294090,KOSDAQ,2020-10-05,2026-05-04,68,,,,,,delisted,2026-04-17,delisted_with_terminal
294140,KOSDAQ,2020-03-02,2026-05-04,75,,,,,,delisted,2026-02-26,delisted_with_terminal
294570,KOSDAQ,2021-05-03,2026-05-04,61,,,,,,suspended_last_known,2021-11-01,delisted_with_terminal
294630,KOSDAQ,2020-03-02,2026-05-04,75,,,,,,,,still_listed
294870,KOSPI,2018-07-02,2026-05-04,95,DART_01310269,dart_corp_code,1310269.0,IPARK현대산업개발,IPARK현대산업개발,suspended_last_known,2025-05-16,delisted_with_terminal
295310,KOSDAQ,2024-07-01,2026-05-04,23,,,,,,,,still_listed
296640,KOSDAQ,2022-11-01,2026-05-04,43,,,,,,,,still_listed
297090,KOSDAQ,2019-12-02,2026-05-04,78,,,,,,suspended_last_known,2022-04-01,delisted_with_terminal
297570,KOSDAQ,2018-08-01,2026-05-04,94,,,,,,active,,still_listed
297890,KOSDAQ,2020-07-01,2026-05-04,71,,,,,,suspended_last_known,2023-06-28,delisted_with_terminal
298000,KOSPI,2018-08-01,2026-05-04,94,DART_01316236,dart_corp_code,1316236.0,효성화학,효성화학,suspended_last_known,2024-12-12,delisted_with_terminal
298020,KOSPI,2018-08-01,2026-05-04,94,DART_01316227,dart_corp_code,1316227.0,효성티앤씨,효성티앤씨,suspended_last_known,2024-12-12,delisted_with_terminal
298040,KOSPI,2018-08-01,2026-05-04,94,DART_01316245,dart_corp_code,1316245.0,효성중공업,효성중공업,,,still_listed
298050,KOSPI,2018-08-01,2026-05-04,94,DART_01316254,dart_corp_code,1316254.0,HS효성첨단소재,HS효성첨단소재,,,still_listed
298060,KOSDAQ,2020-07-01,2026-05-04,71,,,,,,delisted,2025-03-14,delisted_with_terminal
298380,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,,,still_listed
298540,KOSDAQ,2020-08-03,2026-05-04,70,,,,,,suspended_last_known,2021-07-19,delisted_with_terminal
298690,KOSPI,2019-01-02,2026-05-04,89,DART_00651901,dart_corp_code,651901.0,에어부산,에어부산,suspended_last_known,2021-05-26,delisted_with_terminal
298830,KOSDAQ,2023-05-02,2026-05-04,37,,,,,,,,still_listed
298870,KOSDAQ,2022-01-03,2023-08-01,20,,,,,,suspended_last_known,2023-08-01,delisted_with_terminal
299030,KOSDAQ,2020-12-01,2026-05-04,66,,,,,,suspended_last_known,2025-12-23,delisted_with_terminal
299170,KOSDAQ,2018-10-01,2026-05-04,92,,,,,,active,,still_listed
299660,KOSDAQ,2019-03-04,2026-05-04,87,,,,,,,,still_listed
299900,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,suspended_last_known,2023-04-14,delisted_with_terminal
299910,KOSDAQ,2018-12-03,2025-02-03,75,,,,,,delisted,2025-02-03,delisted_with_terminal
300080,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,suspended_last_known,2025-06-10,delisted_with_terminal
300120,KOSDAQ,2019-11-01,2026-05-04,79,,,,,,suspended_last_known,2025-11-21,delisted_with_terminal
300720,KOSPI,2018-09-03,2026-05-04,93,DART_01319808,dart_corp_code,1319808.0,한일시멘트,한일시멘트,suspended_last_known,2020-05-14,delisted_with_terminal
301300,KOSDAQ,2020-11-02,2026-05-04,67,,,,,,suspended_last_known,2023-03-29,delisted_with_terminal
302430,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,suspended_last_known,2019-12-10,delisted_with_terminal
302440,KOSPI,2021-04-01,2026-05-04,62,DART_01319899,dart_corp_code,1319899.0,SK바이오사이언스,SK바이오사이언스,,,still_listed
302550,KOSDAQ,2020-01-02,2026-05-04,77,,,,,,active_recovered,2023-12-22,still_listed
303030,KOSDAQ,2018-09-03,2026-05-04,93,,,,,,active,,still_listed
303360,KOSDAQ,2023-07-03,2026-05-04,35,,,,,,delisted,2023-06-12,delisted_with_terminal
303530,KOSDAQ,2021-07-01,2026-05-04,59,,,,,,,,still_listed
303810,KOSDAQ,2025-03-04,2026-05-04,15,,,,,,suspended_last_known,2025-07-24,delisted_with_terminal
304100,KOSDAQ,2020-08-03,2026-05-04,70,,,,,,suspended_last_known,2021-10-08,delisted_with_terminal
304360,KOSDAQ,2023-06-01,2026-05-04,36,,,,,,,,still_listed
304840,KOSDAQ,2020-11-02,2026-05-04,67,,,,,,suspended_last_known,2023-06-30,delisted_with_terminal
305090,KOSDAQ,2019-07-01,2026-05-04,83,,,,,,suspended_last_known,2024-02-20,delisted_with_terminal
306040,KOSDAQ,2019-12-02,2026-05-04,78,,,,,,suspended_last_known,2020-06-15,delisted_with_terminal
306200,KOSPI,2018-11-01,2026-05-04,91,DART_01325979,dart_corp_code,1325979.0,세아제강,세아제강,,,still_listed
306620,KOSDAQ,2018-11-01,2026-05-04,91,,,,,,active,,still_listed
307070,KOSDAQ,2019-01-02,2021-07-01,31,,,,,,delisted,2021-06-23,delisted_with_terminal
307160,KOSDAQ,2018-12-03,2021-07-01,32,,,,,,delisted,2021-06-18,delisted_with_terminal
307180,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,delisted,2026-03-16,delisted_with_terminal
307280,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,active,,still_listed
307750,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,active,,still_listed
307870,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,active,,still_listed
307930,KOSDAQ,2019-06-03,2026-05-04,84,,,,,,,,still_listed
307950,KOSPI,2019-04-01,2026-05-04,86,DART_00362441,dart_corp_code,362441.0,현대오토에버,현대오토에버,suspended_last_known,2020-12-11,delisted_with_terminal
308080,KOSDAQ,2021-09-01,2026-05-04,57,,,,,,suspended_last_known,2022-05-25,delisted_with_terminal
308100,KOSDAQ,2019-07-01,2026-05-04,83,,,,,,suspended_last_known,2025-04-01,delisted_with_terminal
308170,KOSPI,2019-12-02,2026-05-04,78,DART_00450010,dart_corp_code,450010.0,씨티알모빌리티,씨티알모빌리티,,,still_listed
308430,KOSDAQ,2024-11-01,2026-05-04,19,,,,,,,,still_listed
309710,KOSDAQ,2025-09-01,2026-05-04,9,,,,,,delisted,2026-04-24,delisted_with_terminal
309930,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,suspended_last_known,2026-04-29,delisted_with_terminal
309960,KOSDAQ,2023-04-03,2026-05-04,38,,,,,,,,still_listed
310200,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,active,,still_listed
310210,KOSDAQ,2022-07-01,2026-05-04,47,,,,,,suspended_last_known,2023-06-19,delisted_with_terminal
310840,KOSDAQ,2019-01-02,2021-09-01,33,,,,,,suspended_last_known,2021-09-07,delisted_with_terminal
310870,KOSDAQ,2019-01-02,2026-05-04,89,,,,,,active,,still_listed
311270,KOSDAQ,2019-01-02,2021-07-01,31,,,,,,delisted,2021-07-13,delisted_with_terminal
311320,KOSDAQ,2021-12-01,2026-05-04,54,,,,,,suspended_last_known,2022-12-14,delisted_with_terminal
311390,KOSDAQ,2019-09-02,2026-05-04,81,,,,,,,,still_listed
311690,KOSDAQ,2020-01-02,2026-05-04,77,,,,,,,,still_listed
312610,KOSDAQ,2019-07-01,2026-05-04,83,,,,,,suspended_last_known,2021-01-26,delisted_with_terminal
313750,KOSDAQ,2019-04-01,2021-12-01,33,,,,,,delisted,2021-11-19,delisted_with_terminal
313760,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,delisted,2026-04-21,delisted_with_terminal
314130,KOSDAQ,2021-01-04,2026-05-04,65,,,,,,delisted,2020-12-17,delisted_with_terminal
314140,KOSDAQ,2022-10-04,2026-05-04,44,,,,,,,,still_listed
314930,KOSDAQ,2021-04-01,2026-05-04,62,,,,,,suspended_last_known,2024-02-14,delisted_with_terminal
315640,KOSDAQ,2021-09-01,2026-05-04,57,,,,,,suspended_last_known,2024-03-25,delisted_with_terminal
316140,KOSPI,2019-03-04,2026-05-04,87,DART_01350869,dart_corp_code,1350869.0,우리금융지주,우리금융지주,,,still_listed
317030,KOSDAQ,2019-04-01,2021-11-01,32,,,,,,delisted,2021-10-15,delisted_with_terminal
317120,KOSDAQ,2019-10-01,2026-05-04,80,,,,,,,,still_listed
317240,KOSDAQ,2019-05-02,2026-05-04,85,,,,,,active,,still_listed
317320,KOSDAQ,2019-06-03,2021-12-01,31,,,,,,delisted,2021-11-17,delisted_with_terminal
317330,KOSDAQ,2019-09-02,2026-05-04,81,,,,,,,,still_listed
317400,KOSPI,2019-12-02,2026-05-04,78,DART_00367844,dart_corp_code,367844.0,자이에스앤디,자이에스앤디,,,still_listed
317450,KOSPI,2025-10-01,2026-05-04,8,DART_00179489,dart_corp_code,179489.0,명인제약,명인제약,,,still_listed
317530,KOSDAQ,2019-11-01,2026-05-04,79,,,,,,,,still_listed
317690,KOSDAQ,2021-01-04,2026-05-04,65,,,,,,,,still_listed
317770,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,suspended_last_known,2023-06-09,delisted_with_terminal
317830,KOSDAQ,2019-09-02,2026-05-04,81,,,,,,,,still_listed
317850,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,,,still_listed
317870,KOSDAQ,2019-11-01,2026-05-04,79,,,,,,,,still_listed
318000,KOSDAQ,2019-08-01,2026-05-04,82,,,,,,active,,still_listed
318010,KOSDAQ,2019-11-01,2026-05-04,79,,,,,,,,still_listed
318020,KOSDAQ,2021-01-04,2026-05-04,65,,,,,,active_recovered,2024-04-23,still_listed
318060,KOSDAQ,2025-09-01,2026-05-04,9,,,,,,,,still_listed
318160,KOSDAQ,2023-05-02,2026-05-04,37,,,,,,,,still_listed
318410,KOSDAQ,2020-10-05,2026-05-04,68,,,,,,,,still_listed
319400,KOSDAQ,2019-06-03,2026-05-04,84,,,,,,active,,still_listed
319660,KOSDAQ,2019-06-03,2026-05-04,84,,,,,,suspended_last_known,2022-09-05,delisted_with_terminal
320000,KOSDAQ,2019-10-01,2026-05-04,80,,,,,,suspended_last_known,2026-04-10,delisted_with_terminal
321260,KOSDAQ,2019-06-03,2026-05-04,84,,,,,,active,,still_listed
321370,KOSDAQ,2023-08-01,2026-05-04,34,,,,,,active,,still_listed
321550,KOSDAQ,2019-12-02,2026-05-04,78,,,,,,,,still_listed
321820,KOSDAQ,2021-03-02,2026-05-04,63,,,,,,,,still_listed
322000,KOSPI,2019-12-02,2026-05-04,78,DART_01199550,dart_corp_code,1199550.0,HD현대에너지솔루션,HD현대에너지솔루션,active,,still_listed
322180,KOSDAQ,2019-11-01,2026-05-04,79,,,,,,suspended_last_known,2023-07-20,delisted_with_terminal
322310,KOSDAQ,2021-03-02,2026-05-04,63,,,,,,,,still_listed
322510,KOSDAQ,2020-01-02,2026-05-04,77,,,,,,suspended_last_known,2024-07-12,delisted_with_terminal
322780,KOSDAQ,2019-06-03,2026-05-04,84,,,,,,suspended_last_known,2026-04-27,delisted_with_terminal
